Unnamed: 0,data,day,uid,week_per_uid
403,One of my best friend is a great support as he is always honest about his feelings. Him being able to open up to me makes it easier for me to be vulnerable too.,2024-03-03,t0002@sreflect,5
404,"One memorable place was the basketball place on the gym. I am usually terrible at sports, but this time I scored many points, and was tied with my friend who was playing with me and is a great player. One reason for this possibly is the fact that I started to exercise more, so maybe my shootings is stronger. This made me feel good. Along with that, I had a conversation about competition, and this made be realize that although competitive, when it comes to academics I'm more collaborative.",2024-03-03,t0008@sreflect,4
405,I haven't been running! but I did do a lumberjack competition yesterday and have been super active. it's reflected a period of connection with my body that has been very powerful for my sense of self and mental well being. getting active and moving always makes me feel amazing,2024-03-03,t0014@sreflect,4
406,I don't run; is it the jostling of my phone in my pocket or the back and forth movement of it in my hand when I'm walking that causes the app to think that I'm running?,2024-03-03,t0020@sreflect,3
407,I have actually been playing Roblox more than I have been watching television or reading books. It's nice to stimulate myself by doing something fun.,2024-03-03,t0004@sreflect,5
408,"my boyfriend, he always listens to my complaints and I appreciate it",2024-03-03,t0005@sreflect,5
409,seeing friends from 30 years ago truly makes me feel like myself more than anything else in the world.,2024-03-03,t0016@sreflect,4
410,"I am unwell if I don't get a workout in. for me, a morning workout is a great start to the day, allows my body to be fully awake before I have to use my brain.",2024-03-04,t0010@sreflect,4
411,"I'm trying to be more active and have a balanced fitness regime for a while now. But research work always takes up more time than anticipated and it becomes difficult to keep the physical activity. I'm glad that I have atleast increased walking a little but, makes me feel closer my goals and helps me clear my mind.",2024-03-04,t0017@sreflect,4
412,"I actually have a specific practice I follow when walking from place to place: mindful focusing on my breath and surroundings. I try and center my focus on sensory inputs: how my feet feel on the inside of my shoes, what the air feels like being inhaled through my nose and exhaled through my mouth, etc. Whenever my thoughts drift, I take a breath and recenter myself. It helps give me a reset in between my responsibilities.",2024-03-04,t0022@sreflect,3
413,"it went up partially because I did some bench work today, so I was on my feet and all that. we also got in an evening dog walk. saw a couple of beavers on the trail, which was neat. I guess I felt better overall after the walk.",2024-03-04,t0019@sreflect,3
414,Having more face to face conversations brightens my day a lot. I feel like an actual human being when I get more interactions.,2024-03-04,t0004@sreflect,5
415,"I plan to sleep at 11pm every night and wake up at 7am, so I get 8 hrs of sleep every night. I have plenty of time when at college to manage my work and studies. so I believe I have planned it out well",2024-03-04,t0006@sreflect,5
416,"more writing for fun, instead of science writing. i usually do it on paper.",2024-03-04,t0009@sreflect,4
417,"It's finals season, so I've been working on papers and studying for upcoming finals.",2024-03-04,t0020@sreflect,3
418,Can't think of any. it's been a rough week. perhaps I might think of one next week. I hope there's one then.,2024-03-04,t0003@sreflect,5
419,"I've been chatting with friends going through dramatic times with lab changes and program changes. I guess feeling good that people feel I'm someone who can advise on that, feeling stressed that people around me aren't quite thriving at the moment.",2024-03-04,t0010@sreflect,4
420,to accept rejection and imperfection and be willing to work at it anyway,2024-03-04,t0005@sreflect,5
421,I need to reduce my screen time to engage more with my friends and be more productive.,2024-03-04,t0015@sreflect,4
422,It has made me more active and impacted by academics negatively,2024-03-04,t0007@sreflect,5
423,"I have been visiting places to do different chores the past couple of days, and I had my phone away for some of it while I talked to people. I feel like this hasn't shaped my social interactions too much, since I've been having very fulfilling conversations. though, I have been having them with various different groups, so that is new",2024-03-04,t0014@sreflect,4
424,"Yes, I've been engaging in more in-person conversations and tried to set the phone aside in more situations. Being more available to in person life has been good. I'm trying to connect more with people at this moment, to find the friends that I didn't at the beginning of the therm.",2024-03-04,t0008@sreflect,4
425,"I feel pretty good, energised and more focused while doing research. Helps my concentration as well.",2024-03-04,t0017@sreflect,4
426,I went to the jewelry studio and made jewelry with Isadora today and had a lot of fun!,2024-03-05,t0004@sreflect,5
427,A text I received today that stood out was a text from my best friend. His text made me smile during a stressful period of the day! Made me enjoy the little things in life.,2024-03-05,t0006@sreflect,5
428,"I went to a talk in Remsen today. they had good snacks it was a good way to start off the day. Yesterday I went to Barnes and noble, nice little outing, nice to browse some books.",2024-03-05,t0010@sreflect,5
429,I think it just need to include it no matter how busy I get. overall it's a good thing.,2024-03-05,t0019@sreflect,3
430,"I have not been running!! However, I've been working out just enough so I don't feel sore the next day.",2024-03-05,t0020@sreflect,3
431,i talk to more people on Instagram then any other. mostly because the toxicity of others,2024-03-05,t0009@sreflect,5
432,"One of the calls was with my mom, and it was really nice to get her perspective on a couple of tough decisions I've had to make today. You can't explain the full extent of a situation as well over text, so getting the opportunity to talk live was much needed!",2024-03-05,t0022@sreflect,3
433,"Not really. I have been having great sleep actually. Perhaps I need to stay up a little more so that I get going with my work. Otherwise, everything is great.",2024-03-05,t0003@sreflect,5
434,"I understood that I'm the priority in this academic scenario. I know that going to bed late will make me feel tired and stressed. Therefore, I've been trying to prioritize my sleep, and this reflected in me finding more energy during the day to do other activities, like exercising. Also, keeping this sleeping routine has inspired me to create other routines, like reading and skincare.",2024-03-05,t0008@sreflect,5
435,"going for it. I don't really think this will change anything about my social interactions, I just went through a period where a lot of my friends are busy and finals and stuff, and I've been busy as well. but spring break is coming up over these next couple of weeks. so I might be having more intense conversations with fewer friends as I go visit them and different places",2024-03-06,t0014@sreflect,5
436,"Hmm... I haven't explored any new places. I went to Life Sciences Center yesterday, which is closest to a new place I can think of. My screen habits are consistently high right now, as I am trying to wrap up analysis and complete writing a paper.",2024-03-06,t0017@sreflect,4
437,"yeah I think I've been on my phone more lately. work has kinda slowed down, which leads to free time. I do have a crochet project in my backpack I could be working on, that would be good to do when I'm bored and need a break, instead of scrolling",2024-03-06,t0019@sreflect,4
438,I've been quite busy throughout the day. Abd u haven't been talking to my girlfriend very often. it's helping me concentrate on my work though.,2024-03-06,t0003@sreflect,5
439,"I kinda had to move to these new places I'm exploring, but it been nice. It's always challenging to be in a new environment with new people and new things happening. Also, this is an important step towards finding a lab, and this is my last rotation, so I'm feeling more the pressure.",2024-03-06,t0008@sreflect,5
440,"I walk more, feel better about myself but also socialize more",2024-03-06,t0009@sreflect,5
441,"I haven't actually upped my running, I've just been running more outside instead of on the treadmill. It's really nice to be outside, great way to start the day for me.",2024-03-06,t0010@sreflect,5
442,"Nothing at the moment, really just hunkering down and focusing on finals. Only a few days left and I'll have the work behind me",2024-03-06,t0022@sreflect,3
443,I plan to hangout with my friends during the weekend to connect more because I have been busy this week and need a break!,2024-03-06,t0006@sreflect,5
444,"I've just been walking more and that is enjoyable, I should continue going on regular walks and hikes in spring term.",2024-03-06,t0005@sreflect,5
445,"Nothing in particular caused the change, I just had to walk a bit more to fulfill the tasks I had on my schedule today. Since I've been meditating while walking, they serve as a nice reset. Today, however, because I had a final exam coming up for one of my classes, it was much harder to focus.",2024-03-07,t0022@sreflect,4
446,"I shifted from labs and so now I have to walk extra everyday!. I am enjoying the physical exercise and walking briskly to the lab. 
I feel fresh and energetic after the walks and get more work done!",2024-03-07,t0006@sreflect,5
447,chats in the lab are always good to break up the day. Also good to get my thoughts out and maybe refocus a bit.,2024-03-07,t0010@sreflect,5
448,"My walkings recently have been mostly because I have to go from one place to another, but I've been trying to enjoy the spring coming and the better temperatures. Walking is like a break in the middle of the routine, so it helps me to be more relaxed and more aware of the present moment.",2024-03-07,t0008@sreflect,5
449,it has helped me feel connected to my friends and family in a text based format,2024-03-07,t0007@sreflect,5
450,I got the same question yesterday and I haven't been running. I've just gone on a couple walks.,2024-03-07,t0005@sreflect,5
451,I just went to the gym today lol and I ran on the treadmill. I'm trying to maintain a consistent workout routine and am finding my groove at the gym.,2024-03-06,t0020@sreflect,4
452,I've gotten this question like three days in a row now. I'm spending around the same time I usually do at the gym.,2024-03-07,t0020@sreflect,4
453,"Well, it's more like I put my phone down to work on my computer or write for fun. I tend to put on Netflix on it in the background.",2024-03-08,t0009@sreflect,5
454,Sometimes a good walk is all you need to clear your head!,2024-03-08,t0022@sreflect,4
455,I would like to make less digital connections and more physical connections going forward. Physical interactions bring new perspectives that I need at the moment.,2024-03-08,t0003@sreflect,6
456,Walking around and finding new places keeps me excited. So I have something to look forward to everyday! I enjoy finding new things and exploring.,2024-03-08,t0006@sreflect,6
457,I flagged down a few friends to do an activity later this weekend. It is nice to see people being happy for being included,2024-03-08,t0011@sreflect,5
458,"I really like face to face conversations. I have been having some meetings in person as well as a balanced social life in the past couple of days. I really value these conversations, I feel more productive and motivated after face to face interactions.",2024-03-08,t0017@sreflect,4
459,"I did not explore any new places, just revisited the same old places over and over.",2024-03-08,t0007@sreflect,6
460,"Yes, I think so. I have been trying to be more present and more aware, so I have been prioritizing interactions in person, but always checking with my online friends and family as well. With the spring coming, I think is a nice moment to make connections and enjoy the outside.",2024-03-08,t0008@sreflect,5
461,I spent more time teaching the post-bac today and I think it went well.,2024-03-08,t0010@sreflect,5
462,I've gotten the same prompt 3 days in a row and I've never gone running. i just wander around campus.,2024-03-08,t0005@sreflect,6
463,Reduce screen time to connect with my friends. I think this would also enhance my sleep,2024-03-08,t0015@sreflect,5
464,"It was right after I finished by last exam for the term: I was walking to the coop to pick up ingredients to make some treats for my house, and I had some good music playing in my earbuds as I walked. Something about knowing that I was finally done with the stress and the worry made me take in and appreciate all the little details around me. Left me feeling happy and hopefully by the end of it.",2024-03-09,t0022@sreflect,4
465,It helped me meet my paper submission deadlines and also do some job interviews while maintaining good connections with my friends.,2024-03-09,t0003@sreflect,6
466,"from my bio final, I learned that I need to prioritize my academics over my extracurriculars",2024-03-09,t0007@sreflect,6
467,"I think I leaned heavily on work this week but I think I also increased my socializing and went to more community events. I do think going forward, I wouldn't want to work this much but I think it's a special time.",2024-03-09,t0009@sreflect,5
468,"a challenge I had this week was designing a new experiment, figuring out how much it would cost, and then taking it to my boss. I thought he'd reject the plan, because it was very expensive, but he still seemed keen to do it. so I guess the lesson is to not over predict things and worry too much.",2024-03-09,t0019@sreflect,4
469,"Joining a lab with no experience in the field was a difficult experience for me. I found myself confused a lot of times and wondered what others were talking about during lab meetings. so to overcome this problem, I started reading more papers relevant to the work and slowly am finding my place!",2024-03-09,t0006@sreflect,6
470,"Not necessarily and 1 particular conversation, but multiple smaller conversions and having time to sit and think has adjusted how I think I should be working with the post-bac. I think I need to leave him on his own less, spend more time on basics",2024-03-09,t0010@sreflect,5
471,"I had a great start in my new rotation in a new lab, after weeks of worrying about not finding a lab. This made me think that things usually work out, with me worry about it or not. And also, some reflections about how many victories I achieved in my like until this moment - some bigger, some smaller, but definitely many.",2024-03-09,t0008@sreflect,5
472,"I have not been running lately, something is wrong with this app.",2024-03-09,t0020@sreflect,4
473,"I've been trying to exercise more, and walking or using equipment to run has been one of the things I've been enjoying doing. When I do this in the morning, I start my day energized and happier, but I also end my day more tired. For this past week, I didn't do a lot of exercising, mostly because I was focused on working and studying for my final exam. However, I plan to come back to do these activities in the upcoming days, and this will definitely make me feel better.",2024-03-10,t0008@sreflect,5
474,"I don't really like calling over the phone, the only people I speak on the phone with are my parents and aunts and uncles. it's less stressful for me.",2024-03-10,t0009@sreflect,5
475,"I used to be on a good schedule of 2.5 hours total per week of running, but lately I've fallen off. probably related to winter and being so busy with the writing class. I hope to build back up to that and get that going again over the summer.",2024-03-10,t0010@sreflect,5
476,"today I was stuck at home, cause the power was out and I was snowed in. I think this will be a rough week for socializing at work, because a lot of my coworkers are gone. but I could try to have lunch with peop",2024-03-10,t0019@sreflect,4
477,"I have simply been putting my attention to hanging out with friends, and it feels very rewarding.",2024-03-10,t0004@sreflect,6
478,The only people who call me are my parents and closest friends. During weekends I talk to them more as I have more time in hand. it helps me catch up with their lives and them with mine. and I enjoy the conversations every week.,2024-03-10,t0006@sreflect,6
479,"I have not been running, but I do feel better after making the time to get a good workout in.",2024-03-10,t0020@sreflect,4
480,I want to focus on getting in shape. I've been dedicating whatever little time I have to doing some walking. My legs are hurting a little but apart from that my day to day life is going pretty well.,2024-03-10,t0017@sreflect,4
481,"I have learned that it I'd nice to have friends, but ditch them the moment they come between you and your family because that is detrimental to everyone's mental health",2024-03-10,t0007@sreflect,6
482,"Unfortunately, the prompt isn't accurate here. I'm on a ski trip with friends, so I was skiing the whole day!",2024-03-10,t0022@sreflect,4
483,"I have visited new places because I went to Montreal and a little trip and I needed to visit my advisor in Colorado this week, explain different settings was a great impact on my mood, it's so fun getting out of the Dartmouth and just exploring real world and seeing what's up. My mood has been amazing this week, even if I've been a little tired from sleep deprivation",2024-03-11,t0014@sreflect,5
484,"I've got one on the coffee table I'm thinking about, but I'm due for a trip to the library to get something. not the sequel to what I just finished, I didn't like that book very much.",2024-03-11,t0019@sreflect,4
485,"I've got a lot of work to get done, so probably good that I'm not chatting all day long. Had some surgeries to get done today, so that was a while on my own. Today just felt like a quiet day, less people at work.",2024-03-11,t0010@sreflect,5
486,I saw 2 puppies playing around at the green today! they were so cute and fun to watch. I loved watching them enjoying their time!,2024-03-11,t0006@sreflect,6
487,It has mademe very very tired. I feel exhausted and feel no change in creativity,2024-03-11,t0007@sreflect,6
488,"I've woken up later than I would like, but since I've been going to sleep late, it makes sense. This causes my whole morning routine to get pushed back by an hour or two, which is not  productive.",2024-03-11,t0020@sreflect,4
489,my advisors new postdoc is visiting and we work great together. It's helped that I've showed him around.,2024-03-11,t0009@sreflect,5
490,"Not much of a choice! I'm away on a ski trip, so I'm checking my phone a lot less in general. It's great to spend good time with friends though!",2024-03-11,t0022@sreflect,4
491,"Not much. My texting depends on whether the person I text often is traveling or not. if they're traveling, I tend to text them more than when they're not. Otherwise, my routine remains the same and I'm not affected by it.",2024-03-11,t0003@sreflect,6
492,I called my sister today. It was good to hear from her.,2024-03-11,t0004@sreflect,6
493,It doesn't. there is no notable difference to talk about,2024-03-11,t0011@sreflect,5
494,"My goal is not to use screens that much during the night because I feel it has the potential to make me feel anxious. However, I also need to get some stuff done and talk to people I didn't have the chance to talk to during the day, so the screens end up being a nice break from work. Today I decided to read for one hour before sleeping, and I hope it helps me to sleep and feel better.",2024-03-11,t0008@sreflect,5
495,"my parents, I enjoy seeing them again and also Jasper the dog. I'm glad he likes me again now.",2024-03-11,t0005@sreflect,6
496,I have gotten a lot more sleep and supposedly feel more energized than before,2024-03-12,t0007@sreflect,6
497,I wanted to go to the office because it's hard for me to work from home. I am trying to main that,2024-03-12,t0009@sreflect,6
498,it's warming up during the day so I could do midday walks again. morning dog walks are also possible,2024-03-12,t0019@sreflect,4
499,I think getting to know the people in a group I'm a part of during the break.,2024-03-12,t0020@sreflect,4
500,I don't know that it is affecting my daily routine.,2024-03-12,t0004@sreflect,6
501,It's my personal space and I feel content staying in my room.,2024-03-12,t0006@sreflect,6
502,"I think I enjoy going more places. Got to go to Stowe this weekend, which was very fun. today just went to work, small break to get coffee, but in between buildings a bit at work. guess that gives me a little bit of alone time, which is nice.",2024-03-12,t0010@sreflect,6
503,"I've been mostly working during the day, but also filling the beginning of the evening with exercises. Both those things have been having a good impact on my life since I enjoy the work I've been doing. I've been also finding some pleasure in doing exercises, which helps me to keep doing it.",2024-03-12,t0008@sreflect,6
504,"I'm not sure exactly how to respond to this prompt, failure is just one word. sometimes I worry that I'm a failure, but I know that I'm not, so I try to just know that I am a successful person and affirm my own good qualities.",2024-03-12,t0014@sreflect,5
505,"There's no prompt generated, it only says ""failure"" so I'm not sure what to write here.",2024-03-12,t0022@sreflect,4
506,this is pretty hilarious honestly. don't know what else to say.,2024-03-12,t0005@sreflect,6
507,"I am in a transitional period where I am saying goodbye to people close, so naturally I am inclined to reach out to people far from me to fill the space.",2024-03-13,t0004@sreflect,6
508,diversifying my hangout spots will help me meet new people. Lately I've not had enough time to go to different places and meet new people. so I tend to hang out with my existing groups of friends and comfortable places.,2024-03-13,t0006@sreflect,6
509,"I am on my spring break at home in Florida right now.   Instead of scrolling on my phone while procrastinating on my homework, I enjoyed outdoor birdwatching and shopping with my mom.  My stress level is down since I am on my break.",2024-03-13,t0007@sreflect,6
510,When my advisors post doc went back home. we had to meet remotely,2024-03-13,t0009@sreflect,6
511,"I think I'm generally gonna be in a better mood if I can talk to people in person. however there's people I can't talk to in person cause they're too far away, but they're some of my favorite people and I value hearing from them. I think not just the modality but also the person impacts my mood differently",2024-03-13,t0019@sreflect,5
512,"I think I've been using tiktok more before bed. should probably wind down with a book instead, would be better for me.",2024-03-13,t0010@sreflect,6
513,"I'm going to college and work in the lab tomorrow, which requires a lot of standing and walking. Hopefully, that will bring back some balance.",2024-03-13,t0017@sreflect,5
514,"I have been focusing mostly on myself and my work these days, so not a lot of contact. Still, I have been trying to call my family, but they don't pick my calls every time. I think a phone call in the middle of the day would be nice to break a little bit of the routine and connect with someone who is outside of this bubble.",2024-03-13,t0008@sreflect,6
515,"It feels nice, chatting more in person than over text. It's forcing me out of my head more often, which helps me to feel better emotionally.",2024-03-13,t0022@sreflect,4
516,I've been getting to know the people in this group I'm in over spring break and just having random conversations as we do things together.,2024-03-13,t0020@sreflect,5
517,I had a great day today. I got to walk around Pine Park and enjoy the peace.,2024-03-14,t0004@sreflect,7
518,Today I feel conflicted about a lot of things. I miss home and feel a little lonely. I feel a bit under the weather and just want to relax and be peaceful. I also talked a lot with my new friends and really enjoyed their company. Looking forward to more opportunities to open up to my friends !,2024-03-14,t0006@sreflect,6
519,"not much, just thinking about plans for the weekend. trying to decide where I want to ski, and if I want to spend time with friends. and then of course I gotta see the cats!",2024-03-14,t0019@sreflect,5
520,I have been thinking very pessimistically and cynically because I have been feeling frustrated and angry,2024-03-14,t0007@sreflect,6
521,I am slowly incorporating coffee back into my life and it's helping me with my attention span so far. hopefully it doesn't harm me,2024-03-14,t0009@sreflect,6
522,"I haven't been the most productive with my qual prep lately. there's been a lot happening, lots of little drama things in IND and regarding new members joining the lab. Hopefully next week will be a quieter week and I can crank out a lot of reading and studying. got a lot to do tomorrow, but will be good for me in the long run.",2024-03-14,t0010@sreflect,6
523,I'm so happy that I decided to join a group over spring break; it's been awesome getting to know different people on campus I would have otherwise never talked to and just hanging out with one another.,2024-03-14,t0020@sreflect,5
524,"Paper submission is on my mind. The deadline is tomorrow, and I'm so busy right now. Also, I'm a bit stressed about jobs.",2024-03-14,t0003@sreflect,7
525,"It's been quite an extraordinary week, full of adventures, trips, and unexpected encounters. I ran 2km tonight, which has been a while. It was definitely exhausting, but the rush of adrenaline and a sense of accomplishment was something I haven't experienced for a while and will cherish.",2024-03-14,t0012@sreflect,6
526,"I had a wonderful day: on a ski trip with friends, and we had an incredible powder day. By far the best day I've ever had skiing. Feeling great!",2024-03-14,t0022@sreflect,5
527,"Today was a very good day. I didn't feel like I had nothing to do, even though I didn't have any deadlines. I am tired, but not exhausted.",2024-03-15,t0004@sreflect,7
528,today was a very late start but I did get some stuff done so I don't feel bad. I am burnt out though and I can't wait to relax,2024-03-15,t0009@sreflect,6
529,"Today was a rainy and chilly day and I didn't bring enough layers, so I was a little upset being outside, but we drew some maple syrup during the night and it was an awesome experience having everyone use their flashlights on their phones as a light source.",2024-03-15,t0020@sreflect,5
530,"I feel ready to defend my PhD. it's been a long and turbulent journey, a great test for my resilience and hope. I'm glad I am finally coming to the end of it.",2024-03-15,t0003@sreflect,7
531,"today was fun..I enjoyed it, I. got to spend time with my friends and talk to family. can't ask for more!",2024-03-15,t0006@sreflect,7
532,"I was feeling very well today, so I slept during the day.   I hope I will feel better tomorrow.",2024-03-15,t0007@sreflect,7
533,"I was looking into the past, and I noticed how much I was being not good to other people, to other relationships. With that, I think that I wanna move forward being more kind, gentle, and comprehensive, not judging so much and being nice to those who are around me.",2024-03-15,t0008@sreflect,6
534,"Had another good day on the ski trip! Really just hanging around the house on a break day, but the end was nice. Had a lovely dinner and good conversation with some friends.",2024-03-15,t0022@sreflect,5
535,"I'm going skiing today, very exciting, love skiing. But I don't like leaving my dog home alone and I do have a lot of work to do.",2024-03-16,t0010@sreflect,6
536,"It is actually the other way around. my daily routine has completely changed due to being on a holiday, and enjoying my time connecting with people in person who I would normally interact with digitally. This has resulted in less phone usage",2024-03-16,t0011@sreflect,6
537,Today was a very fun day and I enjoyed spending time with my friends and exploring a new city.,2024-03-16,t0006@sreflect,7
538,I am driving home tomorrow and a little nervous about it but I know that if I sleep and drink coffee. I can do be alert and avoid any accidents.,2024-03-16,t0009@sreflect,6
539,"not a ton, just did some chores and work today. hoping to get some skiing in tomorrow but we'll see when I get up.",2024-03-16,t0019@sreflect,5
540,"Today was a relatively relaxed day, which I enjoy. I was also relatively productive in learning some coding.",2024-03-16,t0004@sreflect,7
541,I went to the ER this week which was a moment of resilience for me. Going to the ER was scary but dealing with my injury was helpful and I was able to figure out the logistics afterwards.,2024-03-16,t0018@sreflect,5
542,"my mind is good, happy to be having a birthday, loving some quality time with elliott.",2024-03-16,t0010@sreflect,6
543,"Today I'm actually wondering about how much power I have to avoid feeling depressed on any particular night. Right now is the perfect circumstance for that to happen. And I'm theorizing: are there things I can do to prevent myself from heading down that path? If I talk more than I think, if I get myself out of my head, will that make a difference? Or is it out of my control? I'll be able to get another data point tonight",2024-03-16,t0022@sreflect,5
544,Today was a cool day; I milked my first cow and had a maple creamee for the first time as well. I rounded out the night watching a movie.,2024-03-16,t0020@sreflect,5
545,I was feeling really angry at the world in the afternoon. but I'm feeling better now,2024-03-16,t0007@sreflect,7
546,I'm quite happy right now - with nice people and a nice work environment. The upcoming spring possibly has a role in this.,2024-03-16,t0008@sreflect,6
547,"I went skiing today which was a good time. skiied a lot harder than usual. introducing the kitten and the dog today which is a little scary, but I think it will be ok in a few days.",2024-03-17,t0019@sreflect,5
548,weekend is the time I relax and clean my house. I recharge for the week ahead,2024-03-17,t0006@sreflect,7
549,"I went to a new city today; it was cool to look inside the different shops, and at one point, there was a live band playing.",2024-03-17,t0020@sreflect,5
551,"I'm stressed about the amber alert that I got in the middle of the night, made me unwell. But also feeling like I made some good progress on my qual today, but also still so much to do.",2024-03-17,t0010@sreflect,6
552,Today I got my first certificate in Java programming. Score!,2024-03-17,t0004@sreflect,7
553,"I'm at the end of my ski trip, and as with the end of all things, there's a creeping sense of sadness. I'm not sure if I've just built that habit over time, or if there's something in my body making me feel this way, but it has me more introspective than usual.",2024-03-17,t0022@sreflect,5
554,I drove to Boston today but am also still working. I want to have a break because I'm burning out but I will soon and I'm happy about it,2024-03-17,t0009@sreflect,6
555,"This past days I've been thinking about how many people are not kind in many situations, and how should I react to that in a way that I keep myself in a peaceful state. It's really something hard, and I've been trying to understand how I feel about situations that make me uncomfortable, and when it is a good moment to take an action or not.",2024-03-17,t0008@sreflect,6
556,"I have been feeling a little overwhelmed the last couple of days withe move to San Diego for a couple of months. But yesterday, I figured out a lot of things on my own so I felt pretty good. I'll be going to a symposium today so hugely looking forward to that.",2024-03-17,t0017@sreflect,5
557,"I have traveled to death valley and I am very tired, but it has been very cool to see",2024-03-18,t0007@sreflect,7
558,good day with friends is always better than a normal day alone,2024-03-18,t0006@sreflect,7
559,"I got to expend a lot of creative energy today, which I think was a good thing. I have my final therapy appointment tomorrow, so I hope it's productive.",2024-03-18,t0004@sreflect,7
560,"today was a long day. a few experiments didn't go well and that took away from my paper reading time, which does stress me out a little bit. but I still did get some good reading in, things are moving, progressing, yay",2024-03-18,t0010@sreflect,6
561,"introducing the kitten and dog isn't going as bad as I thought it would. it helps that the dog is extremely food motivated, so cheese always gets her attention. at work things are kinda boring, and with the boyfriend out for a few days at home, I'll have to go bug my friends in other labs so I won't go crazy.",2024-03-18,t0019@sreflect,5
562,"I realized how different it feels to be alone with yourself after I've spent every day of the last week hanging out with people. Even though I get tired or annoyed, it's better than just being with myself; using a whole day to take a break is too much, but then again, I didn't go out and do something fun.",2024-03-18,t0020@sreflect,5
563,"Today was a very lazy day, not much to report. Trying to recover before the next term starts!",2024-03-18,t0022@sreflect,5
564,"I'm happy that I can spend most of my time with some of my favorite groups of people, and it's been very rewarding and fulfilling. I'm thankful that I could settle into this new community well",2024-03-18,t0012@sreflect,6
565,Nothing much. I have been stressed about work for the past 2 weeks. This is my first day off and it feels great. I just feel exhausted and sleepy at the moment.,2024-03-18,t0003@sreflect,7
566,"today I'm thinking mostly about research, I am at a little conference meeting with some project collaborators for the grant that I am funded by. I've been thinking about what it was like last year, and I was a bit stressed today because I had a poster presentation. but it went super well, and I even got a best poster award. so overall it was a great day and I had a good time.",2024-03-18,t0014@sreflect,6
567,it was very cool to go stargazing tonight at death valley because the moonlight was bright,2024-03-19,t0007@sreflect,7
568,"Today, I attended the first day of the Human Milk Institute symposium. The symposium inspired me to learn more about lactational biology and it's impact on infant health. I feel more confident in my research and believe in its translational applications. I will be staying at UCSD for the next couple of months. At first, I felt really apprehensive and tensed. However, after meeting some people I'll be working with, I'm looking forward for the opportunity.",2024-03-18,t0017@sreflect,6
569,"Another low key day, nothing major to report. Feeling a major lack of motivation though, even to complete a short journal entry",2024-03-19,t0022@sreflect,5
570,"Today I got my certificate in Java Programming II, so I felt like today was a productive day.",2024-03-19,t0004@sreflect,7
571,I am just super tired. I don't want to do anything but I keep getting tasks from people. it's exhausting.,2024-03-19,t0009@sreflect,7
572,"I got an outline of a fellowship application done in less than an hour today, which I'm really proud of. hopeful",2024-03-19,t0019@sreflect,5
573,Nothing much. Just had a long tough talk that has got me immensely exhausted. But I'm feeling so relieved now.,2024-03-19,t0003@sreflect,7
574,today was my birthday. took it pretty easy work-wise today which was nice. also good opportunity to catch up with some family.,2024-03-19,t0010@sreflect,7
575,It was fun to go stargazing again tonight in death valley,2024-03-20,t0007@sreflect,7
576,A hectic day! finally got some peace and quiet in the evening after getting home!,2024-03-20,t0006@sreflect,7
577,"Today, I learned that I might be able to get an internship! But it might be hard to get transportation, so I will have to figure things out.",2024-03-20,t0004@sreflect,7
578,"I feel like I've been moving, getting to where I need to be with reading. but still so much to go. unsure how much I should shift gears and focus on writing, imaging analysis, or more methodology focused reading. but I'll get there eventually. probably ready Saab and meyer papers and then get as far as I can writing before Monday.",2024-03-20,t0010@sreflect,7
579,"it was another quiet day, but I did get a chance for a few conversations and meetings with my boss. my writing is going decently too which is exciting",2024-03-20,t0019@sreflect,6
580,"I had a good day today: I got a new hat, had a good dinner, hung out with people... I'm not really looking forward to class starting up again in a few days",2024-03-20,t0020@sreflect,6
581,"Its hard to find a balance between being too excited about a project and not to get exhausted for working on this project. I've been working a lot, and just recently I noticed that this might be too much. in some days I have been waking up with no wish to get up, and I guess this is because I need to get some rest.",2024-03-20,t0008@sreflect,7
582,"Today was technically a good day on paper. I'm in a beautiful house, I slept in late, I'm eating great food and surrounded by Telugu people, even had good weather and a pedicure. Yet, I feel very out of place, drained and zoned out. I'm unable to feel attached or gain joy from anything. Part of it is being surrounded by strangers, part of it is working a bit (physically) and not doing things I'm supposed to (but I have time for that ig or I hope) or want to (laze out and watch TV)",2024-03-20,t0013@sreflect,7
583,"I'm feeling a bit stagnant at home. I'm nervous for the next term, a bit burnt out from the last one, and caught in the middle. Hoping tomorrow to get some exercise in to feel better",2024-03-20,t0022@sreflect,5
584,"Today I got to explore Las Vegas strip, and it was exciting but definitely overstimulating",2024-03-21,t0007@sreflect,7
585,today was a good day even though it was pretty cold. had a good walk with friends and grabbed coffee,2024-03-21,t0006@sreflect,7
586,"I had a very quiet day again today. tomorrow I think there should be more people in, but I'm already planning to do a half day to ski. hopefully next week will be a bit more exciting",2024-03-21,t0019@sreflect,6
587,"Today, I got to video call my significant other. I was really glad to connect with him, and I am proud of myself for asking what I needed.",2024-03-21,t0004@sreflect,8
588,"I finally got back home to Florida today, and it is really refreshing to be home.",2024-03-21,t0007@sreflect,7
589,"I think it's so upsetting when someone can't see past their hypocrisy because the propoganda has been so ingrained in their minds. like they understand one thing, but when you try to make the comparison to something else that is also as clear they don't see it.",2024-03-21,t0009@sreflect,7
590,"I still feel like I'm catching up on qual prep, but I also still feel behind. working on it, so much to do, but doing my best.",2024-03-21,t0010@sreflect,7
