Unnamed: 0,data,day,uid,week_per_uid
371,talking to people in person has been helpful. i like face to face conversations,2024-02-29 23:03:20.292,t0005@sreflect,
372,"At this point, I'm trying to shift my habits a little bit, to have a more balanced and healthy life. The need to change and stop feeling tired all the time is what motivated me to make these changes. I'm trying to allow my body and mind to rest way before exhaustion.",2024-02-29 22:31:44.066,t0008@sreflect,
373,"I don't know that has specific advantages, definitely not over in person. sometimes calls are difficult because I'm not in the place where I can be talking to someone at the moment, so texting can be nice because then I can just respond to them wherever I happen to be or whatever happened to be doing. I always prefer in person communication over texting or calls though.",2024-02-29 23:30:26.690,t0014@sreflect,
374,"My screen time has reduced, but it was really because I was incredibly busy with meetings and research work. Currently, most of my work is computational and most meetings are on Zoom, because I'm working with collaborators from other institutions. So, overall my screen time has increased but my phone usage has declined.",2024-03-01 15:34:31.007,t0017@sreflect,
375,"Staying inside has been great for recharging both my personal and social battery because I have not had as much time recently. As such if I am staying in my dorm I am less likely to be busy and being in my dorm grants me the ability to catch up on sleep, which I sorely need.",2024-03-01 18:48:53.565,t0018@sreflect,
376,my friend checking in on me because they know how busy I am. but also reminding of things that are due. i appreciate their support even though they arent in astronomy,2024-03-01 21:00:10.233,t0009@sreflect,
377,I think it's going decently. it's nice to be around people more. I'm worried about the next few weeks when there's less people around but I'll figure it out.,2024-03-01 21:02:11.806,t0019@sreflect,
378,I've connected to fellow dartmouth students with face to face talking,2024-03-01 21:04:01.976,t0007@sreflect,
379,"I go on apps when I want to take a break in between working or when I'm eating or at the end of the day. It's currently finals season, so I might be using apps less.",2024-03-01 21:34:41.068,t0020@sreflect,
380,"It's a bit hard to manage my screen time right now. I'm more stressed because of work, which means I'm more susceptible to bad habits. I don't find that it's majorly impacted my fitness goals, however, as I'm still exercising frequently",2024-03-01 21:03:40.846,t0022@sreflect,
381,I enjoyed having a conversation with my significant other! I enjoy being vulnerable around him and feeling loved.,2024-03-01 21:52:28.302,t0004@sreflect,
382,I've realised that in-person talks help me connect with the people more and convey my emotions properly. it helps me stay rooted and happy.,2024-03-01 22:00:12.522,t0006@sreflect,
383,"Trying to establish a night routine and sleeping schedule has been really good for me. This past week I've been trying to go to bed before 22h30, so I can wake up early not feeling tired, and then have time to exercise or have a longer breakfast. This definitely added some calm to my routine.",2024-03-01 21:59:23.078,t0008@sreflect,
384,"it is a habit for me to open Instagram all the time, for no reason. I really should try to stop that.",2024-03-01 21:49:54.785,t0010@sreflect,
385,"Face to face interactions have been extremely helpful for me to feel good. It reminds that I have a great support system that I can leverage, as long as I reach out. It's also a great feeling to have something to do outside of work.",2024-03-01 21:27:23.826,t0017@sreflect,
386,i didn't want to do my problem set but I did most of it the night before and also I read some of my textbook and watched the biology pre lecture.,2024-03-02 21:01:07.269,t0005@sreflect,
387,I've felt good this week when I'm spending time with the animals. I think being around them just makes me happy. time with friends was good too.,2024-03-02 21:01:47.190,t0019@sreflect,
388,"I move on to preparing for a different final when I get tired of the one I'm  working on. That way, I won't waste my time trying to do one thing when I've reached the point where it's going nowhere.",2024-03-02 21:18:22.966,t0020@sreflect,
389,I had to have a conversation with my significant other about what we both we concerned about with our relationship and I think we both came out as better people.,2024-03-02 21:52:00.438,t0004@sreflect,
390,I had a deep conversation with one of my closest friends this week! I felt heard and supported. I felt like my views mattered and I could make a difference!,2024-03-02 21:33:14.951,t0006@sreflect,
391,"I was quite nervous to attend the rally supporting two Dartmouth students who were arrested recently. Doing so not only allowed me to support a cause I care about, but finished the cognitive dissonance I had been feeling really intensely these past couple weeks. It allowed me to realize that I have to follow my conscience.",2024-03-02 21:56:29.799,t0022@sreflect,
392,I had a conversation with my friend about life and living,2024-03-02 22:32:51.871,t0007@sreflect,
393,"motivation for a second project but as i started to get the results and they weren't horrible, i felt better",2024-03-02 22:37:30.809,t0009@sreflect,
394,"I did my practice qual publicly and survived. This was big milestone for second year of graduate school, feels good to have it done and out of the way. And also helps that most of the feedback was positive",2024-03-02 23:03:09.591,t0010@sreflect,
395,"I was feeling a bit down since not many people came to my birthday party. but the friends who didn't make it organized a surprise party, which I didn't expect and defiantly made me appreciate them more",2024-03-02 22:30:12.569,t0011@sreflect,
396,"Today I overcame my fear of role skating, and that made me realize how many things in life are about practice and guidance.",2024-03-02 23:51:49.540,t0008@sreflect,
397,"Unfortunately, I cannot remember a specific moment where I felt understood this week. It was a hectic week with a lot of time by myself on the desk doing work.",2024-03-03 00:25:56.911,t0012@sreflect,
398,I feel I've started balancing out my social life pretty well. I call people and text people and also spend time with people in real life.,2024-03-03 21:02:20.155,t0006@sreflect,
399,It goes against my goals because I would like to cut down on electronics usage,2024-03-03 21:02:21.779,t0007@sreflect,
400,"I will going to campus most of the week, so I'll see people in person",2024-03-03 21:10:12.303,t0009@sreflect,
401,"Not really, there are just natural fluctuations between how many calls I receive and texts that I get. I can't clearly distinguish any particular change unfortunately.",2024-03-03 20:44:35.076,t0022@sreflect,
402,"how much I'm talking to people seems to be pretty dependent on what day of the week it is. weekends are a lot quieter than weekdays, but I have more time to go outside and qorkout",2024-03-03 21:00:32.329,t0019@sreflect,
403,One of my best friend is a great support as he is always honest about his feelings. Him being able to open up to me makes it easier for me to be vulnerable too.,2024-03-03 21:38:47.197,t0002@sreflect,
404,"One memorable place was the basketball place on the gym. I am usually terrible at sports, but this time I scored many points, and was tied with my friend who was playing with me and is a great player. One reason for this possibly is the fact that I started to exercise more, so maybe my shootings is stronger. This made me feel good. Along with that, I had a conversation about competition, and this made be realize that although competitive, when it comes to academics I'm more collaborative.",2024-03-03 22:26:33.510,t0008@sreflect,
405,I haven't been running! but I did do a lumberjack competition yesterday and have been super active. it's reflected a period of connection with my body that has been very powerful for my sense of self and mental well being. getting active and moving always makes me feel amazing,2024-03-03 22:08:41.048,t0014@sreflect,
406,I don't run; is it the jostling of my phone in my pocket or the back and forth movement of it in my hand when I'm walking that causes the app to think that I'm running?,2024-03-03 22:01:22.605,t0020@sreflect,
407,I have actually been playing Roblox more than I have been watching television or reading books. It's nice to stimulate myself by doing something fun.,2024-03-03 22:36:11.691,t0004@sreflect,
408,"my boyfriend, he always listens to my complaints and I appreciate it",2024-03-03 22:52:46.611,t0005@sreflect,
409,seeing friends from 30 years ago truly makes me feel like myself more than anything else in the world.,2024-03-03 23:02:43.278,t0016@sreflect,
410,"I am unwell if I don't get a workout in. for me, a morning workout is a great start to the day, allows my body to be fully awake before I have to use my brain.",2024-03-04 06:18:29.680,t0010@sreflect,
411,"I'm trying to be more active and have a balanced fitness regime for a while now. But research work always takes up more time than anticipated and it becomes difficult to keep the physical activity. I'm glad that I have atleast increased walking a little but, makes me feel closer my goals and helps me clear my mind.",2024-03-04 08:47:26.048,t0017@sreflect,
412,"I actually have a specific practice I follow when walking from place to place: mindful focusing on my breath and surroundings. I try and center my focus on sensory inputs: how my feet feel on the inside of my shoes, what the air feels like being inhaled through my nose and exhaled through my mouth, etc. Whenever my thoughts drift, I take a breath and recenter myself. It helps give me a reset in between my responsibilities.",2024-03-04 20:18:28.351,t0022@sreflect,
413,"it went up partially because I did some bench work today, so I was on my feet and all that. we also got in an evening dog walk. saw a couple of beavers on the trail, which was neat. I guess I felt better overall after the walk.",2024-03-04 21:01:41.974,t0019@sreflect,
414,Having more face to face conversations brightens my day a lot. I feel like an actual human being when I get more interactions.,2024-03-04 21:14:16.536,t0004@sreflect,
415,"I plan to sleep at 11pm every night and wake up at 7am, so I get 8 hrs of sleep every night. I have plenty of time when at college to manage my work and studies. so I believe I have planned it out well",2024-03-04 21:25:44.823,t0006@sreflect,
416,"more writing for fun, instead of science writing. i usually do it on paper.",2024-03-04 21:30:11.858,t0009@sreflect,
417,"It's finals season, so I've been working on papers and studying for upcoming finals.",2024-03-04 21:12:22.302,t0020@sreflect,
418,Can't think of any. it's been a rough week. perhaps I might think of one next week. I hope there's one then.,2024-03-04 21:34:42.704,t0003@sreflect,
419,"I've been chatting with friends going through dramatic times with lab changes and program changes. I guess feeling good that people feel I'm someone who can advise on that, feeling stressed that people around me aren't quite thriving at the moment.",2024-03-04 21:31:52.857,t0010@sreflect,
420,to accept rejection and imperfection and be willing to work at it anyway,2024-03-04 22:34:50.197,t0005@sreflect,
421,I need to reduce my screen time to engage more with my friends and be more productive.,2024-03-04 22:23:00.328,t0015@sreflect,
422,It has made me more active and impacted by academics negatively,2024-03-04 22:30:21.384,t0007@sreflect,
423,"I have been visiting places to do different chores the past couple of days, and I had my phone away for some of it while I talked to people. I feel like this hasn't shaped my social interactions too much, since I've been having very fulfilling conversations. though, I have been having them with various different groups, so that is new",2024-03-04 22:55:51.713,t0014@sreflect,
424,"Yes, I've been engaging in more in-person conversations and tried to set the phone aside in more situations. Being more available to in person life has been good. I'm trying to connect more with people at this moment, to find the friends that I didn't at the beginning of the therm.",2024-03-04 23:05:33.361,t0008@sreflect,
425,"I feel pretty good, energised and more focused while doing research. Helps my concentration as well.",2024-03-04 23:04:51.651,t0017@sreflect,
426,I went to the jewelry studio and made jewelry with Isadora today and had a lot of fun!,2024-03-05 21:05:33.507,t0004@sreflect,
427,A text I received today that stood out was a text from my best friend. His text made me smile during a stressful period of the day! Made me enjoy the little things in life.,2024-03-05 21:06:12.211,t0006@sreflect,
428,"I went to a talk in Remsen today. they had good snacks it was a good way to start off the day. Yesterday I went to Barnes and noble, nice little outing, nice to browse some books.",2024-03-05 21:08:24.618,t0010@sreflect,
429,I think it just need to include it no matter how busy I get. overall it's a good thing.,2024-03-05 21:10:28.072,t0019@sreflect,
430,"I have not been running!! However, I've been working out just enough so I don't feel sore the next day.",2024-03-05 21:06:11.030,t0020@sreflect,
431,i talk to more people on Instagram then any other. mostly because the toxicity of others,2024-03-05 21:37:32.783,t0009@sreflect,
432,"One of the calls was with my mom, and it was really nice to get her perspective on a couple of tough decisions I've had to make today. You can't explain the full extent of a situation as well over text, so getting the opportunity to talk live was much needed!",2024-03-05 21:34:06.615,t0022@sreflect,
433,"Not really. I have been having great sleep actually. Perhaps I need to stay up a little more so that I get going with my work. Otherwise, everything is great.",2024-03-05 22:12:17.862,t0003@sreflect,
434,"I understood that I'm the priority in this academic scenario. I know that going to bed late will make me feel tired and stressed. Therefore, I've been trying to prioritize my sleep, and this reflected in me finding more energy during the day to do other activities, like exercising. Also, keeping this sleeping routine has inspired me to create other routines, like reading and skincare.",2024-03-05 22:47:37.275,t0008@sreflect,
435,"going for it. I don't really think this will change anything about my social interactions, I just went through a period where a lot of my friends are busy and finals and stuff, and I've been busy as well. but spring break is coming up over these next couple of weeks. so I might be having more intense conversations with fewer friends as I go visit them and different places",2024-03-06 06:21:06.801,t0014@sreflect,
436,"Hmm... I haven't explored any new places. I went to Life Sciences Center yesterday, which is closest to a new place I can think of. My screen habits are consistently high right now, as I am trying to wrap up analysis and complete writing a paper.",2024-03-06 18:27:24.190,t0017@sreflect,
437,"yeah I think I've been on my phone more lately. work has kinda slowed down, which leads to free time. I do have a crochet project in my backpack I could be working on, that would be good to do when I'm bored and need a break, instead of scrolling",2024-03-06 21:00:05.894,t0019@sreflect,
438,I've been quite busy throughout the day. Abd u haven't been talking to my girlfriend very often. it's helping me concentrate on my work though.,2024-03-06 21:03:21.884,t0003@sreflect,
439,"I kinda had to move to these new places I'm exploring, but it been nice. It's always challenging to be in a new environment with new people and new things happening. Also, this is an important step towards finding a lab, and this is my last rotation, so I'm feeling more the pressure.",2024-03-06 21:11:09.206,t0008@sreflect,
440,"I walk more, feel better about myself but also socialize more",2024-03-06 21:03:53.078,t0009@sreflect,
441,"I haven't actually upped my running, I've just been running more outside instead of on the treadmill. It's really nice to be outside, great way to start the day for me.",2024-03-06 21:19:07.019,t0010@sreflect,
442,"Nothing at the moment, really just hunkering down and focusing on finals. Only a few days left and I'll have the work behind me",2024-03-06 21:09:28.835,t0022@sreflect,
443,I plan to hangout with my friends during the weekend to connect more because I have been busy this week and need a break!,2024-03-06 22:14:28.569,t0006@sreflect,
444,"I've just been walking more and that is enjoyable, I should continue going on regular walks and hikes in spring term.",2024-03-06 21:00:18.105,t0005@sreflect,
445,"Nothing in particular caused the change, I just had to walk a bit more to fulfill the tasks I had on my schedule today. Since I've been meditating while walking, they serve as a nice reset. Today, however, because I had a final exam coming up for one of my classes, it was much harder to focus.",2024-03-07 20:10:34.263,t0022@sreflect,
446,"I shifted from labs and so now I have to walk extra everyday!. I am enjoying the physical exercise and walking briskly to the lab. 
I feel fresh and energetic after the walks and get more work done!",2024-03-07 21:02:32.381,t0006@sreflect,
447,chats in the lab are always good to break up the day. Also good to get my thoughts out and maybe refocus a bit.,2024-03-07 21:57:49.539,t0010@sreflect,
448,"My walkings recently have been mostly because I have to go from one place to another, but I've been trying to enjoy the spring coming and the better temperatures. Walking is like a break in the middle of the routine, so it helps me to be more relaxed and more aware of the present moment.",2024-03-07 23:09:06.926,t0008@sreflect,
449,it has helped me feel connected to my friends and family in a text based format,2024-03-07 23:29:51.451,t0007@sreflect,
450,I got the same question yesterday and I haven't been running. I've just gone on a couple walks.,2024-03-07 21:30:45.878,t0005@sreflect,
451,I just went to the gym today lol and I ran on the treadmill. I'm trying to maintain a consistent workout routine and am finding my groove at the gym.,2024-03-06 21:00:11.737,t0020@sreflect,
452,I've gotten this question like three days in a row now. I'm spending around the same time I usually do at the gym.,2024-03-07 21:30:20.224,t0020@sreflect,
453,"Well, it's more like I put my phone down to work on my computer or write for fun. I tend to put on Netflix on it in the background.",2024-03-08 21:00:13.367,t0009@sreflect,
454,Sometimes a good walk is all you need to clear your head!,2024-03-08 20:30:17.028,t0022@sreflect,
455,I would like to make less digital connections and more physical connections going forward. Physical interactions bring new perspectives that I need at the moment.,2024-03-08 21:19:01.375,t0003@sreflect,
456,Walking around and finding new places keeps me excited. So I have something to look forward to everyday! I enjoy finding new things and exploring.,2024-03-08 21:21:48.358,t0006@sreflect,
457,I flagged down a few friends to do an activity later this weekend. It is nice to see people being happy for being included,2024-03-08 21:30:13.762,t0011@sreflect,
458,"I really like face to face conversations. I have been having some meetings in person as well as a balanced social life in the past couple of days. I really value these conversations, I feel more productive and motivated after face to face interactions.",2024-03-08 21:14:25.533,t0017@sreflect,
459,"I did not explore any new places, just revisited the same old places over and over.",2024-03-08 22:15:43.109,t0007@sreflect,
460,"Yes, I think so. I have been trying to be more present and more aware, so I have been prioritizing interactions in person, but always checking with my online friends and family as well. With the spring coming, I think is a nice moment to make connections and enjoy the outside.",2024-03-08 22:33:09.888,t0008@sreflect,
461,I spent more time teaching the post-bac today and I think it went well.,2024-03-08 22:27:18.210,t0010@sreflect,
462,I've gotten the same prompt 3 days in a row and I've never gone running. i just wander around campus.,2024-03-08 23:00:23.832,t0005@sreflect,
463,Reduce screen time to connect with my friends. I think this would also enhance my sleep,2024-03-08 21:04:29.548,t0015@sreflect,
464,"It was right after I finished by last exam for the term: I was walking to the coop to pick up ingredients to make some treats for my house, and I had some good music playing in my earbuds as I walked. Something about knowing that I was finally done with the stress and the worry made me take in and appreciate all the little details around me. Left me feeling happy and hopefully by the end of it.",2024-03-09 20:00:13.539,t0022@sreflect,
465,It helped me meet my paper submission deadlines and also do some job interviews while maintaining good connections with my friends.,2024-03-09 21:06:40.272,t0003@sreflect,
466,"from my bio final, I learned that I need to prioritize my academics over my extracurriculars",2024-03-09 21:01:57.207,t0007@sreflect,
467,"I think I leaned heavily on work this week but I think I also increased my socializing and went to more community events. I do think going forward, I wouldn't want to work this much but I think it's a special time.",2024-03-09 21:08:50.789,t0009@sreflect,
468,"a challenge I had this week was designing a new experiment, figuring out how much it would cost, and then taking it to my boss. I thought he'd reject the plan, because it was very expensive, but he still seemed keen to do it. so I guess the lesson is to not over predict things and worry too much.",2024-03-09 21:00:45.167,t0019@sreflect,
469,"Joining a lab with no experience in the field was a difficult experience for me. I found myself confused a lot of times and wondered what others were talking about during lab meetings. so to overcome this problem, I started reading more papers relevant to the work and slowly am finding my place!",2024-03-09 21:10:04.148,t0006@sreflect,
470,"Not necessarily and 1 particular conversation, but multiple smaller conversions and having time to sit and think has adjusted how I think I should be working with the post-bac. I think I need to leave him on his own less, spend more time on basics",2024-03-09 21:29:15.111,t0010@sreflect,
471,"I had a great start in my new rotation in a new lab, after weeks of worrying about not finding a lab. This made me think that things usually work out, with me worry about it or not. And also, some reflections about how many victories I achieved in my like until this moment - some bigger, some smaller, but definitely many.",2024-03-09 22:40:04.683,t0008@sreflect,
472,"I have not been running lately, something is wrong with this app.",2024-03-09 22:13:44.226,t0020@sreflect,
473,"I've been trying to exercise more, and walking or using equipment to run has been one of the things I've been enjoying doing. When I do this in the morning, I start my day energized and happier, but I also end my day more tired. For this past week, I didn't do a lot of exercising, mostly because I was focused on working and studying for my final exam. However, I plan to come back to do these activities in the upcoming days, and this will definitely make me feel better.",2024-03-10 21:00:44.005,t0008@sreflect,
474,"I don't really like calling over the phone, the only people I speak on the phone with are my parents and aunts and uncles. it's less stressful for me.",2024-03-10 21:00:11.638,t0009@sreflect,
475,"I used to be on a good schedule of 2.5 hours total per week of running, but lately I've fallen off. probably related to winter and being so busy with the writing class. I hope to build back up to that and get that going again over the summer.",2024-03-10 21:07:05.263,t0010@sreflect,
476,"today I was stuck at home, cause the power was out and I was snowed in. I think this will be a rough week for socializing at work, because a lot of my coworkers are gone. but I could try to have lunch with peop",2024-03-10 21:02:22.382,t0019@sreflect,
477,"I have simply been putting my attention to hanging out with friends, and it feels very rewarding.",2024-03-10 21:08:31.196,t0004@sreflect,
478,The only people who call me are my parents and closest friends. During weekends I talk to them more as I have more time in hand. it helps me catch up with their lives and them with mine. and I enjoy the conversations every week.,2024-03-10 21:16:04.128,t0006@sreflect,
479,"I have not been running, but I do feel better after making the time to get a good workout in.",2024-03-10 21:33:38.371,t0020@sreflect,
480,I want to focus on getting in shape. I've been dedicating whatever little time I have to doing some walking. My legs are hurting a little but apart from that my day to day life is going pretty well.,2024-03-10 21:45:52.076,t0017@sreflect,
481,"I have learned that it I'd nice to have friends, but ditch them the moment they come between you and your family because that is detrimental to everyone's mental health",2024-03-10 22:27:46.285,t0007@sreflect,
482,"Unfortunately, the prompt isn't accurate here. I'm on a ski trip with friends, so I was skiing the whole day!",2024-03-10 20:36:33.765,t0022@sreflect,
483,"I have visited new places because I went to Montreal and a little trip and I needed to visit my advisor in Colorado this week, explain different settings was a great impact on my mood, it's so fun getting out of the Dartmouth and just exploring real world and seeing what's up. My mood has been amazing this week, even if I've been a little tired from sleep deprivation",2024-03-11 08:57:56.595,t0014@sreflect,
484,"I've got one on the coffee table I'm thinking about, but I'm due for a trip to the library to get something. not the sequel to what I just finished, I didn't like that book very much.",2024-03-11 21:01:13.907,t0019@sreflect,
485,"I've got a lot of work to get done, so probably good that I'm not chatting all day long. Had some surgeries to get done today, so that was a while on my own. Today just felt like a quiet day, less people at work.",2024-03-11 21:32:01.102,t0010@sreflect,
486,I saw 2 puppies playing around at the green today! they were so cute and fun to watch. I loved watching them enjoying their time!,2024-03-11 21:14:33.865,t0006@sreflect,
487,It has mademe very very tired. I feel exhausted and feel no change in creativity,2024-03-11 21:42:16.003,t0007@sreflect,
488,"I've woken up later than I would like, but since I've been going to sleep late, it makes sense. This causes my whole morning routine to get pushed back by an hour or two, which is not  productive.",2024-03-11 21:38:04.233,t0020@sreflect,
489,my advisors new postdoc is visiting and we work great together. It's helped that I've showed him around.,2024-03-11 21:44:44.941,t0009@sreflect,
490,"Not much of a choice! I'm away on a ski trip, so I'm checking my phone a lot less in general. It's great to spend good time with friends though!",2024-03-11 20:27:21.500,t0022@sreflect,
491,"Not much. My texting depends on whether the person I text often is traveling or not. if they're traveling, I tend to text them more than when they're not. Otherwise, my routine remains the same and I'm not affected by it.",2024-03-11 22:16:28.753,t0003@sreflect,
492,I called my sister today. It was good to hear from her.,2024-03-11 22:24:23.052,t0004@sreflect,
493,It doesn't. there is no notable difference to talk about,2024-03-11 22:00:12.352,t0011@sreflect,
494,"My goal is not to use screens that much during the night because I feel it has the potential to make me feel anxious. However, I also need to get some stuff done and talk to people I didn't have the chance to talk to during the day, so the screens end up being a nice break from work. Today I decided to read for one hour before sleeping, and I hope it helps me to sleep and feel better.",2024-03-11 22:48:02.581,t0008@sreflect,
495,"my parents, I enjoy seeing them again and also Jasper the dog. I'm glad he likes me again now.",2024-03-11 22:54:20.273,t0005@sreflect,
496,I have gotten a lot more sleep and supposedly feel more energized than before,2024-03-12 21:03:46.019,t0007@sreflect,
497,I wanted to go to the office because it's hard for me to work from home. I am trying to main that,2024-03-12 21:00:13.282,t0009@sreflect,
498,it's warming up during the day so I could do midday walks again. morning dog walks are also possible,2024-03-12 21:05:16.674,t0019@sreflect,
499,I think getting to know the people in a group I'm a part of during the break.,2024-03-12 21:03:41.451,t0020@sreflect,
500,I don't know that it is affecting my daily routine.,2024-03-12 21:00:58.197,t0004@sreflect,
501,It's my personal space and I feel content staying in my room.,2024-03-12 21:16:55.839,t0006@sreflect,
502,"I think I enjoy going more places. Got to go to Stowe this weekend, which was very fun. today just went to work, small break to get coffee, but in between buildings a bit at work. guess that gives me a little bit of alone time, which is nice.",2024-03-12 21:04:53.259,t0010@sreflect,
503,"I've been mostly working during the day, but also filling the beginning of the evening with exercises. Both those things have been having a good impact on my life since I enjoy the work I've been doing. I've been also finding some pleasure in doing exercises, which helps me to keep doing it.",2024-03-12 22:48:35.578,t0008@sreflect,
504,"I'm not sure exactly how to respond to this prompt, failure is just one word. sometimes I worry that I'm a failure, but I know that I'm not, so I try to just know that I am a successful person and affirm my own good qualities.",2024-03-12 22:02:03.092,t0014@sreflect,
505,"There's no prompt generated, it only says ""failure"" so I'm not sure what to write here.",2024-03-12 22:13:08.313,t0022@sreflect,
506,this is pretty hilarious honestly. don't know what else to say.,2024-03-12 21:17:10.684,t0005@sreflect,
507,"I am in a transitional period where I am saying goodbye to people close, so naturally I am inclined to reach out to people far from me to fill the space.",2024-03-13 21:00:12.163,t0004@sreflect,
508,diversifying my hangout spots will help me meet new people. Lately I've not had enough time to go to different places and meet new people. so I tend to hang out with my existing groups of friends and comfortable places.,2024-03-13 21:06:58.779,t0006@sreflect,
509,"I am on my spring break at home in Florida right now.   Instead of scrolling on my phone while procrastinating on my homework, I enjoyed outdoor birdwatching and shopping with my mom.  My stress level is down since I am on my break.",2024-03-13 21:00:52.404,t0007@sreflect,
510,When my advisors post doc went back home. we had to meet remotely,2024-03-13 21:00:11.256,t0009@sreflect,
511,"I think I'm generally gonna be in a better mood if I can talk to people in person. however there's people I can't talk to in person cause they're too far away, but they're some of my favorite people and I value hearing from them. I think not just the modality but also the person impacts my mood differently",2024-03-13 21:08:54.453,t0019@sreflect,
512,"I think I've been using tiktok more before bed. should probably wind down with a book instead, would be better for me.",2024-03-13 21:29:22.650,t0010@sreflect,
513,"I'm going to college and work in the lab tomorrow, which requires a lot of standing and walking. Hopefully, that will bring back some balance.",2024-03-13 21:04:29.348,t0017@sreflect,
514,"I have been focusing mostly on myself and my work these days, so not a lot of contact. Still, I have been trying to call my family, but they don't pick my calls every time. I think a phone call in the middle of the day would be nice to break a little bit of the routine and connect with someone who is outside of this bubble.",2024-03-13 21:45:09.351,t0008@sreflect,
515,"It feels nice, chatting more in person than over text. It's forcing me out of my head more often, which helps me to feel better emotionally.",2024-03-13 20:31:45.450,t0022@sreflect,
516,I've been getting to know the people in this group I'm in over spring break and just having random conversations as we do things together.,2024-03-13 22:08:42.315,t0020@sreflect,
517,I had a great day today. I got to walk around Pine Park and enjoy the peace.,2024-03-14 21:03:36.065,t0004@sreflect,
518,Today I feel conflicted about a lot of things. I miss home and feel a little lonely. I feel a bit under the weather and just want to relax and be peaceful. I also talked a lot with my new friends and really enjoyed their company. Looking forward to more opportunities to open up to my friends !,2024-03-14 21:04:29.282,t0006@sreflect,
519,"not much, just thinking about plans for the weekend. trying to decide where I want to ski, and if I want to spend time with friends. and then of course I gotta see the cats!",2024-03-14 21:01:25.595,t0019@sreflect,
520,I have been thinking very pessimistically and cynically because I have been feeling frustrated and angry,2024-03-14 21:15:18.523,t0007@sreflect,
521,I am slowly incorporating coffee back into my life and it's helping me with my attention span so far. hopefully it doesn't harm me,2024-03-14 21:31:14.667,t0009@sreflect,
522,"I haven't been the most productive with my qual prep lately. there's been a lot happening, lots of little drama things in IND and regarding new members joining the lab. Hopefully next week will be a quieter week and I can crank out a lot of reading and studying. got a lot to do tomorrow, but will be good for me in the long run.",2024-03-14 21:23:25.673,t0010@sreflect,
523,I'm so happy that I decided to join a group over spring break; it's been awesome getting to know different people on campus I would have otherwise never talked to and just hanging out with one another.,2024-03-14 21:16:40.938,t0020@sreflect,
524,"Paper submission is on my mind. The deadline is tomorrow, and I'm so busy right now. Also, I'm a bit stressed about jobs.",2024-03-14 21:23:07.881,t0003@sreflect,
525,"It's been quite an extraordinary week, full of adventures, trips, and unexpected encounters. I ran 2km tonight, which has been a while. It was definitely exhausting, but the rush of adrenaline and a sense of accomplishment was something I haven't experienced for a while and will cherish.",2024-03-14 22:50:54.776,t0012@sreflect,
526,"I had a wonderful day: on a ski trip with friends, and we had an incredible powder day. By far the best day I've ever had skiing. Feeling great!",2024-03-14 20:36:55.686,t0022@sreflect,
527,"Today was a very good day. I didn't feel like I had nothing to do, even though I didn't have any deadlines. I am tired, but not exhausted.",2024-03-15 21:00:12.914,t0004@sreflect,
528,today was a very late start but I did get some stuff done so I don't feel bad. I am burnt out though and I can't wait to relax,2024-03-15 21:00:27.286,t0009@sreflect,
529,"Today was a rainy and chilly day and I didn't bring enough layers, so I was a little upset being outside, but we drew some maple syrup during the night and it was an awesome experience having everyone use their flashlights on their phones as a light source.",2024-03-15 21:05:26.059,t0020@sreflect,
530,"I feel ready to defend my PhD. it's been a long and turbulent journey, a great test for my resilience and hope. I'm glad I am finally coming to the end of it.",2024-03-15 21:13:38.163,t0003@sreflect,
531,"today was fun..I enjoyed it, I. got to spend time with my friends and talk to family. can't ask for more!",2024-03-15 21:39:54.346,t0006@sreflect,
532,"I was feeling very well today, so I slept during the day.   I hope I will feel better tomorrow.",2024-03-15 23:22:25.286,t0007@sreflect,
533,"I was looking into the past, and I noticed how much I was being not good to other people, to other relationships. With that, I think that I wanna move forward being more kind, gentle, and comprehensive, not judging so much and being nice to those who are around me.",2024-03-15 23:51:04.671,t0008@sreflect,
534,"Had another good day on the ski trip! Really just hanging around the house on a break day, but the end was nice. Had a lovely dinner and good conversation with some friends.",2024-03-15 21:55:18.407,t0022@sreflect,
535,"I'm going skiing today, very exciting, love skiing. But I don't like leaving my dog home alone and I do have a lot of work to do.",2024-03-16 06:08:30.335,t0010@sreflect,
536,"It is actually the other way around. my daily routine has completely changed due to being on a holiday, and enjoying my time connecting with people in person who I would normally interact with digitally. This has resulted in less phone usage",2024-03-16 21:01:12.391,t0011@sreflect,
537,Today was a very fun day and I enjoyed spending time with my friends and exploring a new city.,2024-03-16 21:05:05.783,t0006@sreflect,
538,I am driving home tomorrow and a little nervous about it but I know that if I sleep and drink coffee. I can do be alert and avoid any accidents.,2024-03-16 21:30:35.650,t0009@sreflect,
539,"not a ton, just did some chores and work today. hoping to get some skiing in tomorrow but we'll see when I get up.",2024-03-16 21:01:11.237,t0019@sreflect,
540,"Today was a relatively relaxed day, which I enjoy. I was also relatively productive in learning some coding.",2024-03-16 21:21:22.660,t0004@sreflect,
541,I went to the ER this week which was a moment of resilience for me. Going to the ER was scary but dealing with my injury was helpful and I was able to figure out the logistics afterwards.,2024-03-16 21:30:09.273,t0018@sreflect,
542,"my mind is good, happy to be having a birthday, loving some quality time with elliott.",2024-03-16 22:09:53.469,t0010@sreflect,
