,Unnamed: 0.1,Unnamed: 0,data,day,uid,week_per_uid,sentiment,phase,top_emotion,top_emotion_score,all_top_emotions
307,419,453,"Well, it's more like I put my phone down to work on my computer or write for fun. I tend to put on Netflix on it in the background.",2024-03-08,t0009@sreflect,5,0.8016,contextual,neutral,0.3232411742210388,"[('neutral', 0.3232411742210388), ('amusement', 0.2971572279930115), ('joy', 0.220314621925354)]"
308,433,467,"I think I leaned heavily on work this week but I think I also increased my socializing and went to more community events. I do think going forward, I wouldn't want to work this much but I think it's a special time.",2024-03-09,t0009@sreflect,5,0.7066,contextual,approval,0.22321107983589172,"[('approval', 0.22321107983589172), ('optimism', 0.17469850182533264), ('admiration', 0.1488158255815506)]"
309,440,474,"I don't really like calling over the phone, the only people I speak on the phone with are my parents and aunts and uncles. it's less stressful for me.",2024-03-10,t0009@sreflect,5,-0.6524,contextual,disapproval,0.37831613421440125,"[('disapproval', 0.37831613421440125), ('annoyance', 0.09645287692546844), ('neutral', 0.08172623068094254)]"
310,455,489,my advisors new postdoc is visiting and we work great together. It's helped that I've showed him around.,2024-03-11,t0009@sreflect,5,0.6249,contextual,admiration,0.8372719883918762,"[('admiration', 0.8372719883918762), ('approval', 0.15020212531089783), ('neutral', 0.11254663020372391)]"
311,463,497,I wanted to go to the office because it's hard for me to work from home. I am trying to main that,2024-03-12,t0009@sreflect,6,-0.1027,contextual,desire,0.715545117855072,"[('desire', 0.715545117855072), ('neutral', 0.2216482013463974), ('disappointment', 0.03997097909450531)]"
312,476,510,When my advisors post doc went back home. we had to meet remotely,2024-03-13,t0009@sreflect,6,0.0,contextual,neutral,0.9601457118988037,"[('neutral', 0.9601457118988037), ('approval', 0.014838123694062233), ('realization', 0.011171655729413033)]"
313,487,521,I am slowly incorporating coffee back into my life and it's helping me with my attention span so far. hopefully it doesn't harm me,2024-03-14,t0009@sreflect,6,0.7922,contextual,optimism,0.9219051003456116,"[('optimism', 0.9219051003456116), ('caring', 0.09783993661403656), ('desire', 0.08085258305072784)]"
314,494,528,today was a very late start but I did get some stuff done so I don't feel bad. I am burnt out though and I can't wait to relax,2024-03-15,t0009@sreflect,6,0.1695,contextual,excitement,0.50773024559021,"[('excitement', 0.50773024559021), ('joy', 0.1465231329202652), ('neutral', 0.05777953192591667)]"
315,504,538,I am driving home tomorrow and a little nervous about it but I know that if I sleep and drink coffee. I can do be alert and avoid any accidents.,2024-03-16,t0009@sreflect,6,-0.5193,contextual,approval,0.19478900730609894,"[('approval', 0.19478900730609894), ('nervousness', 0.18834182620048523), ('caring', 0.15153227746486664)]"
316,519,554,I drove to Boston today but am also still working. I want to have a break because I'm burning out but I will soon and I'm happy about it,2024-03-17,t0009@sreflect,6,0.7579,contextual,joy,0.6508921980857849,"[('joy', 0.6508921980857849), ('desire', 0.23037925362586975), ('approval', 0.0589914433658123)]"
317,536,571,I am just super tired. I don't want to do anything but I keep getting tasks from people. it's exhausting.,2024-03-19,t0009@sreflect,7,-0.4331,generic,disappointment,0.5943215489387512,"[('disappointment', 0.5943215489387512), ('sadness', 0.2609923481941223), ('annoyance', 0.23459754884243011)]"
318,554,589,"I think it's so upsetting when someone can't see past their hypocrisy because the propoganda has been so ingrained in their minds. like they understand one thing, but when you try to make the comparison to something else that is also as clear they don't see it.",2024-03-21,t0009@sreflect,7,0.3928,generic,disappointment,0.7364001274108887,"[('disappointment', 0.7364001274108887), ('annoyance', 0.2697857916355133), ('neutral', 0.08894872665405273)]"
319,563,598,Today has been OK. i did end up making up with the person I argued with yesterday. I also hung with a friend so feeling better.,2024-03-22,t0009@sreflect,7,0.7068,generic,approval,0.43525952100753784,"[('approval', 0.43525952100753784), ('joy', 0.32122310996055603), ('neutral', 0.17237462103366852)]"
320,574,609,"today was a good day. while I'm very tired because my mom and I painted the walls of her bedroom and the kitchen, I liked being away from my phone for a while. what's going around in the world is very depressing.",2024-03-23,t0009@sreflect,7,-0.0992,generic,disappointment,0.44447627663612366,"[('disappointment', 0.44447627663612366), ('sadness', 0.4077697694301605), ('joy', 0.09262830764055252)]"
321,586,621,I have gotten into reading again and it's actually nice getting lost in it. I'm also still very exhausted and wish to take a real breather but will be busy in the next 3 days...,2024-03-24,t0009@sreflect,7,0.0863,generic,desire,0.6669464111328125,"[('desire', 0.6669464111328125), ('disappointment', 0.16363206505775452), ('neutral', 0.05250563845038414)]"
322,590,625,didn't get a talk that I wanted but it's ok. I will still be going to a conference and hopefully I can get a lot of great science done this summer.,2024-03-25,t0009@sreflect,7,0.8807,generic,optimism,0.883458137512207,"[('optimism', 0.883458137512207), ('disappointment', 0.14401619136333466), ('desire', 0.12028446793556213)]"
323,592,627,today I had a good time with my friend we ate good food but also painted in a shop,2024-03-27,t0009@sreflect,8,0.6124,generic,joy,0.7705008387565613,"[('joy', 0.7705008387565613), ('admiration', 0.34239763021469116), ('approval', 0.06394653767347336)]"
324,594,629,"today was a nice day, i felt like i was able to be an adult. but I also dealt with a conflict calmly and I'm proud of myself",2024-03-28,t0009@sreflect,8,0.7783,generic,pride,0.43373677134513855,"[('pride', 0.43373677134513855), ('admiration', 0.3275514543056488), ('joy', 0.19384929537773132)]"
325,597,632,I am coming back from break but am not prepared. i sort feel that i need more days off.,2024-03-31,t0009@sreflect,8,-0.2498,generic,neutral,0.639803409576416,"[('neutral', 0.639803409576416), ('disappointment', 0.13323576748371124), ('disapproval', 0.10273994505405426)]"
326,598,633,Today was ok. I'm just kind of stressed out about what I need to for the next several weeks.,2024-04-02,t0009@sreflect,9,-0.4005,extra week,nervousness,0.28365567326545715,"[('nervousness', 0.28365567326545715), ('approval', 0.13180319964885712), ('neutral', 0.06668753921985626)]"
327,599,634,today was a good day. I worked hard. I am a bit annoyed with a conference I'm attending. they made me submit my abstract 3 times,2024-04-04,t0009@sreflect,9,-0.0258,extra week,annoyance,0.629460334777832,"[('annoyance', 0.629460334777832), ('anger', 0.09819244593381882), ('joy', 0.09696290642023087)]"
328,600,635,"today was a calm day, i decided to take the day off and only attend two meetings. I think it was a good idea given that Sunday and Monday will be busy.",2024-04-05,t0009@sreflect,9,0.6369,extra week,approval,0.5296213030815125,"[('approval', 0.5296213030815125), ('admiration', 0.23782648146152496), ('joy', 0.13485252857208252)]"
329,601,636,"I think this week wasn't too bad, i got work done and was also able to hang out with a friend and their dog. I do actually miss the dog, he's adorable. next week will be a little harder to work alone.",2024-04-06,t0009@sreflect,9,0.7684,extra week,admiration,0.39764147996902466,"[('admiration', 0.39764147996902466), ('sadness', 0.37281689047813416), ('disappointment', 0.28602948784828186)]"
330,602,637,I mean I decided to take an extra day on Friday but I've been to the office since. except maybe a little later than usual,2024-04-07,t0009@sreflect,9,0.0,extra week,neutral,0.5139527916908264,"[('neutral', 0.5139527916908264), ('realization', 0.4183146357536316), ('approval', 0.07311458885669708)]"
331,29,63,"I've been writing my thesis proposal. Have made a lot of progress, but I'm wishing I had more time to ski or read ACOTAR.",2024-02-06,t0010@sreflect,1,0.3291,contextual,desire,0.8446795344352722,"[('desire', 0.8446795344352722), ('neutral', 0.07853848487138748), ('optimism', 0.06757504492998123)]"
332,30,64,"I've spent a lot of time writing my thesis proposal this week, which has probably kept me off my phone. I wish I had more time for skiing and reading for fun.",2024-02-06,t0010@sreflect,1,0.7184,contextual,desire,0.8201661109924316,"[('desire', 0.8201661109924316), ('optimism', 0.060512565076351166), ('neutral', 0.049626242369413376)]"
333,43,77,A meeting I had with my boss made me feel better about some of the problems I've been having lately. helped with validating that certain things are out of my control.,2024-02-07,t0010@sreflect,1,0.5719,contextual,approval,0.3887961506843567,"[('approval', 0.3887961506843567), ('realization', 0.24113227427005768), ('neutral', 0.18202823400497437)]"
334,51,85,"I feel like I was really busy today, so honestly surprised my screen time went up, maybe related to doing some work things on my phone. Maybe I could spend some less time on Instagram throughout the day.",2024-02-08,t0010@sreflect,1,0.8198,contextual,surprise,0.8795148134231567,"[('surprise', 0.8795148134231567), ('realization', 0.06634754687547684), ('neutral', 0.0375700443983078)]"
335,65,99,Sometimes when I'm really tired I'll stay up on my phone or watching TV. sometimes it's hard to get up and get the energy to go to bed even though it's what's best for me,2024-02-09,t0010@sreflect,1,0.4033,contextual,neutral,0.518804132938385,"[('neutral', 0.518804132938385), ('disappointment', 0.18679173290729523), ('approval', 0.11327610164880753)]"
336,79,113,"I made some decent progress on some things this week. still feel like there's a lot going on. For next week, I'm going to try to plan less, be gentler with my schedule, just do what I can.",2024-02-10,t0010@sreflect,1,0.7522,contextual,optimism,0.7948126792907715,"[('optimism', 0.7948126792907715), ('desire', 0.23135995864868164), ('approval', 0.12834882736206055)]"
337,84,118,"I haven't really been doing anything new lately. just working a lot on writing for my qualifying exam. lots to learns, lots to do",2024-02-11,t0010@sreflect,1,0.0,contextual,neutral,0.5916141867637634,"[('neutral', 0.5916141867637634), ('desire', 0.12860743701457977), ('approval', 0.1012718603014946)]"
338,94,128,"I've been running down heater road a bit. it's tough hills, but I like that it's a nice smooth, snow cleared side walk.",2024-02-12,t0010@sreflect,1,0.8074,contextual,love,0.5177873969078064,"[('love', 0.5177873969078064), ('admiration', 0.3774055242538452), ('approval', 0.27819308638572693)]"
339,104,138,"I was very productive today. got a lot of work done, didn't really have time to be on my phone",2024-02-13,t0010@sreflect,2,0.0,contextual,joy,0.38371384143829346,"[('joy', 0.38371384143829346), ('approval', 0.2165151685476303), ('neutral', 0.12053700536489487)]"
340,117,151,"I called my mom because I think she needed it. I've been bad about calling her lately and she clearly doesn't like that. so after she texted me today, I called to respond, I think she appreciated it.",2024-02-14,t0010@sreflect,2,0.1002,contextual,admiration,0.24294255673885345,"[('admiration', 0.24294255673885345), ('neutral', 0.23379115760326385), ('approval', 0.1843097060918808)]"
341,137,171,"I like lunch outings and tea time. it's a good way to break up the day, get some snacks before getting back to work",2024-02-15,t0010@sreflect,2,0.6597,contextual,love,0.6191051006317139,"[('love', 0.6191051006317139), ('approval', 0.21831586956977844), ('joy', 0.20492872595787048)]"
342,146,180,"Texting is easier for me, doesn't take up as much time, can pause a convo and continue later",2024-02-16,t0010@sreflect,2,0.4215,contextual,approval,0.4529164135456085,"[('approval', 0.4529164135456085), ('neutral', 0.44018813967704773), ('realization', 0.07713862508535385)]"
343,162,196,My meeting with my supervisor this left me feeling better about the chaos going on right now. I felt less rushed about the tasks on my to-do list and more able to focus on what I was doing in the moment.,2024-02-17,t0010@sreflect,2,-0.0772,contextual,approval,0.3500272333621979,"[('approval', 0.3500272333621979), ('joy', 0.2751295566558838), ('relief', 0.16989171504974365)]"
344,179,213,"If I have been calling people more lately, I haven't realized it. Sometime I call elliott as I'm driving just because it's better than texting in that moment. feels good that he always answers me calls",2024-02-18,t0010@sreflect,2,0.7003,contextual,realization,0.535210132598877,"[('realization', 0.535210132598877), ('joy', 0.2787894606590271), ('approval', 0.140578031539917)]"
345,186,220,I like to listen to Zach Bryan or Noah Kahan or other slow chill music. Helps me stay calm and isn't the kind of music that draws my attention away from what I'm doing,2024-02-19,t0010@sreflect,2,0.7506,contextual,love,0.5224744081497192,"[('love', 0.5224744081497192), ('approval', 0.2989380955696106), ('neutral', 0.08950434625148773)]"
346,208,242,"I wouldn't say I'm embracing calls, I got a lot of spam calls today. I'm very busy with qual and writing class homework so really just had less time to be on my phone today.",2024-02-20,t0010@sreflect,3,-0.3612,contextual,neutral,0.36917823553085327,"[('neutral', 0.36917823553085327), ('disapproval', 0.3364201486110687), ('annoyance', 0.15881314873695374)]"
347,218,252,I've been working a lot. it's been good for my productivity. but also the reduced is likely a necessity at this point,2024-02-21,t0010@sreflect,3,0.2382,contextual,approval,0.6635434627532959,"[('approval', 0.6635434627532959), ('admiration', 0.31829017400741577), ('neutral', 0.11558184027671814)]"
348,233,267,I've been working hard on my qualifying exam prep. wish I were reading more.,2024-02-22,t0010@sreflect,3,0.3182,contextual,desire,0.8369332551956177,"[('desire', 0.8369332551956177), ('neutral', 0.08841453492641449), ('optimism', 0.04613925516605377)]"
349,246,280,"I called a lot of restaurants tonight looking for a last minute table for 7. most had crazy long waits, but ultimately found a good spot and had a good night",2024-02-23,t0010@sreflect,3,0.7821,contextual,joy,0.6581150889396667,"[('joy', 0.6581150889396667), ('admiration', 0.31545791029930115), ('approval', 0.1651020646095276)]"
350,254,288,"Hanging out with Elliott has been a meaningful connection throughout the week. Not a new connection I made this week, but he's been very supportive and nice to me as I've been overwhelmed.",2024-02-24,t0010@sreflect,3,0.8513,contextual,admiration,0.41533684730529785,"[('admiration', 0.41533684730529785), ('approval', 0.30875614285469055), ('caring', 0.2144792526960373)]"
351,275,309,Texting is easier for me. Today I was texting a lot to communicate with my ski group. Had a great time with the ski group once we were all at the mountain,2024-02-25,t0010@sreflect,3,0.7845,contextual,joy,0.83260178565979,"[('joy', 0.83260178565979), ('admiration', 0.12376274168491364), ('approval', 0.08914383500814438)]"
352,289,323,"I've been running all winter just on the treadmill. But I'm very happy it was warm enough to run outside, I very much prefer running outside. Made me feel great, I love starting my day with a workout",2024-02-26,t0010@sreflect,3,0.9694,contextual,joy,0.744001030921936,"[('joy', 0.744001030921936), ('love', 0.7257614135742188), ('admiration', 0.17751337587833405)]"
353,302,336,"Getting work done, but taking breaks to get away from my screen. like washed dishes during a break, took my dog out, etc",2024-02-27,t0010@sreflect,4,0.5023,contextual,neutral,0.8805875182151794,"[('neutral', 0.8805875182151794), ('approval', 0.08853807300329208), ('realization', 0.017092494294047356)]"
354,318,352,"With the practice qual done, I have some free time. I have been able to book more time with equipment and making progress.",2024-02-28,t0010@sreflect,4,0.7269,contextual,neutral,0.38176995515823364,"[('neutral', 0.38176995515823364), ('approval', 0.25381332635879517), ('joy', 0.11513197422027588)]"
355,333,367,"I typically am not much of a caller, so fade probably just means I had a weird uptick in calls lately. when my texting is increasing, it's probably relating to planning things. which means I have actually had the chance to do fun things lately.",2024-02-29,t0010@sreflect,4,0.5574,contextual,joy,0.8196245431900024,"[('joy', 0.8196245431900024), ('amusement', 0.09815307706594467), ('excitement', 0.09180498123168945)]"
356,350,384,"it is a habit for me to open Instagram all the time, for no reason. I really should try to stop that.",2024-03-01,t0010@sreflect,4,-0.5267,contextual,neutral,0.2408408373594284,"[('neutral', 0.2408408373594284), ('desire', 0.13050997257232666), ('annoyance', 0.12294647097587585)]"
357,360,394,"I did my practice qual publicly and survived. This was big milestone for second year of graduate school, feels good to have it done and out of the way. And also helps that most of the feedback was positive",2024-03-02,t0010@sreflect,4,0.9081,contextual,joy,0.4848896265029907,"[('joy', 0.4848896265029907), ('admiration', 0.33522480726242065), ('approval', 0.13762439787387848)]"
358,376,410,"I am unwell if I don't get a workout in. for me, a morning workout is a great start to the day, allows my body to be fully awake before I have to use my brain.",2024-03-04,t0010@sreflect,4,0.6249,contextual,admiration,0.29642316699028015,"[('admiration', 0.29642316699028015), ('approval', 0.18640713393688202), ('joy', 0.10332763940095901)]"
359,385,419,"I've been chatting with friends going through dramatic times with lab changes and program changes. I guess feeling good that people feel I'm someone who can advise on that, feeling stressed that people around me aren't quite thriving at the moment.",2024-03-04,t0010@sreflect,4,0.6808,contextual,joy,0.25815296173095703,"[('joy', 0.25815296173095703), ('approval', 0.14366848766803741), ('relief', 0.13807646930217743)]"
360,394,428,"I went to a talk in Remsen today. they had good snacks it was a good way to start off the day. Yesterday I went to Barnes and noble, nice little outing, nice to browse some books.",2024-03-05,t0010@sreflect,5,0.9205,contextual,admiration,0.7206946015357971,"[('admiration', 0.7206946015357971), ('approval', 0.15393291413784027), ('joy', 0.13930439949035645)]"
361,407,441,"I haven't actually upped my running, I've just been running more outside instead of on the treadmill. It's really nice to be outside, great way to start the day for me.",2024-03-06,t0010@sreflect,5,0.8016,contextual,admiration,0.6249330639839172,"[('admiration', 0.6249330639839172), ('approval', 0.2673373222351074), ('joy', 0.1406857818365097)]"
362,413,447,chats in the lab are always good to break up the day. Also good to get my thoughts out and maybe refocus a bit.,2024-03-07,t0010@sreflect,5,0.7003,contextual,joy,0.4828243851661682,"[('joy', 0.4828243851661682), ('admiration', 0.36123934388160706), ('approval', 0.25900837779045105)]"
363,427,461,I spent more time teaching the post-bac today and I think it went well.,2024-03-08,t0010@sreflect,5,0.2732,contextual,approval,0.6646150946617126,"[('approval', 0.6646150946617126), ('admiration', 0.23392115533351898), ('neutral', 0.07310820370912552)]"
364,436,470,"Not necessarily and 1 particular conversation, but multiple smaller conversions and having time to sit and think has adjusted how I think I should be working with the post-bac. I think I need to leave him on his own less, spend more time on basics",2024-03-09,t0010@sreflect,5,-0.0772,contextual,neutral,0.7508401274681091,"[('neutral', 0.7508401274681091), ('approval', 0.13091148436069489), ('realization', 0.09383036941289902)]"
365,441,475,"I used to be on a good schedule of 2.5 hours total per week of running, but lately I've fallen off. probably related to winter and being so busy with the writing class. I hope to build back up to that and get that going again over the summer.",2024-03-10,t0010@sreflect,5,0.3716,contextual,optimism,0.827366054058075,"[('optimism', 0.827366054058075), ('desire', 0.2647092342376709), ('disappointment', 0.0754629373550415)]"
366,451,485,"I've got a lot of work to get done, so probably good that I'm not chatting all day long. Had some surgeries to get done today, so that was a while on my own. Today just felt like a quiet day, less people at work.",2024-03-11,t0010@sreflect,5,0.6887,contextual,neutral,0.35380005836486816,"[('neutral', 0.35380005836486816), ('approval', 0.353102445602417), ('joy', 0.15046672523021698)]"
367,468,502,"I think I enjoy going more places. Got to go to Stowe this weekend, which was very fun. today just went to work, small break to get coffee, but in between buildings a bit at work. guess that gives me a little bit of alone time, which is nice.",2024-03-12,t0010@sreflect,6,0.7177,contextual,joy,0.9036785960197449,"[('joy', 0.9036785960197449), ('amusement', 0.07106512784957886), ('admiration', 0.06638004630804062)]"
368,478,512,"I think I've been using tiktok more before bed. should probably wind down with a book instead, would be better for me.",2024-03-13,t0010@sreflect,6,0.4404,contextual,neutral,0.6389949917793274,"[('neutral', 0.6389949917793274), ('approval', 0.16626416146755219), ('realization', 0.1395060271024704)]"
369,488,522,"I haven't been the most productive with my qual prep lately. there's been a lot happening, lots of little drama things in IND and regarding new members joining the lab. Hopefully next week will be a quieter week and I can crank out a lot of reading and studying. got a lot to do tomorrow, but will be good for me in the long run.",2024-03-14,t0010@sreflect,6,0.6908,contextual,optimism,0.8804019689559937,"[('optimism', 0.8804019689559937), ('disappointment', 0.1501486748456955), ('desire', 0.08033575117588043)]"
370,501,535,"I'm going skiing today, very exciting, love skiing. But I don't like leaving my dog home alone and I do have a lot of work to do.",2024-03-16,t0010@sreflect,6,-0.0463,contextual,love,0.5996457934379578,"[('love', 0.5996457934379578), ('excitement', 0.46227017045021057), ('joy', 0.12062887102365494)]"
371,508,542,"my mind is good, happy to be having a birthday, loving some quality time with elliott.",2024-03-16,t0010@sreflect,6,0.8885,contextual,joy,0.7718338370323181,"[('joy', 0.7718338370323181), ('love', 0.5393478870391846), ('admiration', 0.08949560672044754)]"
372,516,551,"I'm stressed about the amber alert that I got in the middle of the night, made me unwell. But also feeling like I made some good progress on my qual today, but also still so much to do.",2024-03-17,t0010@sreflect,6,0.9091,contextual,sadness,0.17727135121822357,"[('sadness', 0.17727135121822357), ('nervousness', 0.1274305284023285), ('neutral', 0.09043406695127487)]"
373,525,560,"today was a long day. a few experiments didn't go well and that took away from my paper reading time, which does stress me out a little bit. but I still did get some good reading in, things are moving, progressing, yay",2024-03-18,t0010@sreflect,6,0.7988,contextual,disappointment,0.3794606924057007,"[('disappointment', 0.3794606924057007), ('sadness', 0.21953585743904114), ('joy', 0.11129135638475418)]"
374,539,574,today was my birthday. took it pretty easy work-wise today which was nice. also good opportunity to catch up with some family.,2024-03-19,t0010@sreflect,7,0.9274,generic,joy,0.5153447985649109,"[('joy', 0.5153447985649109), ('excitement', 0.29429033398628235), ('admiration', 0.25348231196403503)]"
375,543,578,"I feel like I've been moving, getting to where I need to be with reading. but still so much to go. unsure how much I should shift gears and focus on writing, imaging analysis, or more methodology focused reading. but I'll get there eventually. probably ready Saab and meyer papers and then get as far as I can writing before Monday.",2024-03-20,t0010@sreflect,7,0.7444,generic,confusion,0.5716536641120911,"[('confusion', 0.5716536641120911), ('optimism', 0.19807171821594238), ('neutral', 0.16892839968204498)]"
376,555,590,"I still feel like I'm catching up on qual prep, but I also still feel behind. working on it, so much to do, but doing my best.",2024-03-21,t0010@sreflect,7,0.8201,generic,neutral,0.23844967782497406,"[('neutral', 0.23844967782497406), ('disappointment', 0.23601782321929932), ('approval', 0.12422152608633041)]"
377,564,599,"Feeling like things are coming together for my F31, like I know what I have left to do, just worried I'm underestimating the time needed to do it. But I think it'll be okay, will get it done",2024-03-22,t0010@sreflect,7,0.5423,generic,nervousness,0.5425744652748108,"[('nervousness', 0.5425744652748108), ('fear', 0.31256604194641113), ('caring', 0.12484831362962723)]"
378,587,622,"I've gotta be prepared to solo mother my dog this week. Elliott really has been cooking the most lately, I struggled to even think of what I wanted to cook now that I have to. But I'm prepared to mostly spend this week reading and hopefully will be a lot of time at home with Patch.",2024-03-24,t0010@sreflect,7,0.6724,generic,optimism,0.8443477153778076,"[('optimism', 0.8443477153778076), ('desire', 0.2271595299243927), ('neutral', 0.09338590502738953)]"
379,36,70,"I've had a nice relaxing day in which I could finish some outstanding tasks around the apartment, and was able to finish a Lego project",2024-02-06,t0011@sreflect,1,0.875,contextual,joy,0.8099139928817749,"[('joy', 0.8099139928817749), ('approval', 0.12248200178146362), ('relief', 0.07337115705013275)]"
380,38,72,"I've not explored any new spots, but I did socialize a lot more with my lab mates then normal, which I liked a lot",2024-02-07,t0011@sreflect,1,0.5719,contextual,love,0.4971012771129608,"[('love', 0.4971012771129608), ('approval', 0.3744336664676666), ('joy', 0.18791300058364868)]"
381,54,88,"distracted, as I was studying for an exam. But social media is the only way to talk to my wife, so it was planned and I don't mind at all",2024-02-08,t0011@sreflect,1,-0.1779,contextual,neutral,0.2779642641544342,"[('neutral', 0.2779642641544342), ('disappointment', 0.23872072994709015), ('approval', 0.19485360383987427)]"
382,61,95,"It is not a new find, nor a daily thing to go to, it does not add anything to my normal day, but I did have fun today",2024-02-09,t0011@sreflect,1,0.6652,contextual,joy,0.8486355543136597,"[('joy', 0.8486355543136597), ('amusement', 0.1952964961528778), ('approval', 0.04666885361075401)]"
383,80,114,"One recent challenge was some car trouble, which I've had before too, it is easy to let difficulties set you back mentally, so it was good that I was just able to sigh, and deal with it.",2024-02-11,t0011@sreflect,1,0.3744,contextual,joy,0.2672102153301239,"[('joy', 0.2672102153301239), ('approval', 0.2636183500289917), ('neutral', 0.1552191823720932)]"
384,89,123,"I don't feel like using my phone a bit less actually did help me recharge, I mean, I guess I did but I don't feel the two are related to each other.",2024-02-12,t0011@sreflect,1,0.0421,contextual,disapproval,0.5009758472442627,"[('disapproval', 0.5009758472442627), ('neutral', 0.3259223401546478), ('confusion', 0.10986333340406418)]"
385,97,131,I had a great conversation about a scientific poster with its presenter,2024-02-12,t0011@sreflect,1,0.6249,contextual,admiration,0.4402533173561096,"[('admiration', 0.4402533173561096), ('joy', 0.3096088469028473), ('approval', 0.14075583219528198)]"
386,107,141,"I don't feel like I need to cut back on any app to ""reclaim headspace""",2024-02-13,t0011@sreflect,2,-0.4956,contextual,disapproval,0.4953920245170593,"[('disapproval', 0.4953920245170593), ('neutral', 0.4835602641105652), ('approval', 0.05536076799035072)]"
387,187,221,"I use my online 'activities' to communicate with my loved ones, I don't really feel like I need to rebalance anything in that regard",2024-02-19,t0011@sreflect,2,0.3786,contextual,neutral,0.4425397217273712,"[('neutral', 0.4425397217273712), ('approval', 0.33327367901802063), ('caring', 0.08436085283756256)]"
388,243,277,"I don't think you got that right, I've not visited any new places today, so I don't know how to answer this",2024-02-23,t0011@sreflect,3,0.0,contextual,confusion,0.8781602382659912,"[('confusion', 0.8781602382659912), ('disapproval', 0.11811555176973343), ('neutral', 0.08114850521087646)]"
389,283,317,"I don't think it has effected my digital habits, but I do enjoy connecting with people more in person",2024-02-26,t0011@sreflect,3,0.6486,contextual,joy,0.9025373458862305,"[('joy', 0.9025373458862305), ('approval', 0.05085356533527374), ('relief', 0.03281349316239357)]"
390,319,353,It hasn't? just because I happen to have more in person conversations today does not mean my perspective must have changed,2024-02-28,t0011@sreflect,4,0.0,contextual,confusion,0.4275236427783966,"[('confusion', 0.4275236427783966), ('neutral', 0.3971814215183258), ('disapproval', 0.09846561402082443)]"
391,335,369,There's no new insight. just normal day to day fluctuations,2024-02-29,t0011@sreflect,4,-0.296,contextual,neutral,0.8327329754829407,"[('neutral', 0.8327329754829407), ('disapproval', 0.13292932510375977), ('approval', 0.046069756150245667)]"
392,361,395,"I was feeling a bit down since not many people came to my birthday party. but the friends who didn't make it organized a surprise party, which I didn't expect and defiantly made me appreciate them more",2024-03-02,t0011@sreflect,4,0.9432,contextual,surprise,0.6499106287956238,"[('surprise', 0.6499106287956238), ('admiration', 0.15454861521720886), ('disappointment', 0.07829318195581436)]"
393,423,457,I flagged down a few friends to do an activity later this weekend. It is nice to see people being happy for being included,2024-03-08,t0011@sreflect,5,0.8625,contextual,joy,0.7033833861351013,"[('joy', 0.7033833861351013), ('excitement', 0.08414039015769958), ('neutral', 0.08087524026632309)]"
394,459,493,It doesn't. there is no notable difference to talk about,2024-03-11,t0011@sreflect,5,0.2235,contextual,neutral,0.6817388534545898,"[('neutral', 0.6817388534545898), ('disapproval', 0.3592444658279419), ('annoyance', 0.034683119505643845)]"
395,502,536,"It is actually the other way around. my daily routine has completely changed due to being on a holiday, and enjoying my time connecting with people in person who I would normally interact with digitally. This has resulted in less phone usage",2024-03-16,t0011@sreflect,6,0.7269,contextual,joy,0.8447895050048828,"[('joy', 0.8447895050048828), ('approval', 0.1354982554912567), ('relief', 0.08921480923891068)]"
396,556,591,"I've been pretty worried about finances recently. And since I was recently on an airplane it has been strange to see people sitting in those first class chairs.. The cost of those single seats during a flight would be transformational in this point of my life. The unfair distribution of resources is nothing new, we all know about it intimately through our daily lives, but I guess it is just something that has been in the foreground of my thoughts recently",2024-03-21,t0011@sreflect,7,-0.2382,generic,nervousness,0.5938320159912109,"[('nervousness', 0.5938320159912109), ('fear', 0.12738952040672302), ('realization', 0.08295612037181854)]"
397,34,68,"Since I watch youtube videos too long, I might consider blocking the app. This has worked for several days, but I would get back to the app shortly. A better approach could be setting a time for myself dedicated to work and using the app for a limited amount of time.",2024-02-06,t0012@sreflect,1,0.6908,contextual,neutral,0.5338497161865234,"[('neutral', 0.5338497161865234), ('optimism', 0.20460358262062073), ('approval', 0.17541420459747314)]"
398,44,78,go to library and find a place where I can focus solely on my work,2024-02-07,t0012@sreflect,1,0.0,contextual,neutral,0.8858769536018372,"[('neutral', 0.8858769536018372), ('approval', 0.08194970339536667), ('desire', 0.011590378358960152)]"
399,66,100,Computational neuroscience textbook that my PI provided.,2024-02-09,t0012@sreflect,1,0.0,contextual,neutral,0.9552668333053589,"[('neutral', 0.9552668333053589), ('approval', 0.0259234718978405), ('realization', 0.011125663295388222)]"
400,98,132,I don't think texting has increased lately. I usually prefer calls,2024-02-12,t0012@sreflect,1,0.2732,contextual,disapproval,0.4947013854980469,"[('disapproval', 0.4947013854980469), ('neutral', 0.2779076397418976), ('approval', 0.14712737500667572)]"
401,125,159,it's been a pretty relaxing day without too much pressure to socialize,2024-02-14,t0012@sreflect,2,0.8068,contextual,joy,0.831943929195404,"[('joy', 0.831943929195404), ('admiration', 0.07958187907934189), ('approval', 0.07788212597370148)]"
402,172,206,"not much to be honest, I've been spending more time in the library and made more progress on my work lately",2024-02-18,t0012@sreflect,2,0.7501,contextual,approval,0.43767014145851135,"[('approval', 0.43767014145851135), ('neutral', 0.3147035241127014), ('joy', 0.06948192417621613)]"
