,Unnamed: 0,data,day,uid,data_test,Q3_question,Q3_response
2815,2815,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1709757705.677;1709757734.519"",""Q3: Switching between different apps on your phone could have spiced up this afternoon, am I right? 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-03-06 15:42:14.519,t0017@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1709757705.677;1709757734.519', 'Q3: Switching between different apps on your phone could have spiced up this afternoon, am I right? 👍👎': '👍', '__user_triggered__': 'false'}","Switching between different apps on your phone could have spiced up this afternoon, am I right? 👍👎",👍
2839,2839,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1709758342.980;1709758346.043"",""Q3: Settling into one spot for a bit of focused time this afternoon could have been a cozy change of pace!"":""👍"",""__user_triggered__"":""false""}",2024-03-06 15:52:26.042,t0005@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1709758342.980;1709758346.043', 'Q3: Settling into one spot for a bit of focused time this afternoon could have been a cozy change of pace!': '👍', '__user_triggered__': 'false'}",Settling into one spot for a bit of focused time this afternoon could have been a cozy change of pace!,👍
2851,2851,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1709758461.511;1709758464.927"",""Q3: Navigating between just a couple of places in the afternoon seems to be today's groove!"":""👎"",""__user_triggered__"":""false""}",2024-03-06 15:54:24.931,t0018@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1709758461.511;1709758464.927', ""Q3: Navigating between just a couple of places in the afternoon seems to be today's groove!"": '👎', '__user_triggered__': 'false'}",Navigating between just a couple of places in the afternoon seems to be today's groove!,👎
2867,2867,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1709843420.920;1709843422.263"",""__user_triggered__"":""false"",""Q3: Enjoyed breaking up the study grind with a bit of wanderlust this afternoon?"":""👍""}",2024-03-07 15:30:22.263,t0009@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1709843420.920;1709843422.263', '__user_triggered__': 'false', 'Q3: Enjoyed breaking up the study grind with a bit of wanderlust this afternoon?': '👍'}",Enjoyed breaking up the study grind with a bit of wanderlust this afternoon?,👍
2868,2868,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1709843510.456;1709843515.048"",""__user_triggered__"":""false"",""Q3: Seems like you might have switched up your routine with some walking this afternoon. 👍👎"":""👍""}",2024-03-07 15:31:55.049,t0017@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1709843510.456;1709843515.048', '__user_triggered__': 'false', 'Q3: Seems like you might have switched up your routine with some walking this afternoon. 👍👎': '👍'}",Seems like you might have switched up your routine with some walking this afternoon. 👍👎,👍
2869,2869,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1709843430.482;1709843436.361"",""__user_triggered__"":""false"",""Q3: Catching up with someone over a bite to eat might have been a highlight of your afternoon."":""👎""}",2024-03-07 15:30:36.364,t0019@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1709843430.482;1709843436.361', '__user_triggered__': 'false', 'Q3: Catching up with someone over a bite to eat might have been a highlight of your afternoon.': '👎'}",Catching up with someone over a bite to eat might have been a highlight of your afternoon.,👎
2870,2870,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1709843451,551;1709843455,888"",""__user_triggered__"":""false"",""Q3: A hearty meal and good conversations at the cafeteria always hit the spot, don't they?"":""👎""}",2024-03-07 15:30:55.888,t0022@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1709843451,551;1709843455,888', '__user_triggered__': 'false', ""Q3: A hearty meal and good conversations at the cafeteria always hit the spot, don't they?"": '👎'}","A hearty meal and good conversations at the cafeteria always hit the spot, don't they?",👎
2872,2872,"{""Q3: A heart-to-heart in your dorm might have topped off your afternoon with good vibes! If that feels spot on, thumb signal away."":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1709843536.784;1709843539.671"",""__user_triggered__"":""false""}",2024-03-07 15:32:19.671,t0007@sreflect,"{'Q3: A heart-to-heart in your dorm might have topped off your afternoon with good vibes! If that feels spot on, thumb signal away.': '👍', '__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1709843536.784;1709843539.671', '__user_triggered__': 'false'}","A heart-to-heart in your dorm might have topped off your afternoon with good vibes! If that feels spot on, thumb signal away.",👍
2873,2873,"{""__name__"":""weekday_nudge_afternoon"",""Q3: Looks like being on the move to places this afternoon could have sparked some engaging chats!"":""👍"",""RespTime_0"":""1709843404.912;1709843406.384"",""__user_triggered__"":""false""}",2024-03-07 15:30:06.384,t0010@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'Q3: Looks like being on the move to places this afternoon could have sparked some engaging chats!': '👍', 'RespTime_0': '1709843404.912;1709843406.384', '__user_triggered__': 'false'}",Looks like being on the move to places this afternoon could have sparked some engaging chats!,👍
2874,2874,"{""Q3: A bit of footwork paired with those study sessions in the afternoon keeps the mind sharp, doesn't it?"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1709843460.798;1709843463.362"",""__user_triggered__"":""false""}",2024-03-07 15:31:03.361,t0014@sreflect,"{""Q3: A bit of footwork paired with those study sessions in the afternoon keeps the mind sharp, doesn't it?"": '👍', '__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1709843460.798;1709843463.362', '__user_triggered__': 'false'}","A bit of footwork paired with those study sessions in the afternoon keeps the mind sharp, doesn't it?",👍
2875,2875,"{""__name__"":""weekday_nudge_afternoon"",""Q3: Afternoon catch-ups on the phone and checking socials seem to be your jam! 👍👎"":""👍"",""RespTime_0"":""1709844012.196;1709844014.918"",""__user_triggered__"":""false""}",2024-03-07 15:40:14.917,t0016@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'Q3: Afternoon catch-ups on the phone and checking socials seem to be your jam! 👍👎': '👍', 'RespTime_0': '1709844012.196;1709844014.918', '__user_triggered__': 'false'}",Afternoon catch-ups on the phone and checking socials seem to be your jam! 👍👎,👍
2876,2876,"{""__name__"":""weekday_nudge_afternoon"",""Q3: You might have found a cozy corner in the afternoon to settle into. 👍👎"":""👍"",""RespTime_0"":""1709843910.743;1709843912.202"",""__user_triggered__"":""false""}",2024-03-07 15:38:32.201,t0003@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'Q3: You might have found a cozy corner in the afternoon to settle into. 👍👎': '👍', 'RespTime_0': '1709843910.743;1709843912.202', '__user_triggered__': 'false'}",You might have found a cozy corner in the afternoon to settle into. 👍👎,👍
2878,2878,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1709843469.018;1709843475.850"",""Q3: Found a cozy spot for some afternoon reading, I bet?"":""👍"",""__user_triggered__"":""false""}",2024-03-07 15:31:15.852,t0006@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1709843469.018;1709843475.850', 'Q3: Found a cozy spot for some afternoon reading, I bet?': '👍', '__user_triggered__': 'false'}","Found a cozy spot for some afternoon reading, I bet?",👍
2879,2879,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1709845329,620;1709845333,806"",""Q3: Balancing screen time and in-person chats at your study spot this afternoon probably kept things interesting. 👍 or 👎?"":""👍"",""__user_triggered__"":""false""}",2024-03-07 16:02:13.805,t0008@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1709845329,620;1709845333,806', 'Q3: Balancing screen time and in-person chats at your study spot this afternoon probably kept things interesting. 👍 or 👎?': '👍', '__user_triggered__': 'false'}",Balancing screen time and in-person chats at your study spot this afternoon probably kept things interesting. 👍 or 👎?,👍
2880,2880,"{""__name__"":""weekday_nudge_afternoon"",""Q3: Looks like screen time and study spots might have been the afternoon duo!"":""👎"",""RespTime_0"":""1709844464,415;1709844469,354"",""__user_triggered__"":""false""}",2024-03-07 15:47:49.354,t0011@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'Q3: Looks like screen time and study spots might have been the afternoon duo!': '👎', 'RespTime_0': '1709844464,415;1709844469,354', '__user_triggered__': 'false'}",Looks like screen time and study spots might have been the afternoon duo!,👎
2881,2881,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1709845022.769;1709845026.106"",""Q3: Noticed you've been sticking to a favorite spot this afternoon; must feel good to have a go-to place! 👍 or 👎?"":""👍"",""__user_triggered__"":""false""}",2024-03-07 15:57:06.105,t0012@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1709845022.769;1709845026.106', ""Q3: Noticed you've been sticking to a favorite spot this afternoon; must feel good to have a go-to place! 👍 or 👎?"": '👍', '__user_triggered__': 'false'}",Noticed you've been sticking to a favorite spot this afternoon; must feel good to have a go-to place! 👍 or 👎?,👍
2882,2882,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1709843796.430;1709843798.581"",""Q3: Settling into one spot for a bit of focused time this afternoon could have been a cozy change of pace!"":""👍"",""__user_triggered__"":""false""}",2024-03-07 15:36:38.582,t0005@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1709843796.430;1709843798.581', 'Q3: Settling into one spot for a bit of focused time this afternoon could have been a cozy change of pace!': '👍', '__user_triggered__': 'false'}",Settling into one spot for a bit of focused time this afternoon could have been a cozy change of pace!,👍
2890,2890,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1709844791.591;1709844795.538"",""Q3: Navigating between just a couple of places in the afternoon seems to be today's groove!"":""👍"",""__user_triggered__"":""false""}",2024-03-07 15:53:15.538,t0018@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1709844791.591;1709844795.538', ""Q3: Navigating between just a couple of places in the afternoon seems to be today's groove!"": '👍', '__user_triggered__': 'false'}",Navigating between just a couple of places in the afternoon seems to be today's groove!,👍
2936,2936,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1709929812.570;1709929813.857"",""__user_triggered__"":""false"",""Q3: Seems like a perfect afternoon to touch base with buddies on social apps! 👍👎"":""👍""}",2024-03-08 15:30:13.857,t0003@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1709929812.570;1709929813.857', '__user_triggered__': 'false', 'Q3: Seems like a perfect afternoon to touch base with buddies on social apps! 👍👎': '👍'}",Seems like a perfect afternoon to touch base with buddies on social apps! 👍👎,👍
2937,2937,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1709929815.887;1709929816.874"",""Q3: Chatting and social apps seem to have been a good sidekick at your go-to spot this afternoon!"":""👍"",""__user_triggered__"":""false""}",2024-03-08 15:30:16.874,t0009@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1709929815.887;1709929816.874', 'Q3: Chatting and social apps seem to have been a good sidekick at your go-to spot this afternoon!': '👍', '__user_triggered__': 'false'}",Chatting and social apps seem to have been a good sidekick at your go-to spot this afternoon!,👍
2938,2938,"{""__name__"":""weekday_nudge_afternoon"",""Q3: Navigating between spots this afternoon and still carving out time for those chats, you must be a master multitasker!"":""👎"",""RespTime_0"":""1709930277,504;1709930282,084"",""__user_triggered__"":""false""}",2024-03-08 15:38:02.086,t0011@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'Q3: Navigating between spots this afternoon and still carving out time for those chats, you must be a master multitasker!': '👎', 'RespTime_0': '1709930277,504;1709930282,084', '__user_triggered__': 'false'}","Navigating between spots this afternoon and still carving out time for those chats, you must be a master multitasker!",👎
2939,2939,"{""Q3: Spending some time on foot this afternoon might've been quite the energy booster! 👍👎"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1709930038.491;1709930041.782"",""__user_triggered__"":""false""}",2024-03-08 15:34:01.782,t0016@sreflect,"{""Q3: Spending some time on foot this afternoon might've been quite the energy booster! 👍👎"": '👍', '__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1709930038.491;1709930041.782', '__user_triggered__': 'false'}",Spending some time on foot this afternoon might've been quite the energy booster! 👍👎,👍
2940,2940,"{""Q3: Seems like your afternoon was a mix of moving around and tapping on some apps.📱🚶‍♂️"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1709929945.986;1709929947.532"",""__user_triggered__"":""false""}",2024-03-08 15:32:27.532,t0019@sreflect,"{'Q3: Seems like your afternoon was a mix of moving around and tapping on some apps.📱🚶\u200d♂️': '👍', '__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1709929945.986;1709929947.532', '__user_triggered__': 'false'}",Seems like your afternoon was a mix of moving around and tapping on some apps.📱🚶‍♂️,👍
2941,2941,"{""Q3: Looks like afternoons are for catching up on screen time and staying cozy at the dorm!"":""👎"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1709929808,907;1709929812,697"",""__user_triggered__"":""false""}",2024-03-08 15:30:12.697,t0022@sreflect,"{'Q3: Looks like afternoons are for catching up on screen time and staying cozy at the dorm!': '👎', '__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1709929808,907;1709929812,697', '__user_triggered__': 'false'}",Looks like afternoons are for catching up on screen time and staying cozy at the dorm!,👎
2942,2942,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1709931430.011;1709931431.474"",""Q3: Taking in some quiet time at a study spot could have charged up your focus this afternoon!"":""👍"",""__user_triggered__"":""false""}",2024-03-08 15:57:11.473,t0005@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1709931430.011;1709931431.474', 'Q3: Taking in some quiet time at a study spot could have charged up your focus this afternoon!': '👍', '__user_triggered__': 'false'}",Taking in some quiet time at a study spot could have charged up your focus this afternoon!,👍
2943,2943,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1709931946.034;1709931949.627"",""__user_triggered__"":""false"",""Q3: Looks like your phone got quite a bit of face time this afternoon – thinking it's time for a stretch or a stroll?"":""👍""}",2024-03-08 16:05:49.630,t0006@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1709931946.034;1709931949.627', '__user_triggered__': 'false', ""Q3: Looks like your phone got quite a bit of face time this afternoon – thinking it's time for a stretch or a stroll?"": '👍'}",Looks like your phone got quite a bit of face time this afternoon – thinking it's time for a stretch or a stroll?,👍
2944,2944,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1709931003.729;1709931005.762"",""Q3: A stroll and some screen-time might have spiced up your afternoon. If that resonates, toss a thumb my way."":""👎"",""__user_triggered__"":""false""}",2024-03-08 15:50:05.762,t0007@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1709931003.729;1709931005.762', 'Q3: A stroll and some screen-time might have spiced up your afternoon. If that resonates, toss a thumb my way.': '👎', '__user_triggered__': 'false'}","A stroll and some screen-time might have spiced up your afternoon. If that resonates, toss a thumb my way.",👎
2945,2945,"{""__name__"":""weekday_nudge_afternoon"",""Q3: Switching between study sessions and social apps this afternoon might've made the time fly by! 👍👎"":""👍"",""RespTime_0"":""1709930560.859;1709930565.150"",""__user_triggered__"":""false""}",2024-03-08 15:42:45.151,t0017@sreflect,"{'__name__': 'weekday_nudge_afternoon', ""Q3: Switching between study sessions and social apps this afternoon might've made the time fly by! 👍👎"": '👍', 'RespTime_0': '1709930560.859;1709930565.150', '__user_triggered__': 'false'}",Switching between study sessions and social apps this afternoon might've made the time fly by! 👍👎,👍
2946,2946,"{""Q3: Exploring new places this afternoon could be quite the adventure, wouldn't you agree?"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1709931715.290;1709931717.836"",""__user_triggered__"":""false""}",2024-03-08 16:01:57.835,t0012@sreflect,"{""Q3: Exploring new places this afternoon could be quite the adventure, wouldn't you agree?"": '👍', '__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1709931715.290;1709931717.836', '__user_triggered__': 'false'}","Exploring new places this afternoon could be quite the adventure, wouldn't you agree?",👍
2947,2947,"{""Q3: Afternoon's steady pace probably helped you focus on your tasks without distractions!"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1709931062.308;1709931063.677"",""__user_triggered__"":""false""}",2024-03-08 15:51:03.677,t0010@sreflect,"{""Q3: Afternoon's steady pace probably helped you focus on your tasks without distractions!"": '👍', '__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1709931062.308;1709931063.677', '__user_triggered__': 'false'}",Afternoon's steady pace probably helped you focus on your tasks without distractions!,👍
2949,2949,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1709935222,518;1709935225,179"",""Q3: Navigating between a couple of different spots this afternoon could have added some variety to your day."":""👍"",""__user_triggered__"":""false""}",2024-03-08 17:00:25.180,t0008@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1709935222,518;1709935225,179', 'Q3: Navigating between a couple of different spots this afternoon could have added some variety to your day.': '👍', '__user_triggered__': 'false'}",Navigating between a couple of different spots this afternoon could have added some variety to your day.,👍
2961,2961,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1709843417.206;1709843420.486"",""Q3: Keeping it cozy and stationary in the dorm this afternoon with a sprinkle of social and screen time must have been just right."":""👎"",""__user_triggered__"":""false""}",2024-03-07 15:30:20.486,t0020@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1709843417.206;1709843420.486', 'Q3: Keeping it cozy and stationary in the dorm this afternoon with a sprinkle of social and screen time must have been just right.': '👎', '__user_triggered__': 'false'}",Keeping it cozy and stationary in the dorm this afternoon with a sprinkle of social and screen time must have been just right.,👎
2964,2964,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1709757017.336;1709757020.781"",""Q3: Keeping it cozy and stationary in the dorm this afternoon with a sprinkle of social and screen time must have been just right."":""👍"",""__user_triggered__"":""false""}",2024-03-06 15:30:20.782,t0020@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1709757017.336;1709757020.781', 'Q3: Keeping it cozy and stationary in the dorm this afternoon with a sprinkle of social and screen time must have been just right.': '👍', '__user_triggered__': 'false'}",Keeping it cozy and stationary in the dorm this afternoon with a sprinkle of social and screen time must have been just right.,👍
2976,2976,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1709937003.543;1709937006.587"",""__user_triggered__"":""false"",""Q3: Hoping your dorm offered a cozy corner for your afternoon recharge!"":""👎""}",2024-03-08 17:30:06.586,t0015@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1709937003.543;1709937006.587', '__user_triggered__': 'false', 'Q3: Hoping your dorm offered a cozy corner for your afternoon recharge!': '👎'}",Hoping your dorm offered a cozy corner for your afternoon recharge!,👎
2977,2977,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1709847844.497;1709847848.116"",""__user_triggered__"":""false"",""Q3: Hoping your dorm offered a cozy corner for your afternoon recharge!"":""👍""}",2024-03-07 16:44:08.115,t0015@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1709847844.497;1709847848.116', '__user_triggered__': 'false', 'Q3: Hoping your dorm offered a cozy corner for your afternoon recharge!': '👍'}",Hoping your dorm offered a cozy corner for your afternoon recharge!,👍
2984,2984,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1709929804.103;1709929806.027"",""Q3: Navigating between just a couple of places in the afternoon seems to be today's groove!"":""👎"",""__user_triggered__"":""false""}",2024-03-08 15:30:06.026,t0018@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1709929804.103;1709929806.027', ""Q3: Navigating between just a couple of places in the afternoon seems to be today's groove!"": '👎', '__user_triggered__': 'false'}",Navigating between just a couple of places in the afternoon seems to be today's groove!,👎
3022,3022,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710016257,581;1710016261,906"",""__user_triggered__"":""false"",""Q3: Spent quite a bit of your afternoon in deep focus at that one study spot, coupled with some good ol’ chit-chat."":""👍""}",2024-03-09 15:31:01.905,t0008@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710016257,581;1710016261,906', '__user_triggered__': 'false', 'Q3: Spent quite a bit of your afternoon in deep focus at that one study spot, coupled with some good ol’ chit-chat.': '👍'}","Spent quite a bit of your afternoon in deep focus at that one study spot, coupled with some good ol’ chit-chat.",👍
3023,3023,"{""Q3: Social and communication apps are making your afternoon socializing a breeze!"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710016271,901;1710016275,464"",""__user_triggered__"":""false""}",2024-03-09 15:31:15.463,t0022@sreflect,"{'Q3: Social and communication apps are making your afternoon socializing a breeze!': '👍', '__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710016271,901;1710016275,464', '__user_triggered__': 'false'}",Social and communication apps are making your afternoon socializing a breeze!,👍
3024,3024,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710016206.345;1710016207.771"",""__user_triggered__"":""false"",""Q3: Seems like a perfect afternoon to touch base with buddies on social apps! 👍👎"":""👍""}",2024-03-09 15:30:07.770,t0003@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710016206.345;1710016207.771', '__user_triggered__': 'false', 'Q3: Seems like a perfect afternoon to touch base with buddies on social apps! 👍👎': '👍'}",Seems like a perfect afternoon to touch base with buddies on social apps! 👍👎,👍
3025,3025,"{""Q3: Chances are, your afternoon was cozy staying put in one spot. If that's on point, respond with your thumb!"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710016306.814;1710016310.894"",""__user_triggered__"":""false""}",2024-03-09 15:31:50.894,t0007@sreflect,"{""Q3: Chances are, your afternoon was cozy staying put in one spot. If that's on point, respond with your thumb!"": '👍', '__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710016306.814;1710016310.894', '__user_triggered__': 'false'}","Chances are, your afternoon was cozy staying put in one spot. If that's on point, respond with your thumb!",👍
3026,3026,"{""__name__"":""weekday_nudge_afternoon"",""Q3: Shifting between a couple of favorite hangout spots this afternoon could have offered a nice change of scenery!"":""👍"",""RespTime_0"":""1710016501.697;1710016503.828"",""__user_triggered__"":""false""}",2024-03-09 15:35:03.828,t0010@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'Q3: Shifting between a couple of favorite hangout spots this afternoon could have offered a nice change of scenery!': '👍', 'RespTime_0': '1710016501.697;1710016503.828', '__user_triggered__': 'false'}",Shifting between a couple of favorite hangout spots this afternoon could have offered a nice change of scenery!,👍
3027,3027,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710016216.660;1710016219.570"",""__user_triggered__"":""false"",""Q3: A leisurely stroll with time for screens and chats in a cozy corner made your afternoon pleasant, I bet!"":""👍""}",2024-03-09 15:30:19.572,t0014@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710016216.660;1710016219.570', '__user_triggered__': 'false', 'Q3: A leisurely stroll with time for screens and chats in a cozy corner made your afternoon pleasant, I bet!': '👍'}","A leisurely stroll with time for screens and chats in a cozy corner made your afternoon pleasant, I bet!",👍
3028,3028,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710016858.769;1710016864.486"",""Q3: Enjoying the art of multitasking with in-person chats and screen time could be your superpower this afternoon!🦸‍♂️📱"":""👍"",""__user_triggered__"":""false""}",2024-03-09 15:41:04.487,t0016@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710016858.769;1710016864.486', 'Q3: Enjoying the art of multitasking with in-person chats and screen time could be your superpower this afternoon!🦸\u200d♂️📱': '👍', '__user_triggered__': 'false'}",Enjoying the art of multitasking with in-person chats and screen time could be your superpower this afternoon!🦸‍♂️📱,👍
3030,3030,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710016205.852;1710016207.311"",""Q3: An afternoon of blending screen time with some good old face-to-face conversation - sound about right?"":""👍"",""__user_triggered__"":""false""}",2024-03-09 15:30:07.312,t0019@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710016205.852;1710016207.311', 'Q3: An afternoon of blending screen time with some good old face-to-face conversation - sound about right?': '👍', '__user_triggered__': 'false'}",An afternoon of blending screen time with some good old face-to-face conversation - sound about right?,👍
3032,3032,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710016213.380;1710016214.813"",""Q3: Taking in some quiet time at a study spot could have charged up your focus this afternoon!"":""👍"",""__user_triggered__"":""false""}",2024-03-09 15:30:14.812,t0005@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710016213.380;1710016214.813', 'Q3: Taking in some quiet time at a study spot could have charged up your focus this afternoon!': '👍', '__user_triggered__': 'false'}",Taking in some quiet time at a study spot could have charged up your focus this afternoon!,👍
3033,3033,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710016248.641;1710016255.132"",""__user_triggered__"":""false"",""Q3: This afternoon seems to have been all about the digital world – hope there was a fun chat or a cool post in there!"":""👍""}",2024-03-09 15:30:55.135,t0006@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710016248.641;1710016255.132', '__user_triggered__': 'false', 'Q3: This afternoon seems to have been all about the digital world – hope there was a fun chat or a cool post in there!': '👍'}",This afternoon seems to have been all about the digital world – hope there was a fun chat or a cool post in there!,👍
3034,3034,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710017268,031;1710017273,539"",""Q3: Afternoon might be when you stay rooted to one spot, just letting the creativity flow."":""👎"",""__user_triggered__"":""false""}",2024-03-09 15:47:53.540,t0011@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710017268,031;1710017273,539', 'Q3: Afternoon might be when you stay rooted to one spot, just letting the creativity flow.': '👎', '__user_triggered__': 'false'}","Afternoon might be when you stay rooted to one spot, just letting the creativity flow.",👎
3035,3035,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710018334.165;1710018336.615"",""Q3: Exploring a couple of different haunts this afternoon could have been quite interesting!"":""👎"",""__user_triggered__"":""false""}",2024-03-09 16:05:36.615,t0012@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710018334.165;1710018336.615', 'Q3: Exploring a couple of different haunts this afternoon could have been quite interesting!': '👎', '__user_triggered__': 'false'}",Exploring a couple of different haunts this afternoon could have been quite interesting!,👎
3036,3036,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710019814.352;1710019815.252"",""Q3: Caught up in a rolling conversation while sticking to one cozy corner this afternoon? 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-03-09 16:30:15.252,t0009@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710019814.352;1710019815.252', 'Q3: Caught up in a rolling conversation while sticking to one cozy corner this afternoon? 👍👎': '👍', '__user_triggered__': 'false'}",Caught up in a rolling conversation while sticking to one cozy corner this afternoon? 👍👎,👍
3037,3037,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710020235.437;1710020239.545"",""Q3: Afternoon catch-ups over textbooks at the study spot could have been cozy and productive!"":""👍"",""__user_triggered__"":""false""}",2024-03-09 16:37:19.546,t0017@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710020235.437;1710020239.545', 'Q3: Afternoon catch-ups over textbooks at the study spot could have been cozy and productive!': '👍', '__user_triggered__': 'false'}",Afternoon catch-ups over textbooks at the study spot could have been cozy and productive!,👍
