,data,day,uid
1567,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708472269.210;1708472272.877"",""__user_triggered__"":""false"",""Q4: Chill evening at one spot with screen time and some good conversations - sound about right?"":""👍""}",2024-02-20 18:37:52.881,t0018@sreflect
1568,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708472863.642;1708472869.040"",""Q4: Engaging in convos probably made for a lively study session at your go-to spot this evening. 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-02-20 18:47:49.039,test2@sreflect
1569,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708473609.751;1708473613.685"",""__user_triggered__"":""false"",""Q4: Chill evening sticking to your favorite spot, that's the way to recharge! 👍👎"":""👍""}",2024-02-20 19:00:13.684,t0001@sreflect
1570,"{""__name__"":""weekday_nudge_evening"",""Q4: Evening chill time at a friend's dorm feels like a perfect way to wrap up the day!"":""👍"",""RespTime_0"":""1708473520.421;1708473524.881"",""__user_triggered__"":""false""}",2024-02-20 18:58:44.881,t0004@sreflect
1571,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1708477510,186;1708477513,118"",""__user_triggered__"":""false""}",2024-02-20 20:05:13.118,t0022@sreflect
1572,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708479016.514;1708479020.600"",""Q4: Switching up your scenery in the evening could be a nice change of pace, right?"":""👍"",""__user_triggered__"":""false""}",2024-02-20 18:30:20.601,t0009@sreflect
1573,"{""Q1"":""5"",""__name__"":""daily_weekday"",""RespTime_0"":""1708481497.602;1708481501.281"",""__user_triggered__"":""false""}",2024-02-20 21:11:41.280,t0016@sreflect
1574,"{""Q1"":""2"",""__name__"":""daily_weekday"",""RespTime_0"":""1708480809.973;1708480813.289"",""__user_triggered__"":""false""}",2024-02-20 21:00:13.289,t0017@sreflect
1575,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708480850.356;1708480852.018"",""__user_triggered__"":""false""}",2024-02-20 21:00:52.017,t0019@sreflect
1576,"{""Q1"":""1"",""__name__"":""daily_weekday"",""RespTime_0"":""1708481143.846;1708481145.240"",""__user_triggered__"":""false""}",2024-02-20 21:05:45.240,t0002@sreflect
1577,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708481110.288;1708481111.408"",""__user_triggered__"":""false""}",2024-02-20 21:05:11.407,t0004@sreflect
1578,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708480843.102;1708480845.882"",""__user_triggered__"":""false""}",2024-02-20 21:00:45.881,t0005@sreflect
1579,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708481292.677;1708481296.029"",""__user_triggered__"":""false""}",2024-02-20 21:08:16.029,t0015@sreflect
1580,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708481661.846;1708481664.405"",""__user_triggered__"":""false""}",2024-02-20 21:14:24.404,t0006@sreflect
1581,"{""Q1"":""1"",""__name__"":""daily_weekday"",""RespTime_0"":""1708482883,817;1708482886,510"",""__user_triggered__"":""false""}",2024-02-20 21:34:46.509,t0008@sreflect
1582,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708482753.999;1708482755.682"",""__user_triggered__"":""false""}",2024-02-20 21:32:35.681,t0018@sreflect
1583,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1708483230.419;1708483232.535"",""__user_triggered__"":""false""}",2024-02-20 21:40:32.535,t0007@sreflect
1584,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1708484495.209;1708484497.036"",""__user_triggered__"":""false""}",2024-02-20 22:01:37.036,t0010@sreflect
1585,"{""Q1"":""5"",""__name__"":""daily_weekday"",""RespTime_0"":""1708486312.145;1708486313.643"",""__user_triggered__"":""false""}",2024-02-20 22:31:53.642,t0012@sreflect
1586,"{""Q1"":""2"",""__name__"":""daily_weekday"",""RespTime_0"":""1708486206.683;1708486224.219"",""__user_triggered__"":""false""}",2024-02-20 22:30:24.219,t0013@sreflect
1587,"{""RespTime_24"":""1708484975.714;1708484979.000"",""RespTime_25"":""1708484979.001;1708484983.431"",""RespTime_26"":""1708484983.432;1708484988.598"",""RespTime_27"":""1708484988.598;1708484993.464"",""RespTime_20"":""1708484959.386;1708484964.903"",""RespTime_21"":""1708484964.904;1708484968.844"",""RespTime_22"":""1708484968.844;1708484972.399"",""RespTime_23"":""1708484972.400;1708484975.714"",""RespTime_28"":""1708484993.464;1708485023.238"",""RespTime_29"":""1708485023.238;1708485025.849"",""PANAS-5"":""4.0"",""PANAS-4"":""1.0"",""PANAS-3"":""3.0"",""PANAS-2"":""4.0"",""PANAS-1"":""2.0"",""SRIS-12"":""4.0"",""SRIS-11"":""3.0"",""PANAS-10"":""4.0"",""RespTime_30"":""1708485025.850;1708485029.248"",""PANAS-9"":""2.0"",""PANAS-8"":""4.0"",""PANAS-7"":""4.0"",""SRIS-10"":""5.0"",""PANAS-6"":""2.0"",""RespTime_13"":""1708484926.499;1708484930.989"",""RespTime_14"":""1708484930.990;1708484934.313"",""RespTime_15"":""1708484934.314;1708484947.512"",""RespTime_16"":""1708484947.514;1708484949.787"",""RespTime_10"":""1708484911.153;1708484915.510"",""RespTime_11"":""1708484915.511;1708484920.744"",""RespTime_12"":""1708484920.744;1708484926.498"",""RespTime_17"":""1708484949.788;1708484951.454"",""RespTime_18"":""1708484951.454;1708484955.294"",""RespTime_19"":""1708484955.294;1708484959.385"",""__name__"":""weekly_ema"",""PHQ4-1"":""Several days"",""SRIS-1"":""1.0"",""SRIS-2"":""3.0"",""SRIS-3"":""5.0"",""RespTime_2"":""1708484891.849;1708484892.699"",""RespTime_3"":""1708484892.700;1708484895.670"",""RespTime_4"":""1708484895.670;1708484898.719"",""RespTime_5"":""1708484898.719;1708484901.204"",""RespTime_6"":""1708484901.204;1708484903.372"",""RespTime_7"":""1708484903.372;1708484905.280"",""RespTime_8"":""1708484905.281;1708484908.975"",""RespTime_9"":""1708484908.976;1708484911.152"",""RespTime_0"":""1708484880.491;1708484889.516"",""RespTime_1"":""1708484889.516;1708484891.849"",""SRIS-4"":""2.0"",""SRIS-5"":""5.0"",""MAAS-5"":""5.0"",""SRIS-6"":""5.0"",""MAAS-4"":""3.0"",""SRIS-7"":""3.0"",""MAAS-3"":""5.0"",""SRIS-8"":""5.0"",""MAAS-2"":""3.0"",""__user_triggered__"":""true"",""SRIS-9"":""2.0"",""MAAS-1"":""3.0"",""PHQ4-4"":""Not at all"",""PHQ4-3"":""Several days"",""PHQ4-2"":""Several days""}",2024-02-20 22:10:29.247,t0015@sreflect
1588,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708488010.672;1708488013.847"",""__user_triggered__"":""false""}",2024-02-20 21:00:13.846,t0009@sreflect
1589,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708488024.526;1708488028.121"",""Q5: Nighttime seemed to wrap up with a solid combo of dorm life and screen time!🏠📱👍 or not so much?"":""👍"",""__user_triggered__"":""false""}",2024-02-20 23:00:28.127,t0018@sreflect
1590,"{""Q5: An evening stroll and a quick gym moment made today pretty dynamic!"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708488004.320;1708488007.358"",""__user_triggered__"":""false""}",2024-02-20 23:00:07.358,t0002@sreflect
1591,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708488003.901;1708488005.807"",""__user_triggered__"":""false"",""Q5: Hanging out at friends’ dorms probably felt like a home away from home tonight!"":""👍""}",2024-02-20 23:00:05.806,t0004@sreflect
1592,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708488360.755;1708488364.174"",""__user_triggered__"":""false"",""Q5: Heavy dorm chat today could've been your jam this night! 👎 if it wasn't."":""👎""}",2024-02-20 23:06:04.174,t0007@sreflect
1593,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708488225,405;1708488229,841"",""__user_triggered__"":""false"",""Q5: Cozying up at home for the evening might have been a sweet spot for productivity or relaxation!"":""👍""}",2024-02-20 23:03:49.841,t0008@sreflect
1594,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708488358.784;1708488366.449"",""Q5: Engaging in longer face-to-face conversations was part of your evening, wasn't it?"":""👎"",""__user_triggered__"":""false""}",2024-02-20 23:06:06.448,t0012@sreflect
1595,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708489318.951;1708489322.407"",""__user_triggered__"":""false"",""Q5: Winding down the night with some cozy dorm time sounds like a plan!"":""👎""}",2024-02-20 23:22:02.407,t0015@sreflect
1596,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708485981.027;1708485984.186"",""__user_triggered__"":""false""}",2024-02-20 22:26:24.186,t0003@sreflect
1597,"{""__name__"":""weekday_nudge_night"",""Q5: Exploring and socializing seemed to fit your night, how about that!"":""👍"",""RespTime_0"":""1708490648.347;1708490650.333"",""__user_triggered__"":""false""}",2024-02-20 23:44:10.334,t0014@sreflect
1598,"{""__name__"":""weekday_nudge_night"",""Q5: Navigated around a bit today before settling in for the night, I see."":""👍"",""RespTime_0"":""1708489103,008;1708489105,828"",""__user_triggered__"":""false""}",2024-02-20 23:18:25.828,t0022@sreflect
1599,"{""Q5: Connecting through phone calls could really add a personal touch to your day!"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708495213.147;1708495214.549"",""__user_triggered__"":""false""}",2024-02-20 23:00:14.549,t0009@sreflect
1600,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1708536606,088;1708536610,712"",""__user_triggered__"":""false"",""Q2: Social and communication apps might have added some morning cheer!"":""👎""}",2024-02-21 12:30:10.714,t0011@sreflect
1601,"{""Q2: Finding that one spot to settle in this morning was the move!"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1708536730.878;1708536733.315"",""__user_triggered__"":""false""}",2024-02-21 12:32:13.315,t0002@sreflect
1602,"{""Q2: Morning strolls between familiar spots could have been enlivening!"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1708536687.512;1708536689.418"",""__user_triggered__"":""false""}",2024-02-21 12:31:29.417,t0004@sreflect
1603,"{""Q2: Hopping between a few places sounds like a dynamic morning! 👍👎"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1708536690.433;1708536693.976"",""__user_triggered__"":""false""}",2024-02-21 12:31:33.976,t0005@sreflect
1604,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1708536757.472;1708536759.515"",""__user_triggered__"":""false"",""Q2: Focusing on some solo time with your favorite apps this morning, that's the mood, isn't it?"":""👍""}",2024-02-21 12:32:39.515,t0012@sreflect
1605,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1708536605.311;1708536614.039"",""__user_triggered__"":""false"",""Q2: It's neat to have a morning that mixes a little bit of everything – from staying put to having a wander and a chat!"":""👍""}",2024-02-21 12:30:14.039,t0014@sreflect
1606,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1708536613.291;1708536617.089"",""Q2: Catching up on messages and staying connected can kickstart the morning! 👍👎"":""👎"",""__user_triggered__"":""false""}",2024-02-21 12:30:17.088,t0020@sreflect
1607,"{""Q2: Rising and shining with a touch of screen time this morning—feeling connected?"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1708537174,591;1708537177,494"",""__user_triggered__"":""false""}",2024-02-21 12:39:37.493,t0022@sreflect
1608,"{""Q2: Morning routines set in place, with some walking sprinkled in? 👍👎"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1708536682.439;1708536685.711"",""__user_triggered__"":""false""}",2024-02-21 12:31:25.710,t0001@sreflect
1609,"{""__name__"":""weekday_nudge_morning"",""Q2: Shifting between a couple of places this morning might have kept things lively!"":""👍"",""RespTime_0"":""1708537748.425;1708537751.840"",""__user_triggered__"":""false""}",2024-02-21 12:49:11.841,t0003@sreflect
1610,"{""__name__"":""weekday_nudge_morning"",""Q2: Active morning staying on the move and engaging with apps? 👍 or 👎?"":""👍"",""RespTime_0"":""1708537884.964;1708537886.811"",""__user_triggered__"":""false""}",2024-02-21 12:51:26.811,t0010@sreflect
1611,"{""Q2: Darting from place to place this morning kept things dynamic, huh? 👍👎"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1708538416.808;1708538420.786"",""__user_triggered__"":""false""}",2024-02-21 13:00:20.786,t0016@sreflect
1612,"{""Q2: Feeling refreshed after spending some time at different spots this morning? 👍👎"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1708536603.990;1708536610.770"",""__user_triggered__"":""false""}",2024-02-21 12:30:10.770,t0017@sreflect
1613,"{""Q2: Starting your morning nestled in comfort with your trusty phone by your side; feels just right?"":""👎"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1708537298.698;1708537307.489"",""__user_triggered__"":""false""}",2024-02-21 12:41:47.492,t0018@sreflect
1614,"{""Q2: Staying in one spot might have helped you focus on your morning tasks! 👍 or 👎?"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1708536613.599;1708536616.116"",""__user_triggered__"":""false""}",2024-02-21 12:30:16.115,t0019@sreflect
1615,"{""Q2: Mixing up your surroundings with some screen time might have set the tone for your morning. 👍👎"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1708538403.441;1708538415.708"",""__user_triggered__"":""false""}",2024-02-21 13:00:15.709,t0013@sreflect
1616,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1708541938.914;1708541940.478"",""Q2: Switching between just a couple of spots, you've kept things cozy this morning! 👍 if this felt nice and easy."":""👍"",""__user_triggered__"":""false""}",2024-02-21 13:59:00.477,t0007@sreflect
1617,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1708543638,717;1708543643,299"",""Q2: This morning's step count could be hinting that you're feeling energized! 👟💥"":""👎"",""__user_triggered__"":""false""}",2024-02-21 14:27:23.299,t0008@sreflect
1618,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1708543826.413;1708543827.651"",""Q2: Digging into your favorite social apps gave your morning a kick-start! ✨"":""👍"",""__user_triggered__"":""false""}",2024-02-21 12:30:27.651,t0009@sreflect
1619,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1708543803.269;1708543809.924"",""__user_triggered__"":""false"",""Q2: Hydrated enough this morning to keep your thoughts flowing and skin glowing? 💧✨"":""👎""}",2024-02-21 14:30:09.924,t0015@sreflect
1620,"{""Q3: Morning routines set in place, with some walking sprinkled in? 👍👎"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1708547409.269;1708547414.903"",""__user_triggered__"":""false""}",2024-02-21 15:30:14.904,t0001@sreflect
1621,"{""Q3: Hope your spot this afternoon has kept you productive and cozy!"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1708547440.541;1708547444.741"",""__user_triggered__"":""false""}",2024-02-21 15:30:44.743,t0003@sreflect
1622,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1708547414.562;1708547417.679"",""Q3: This afternoon's steps may have sparked some creative thoughts!"":""👍"",""__user_triggered__"":""false""}",2024-02-21 15:30:17.678,t0004@sreflect
1623,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1708547448.370;1708547451.257"",""Q3: Sticking to one spot this afternoon could mean deep focus or chilling out! 👍 or 👎?"":""👍"",""__user_triggered__"":""false""}",2024-02-21 15:30:51.256,t0019@sreflect
1624,"{""Q3: Seems like your afternoon had a nice balance of movement and screen engagement!"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1708548047.218;1708548049.847"",""__user_triggered__"":""false""}",2024-02-21 15:40:49.846,t0002@sreflect
1625,"{""__name__"":""weekday_nudge_afternoon"",""Q3: Switching between screens and in-person chats might have made your afternoon engaging!"":""👎"",""RespTime_0"":""1708547772,924;1708547775,586"",""__user_triggered__"":""false""}",2024-02-21 15:36:15.589,t0011@sreflect
1626,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1708548607.148;1708548611.925"",""Q3: Navigating various spots and staying engaged on social apps made for a vibrant afternoon! 👎 or 👍"":""👎"",""__user_triggered__"":""false""}",2024-02-21 15:50:11.924,t0012@sreflect
1627,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1708548510.262;1708548513.705"",""Q3: Juggling between a couple of hangout spots and online connections could have spiced up your afternoon!📱👥✨"":""👍"",""__user_triggered__"":""false""}",2024-02-21 15:48:33.706,t0016@sreflect
1628,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1708548842.368;1708548845.542"",""Q3: Navigating around and indulging in hearty conversations this afternoon takes some juggling! 👍 or not quite?"":""👍"",""__user_triggered__"":""false""}",2024-02-21 15:54:05.542,t0018@sreflect
1629,"{""Q3: Saw you were pretty much a homebody this afternoon!"":""👎"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1708547893,636;1708547898,205"",""__user_triggered__"":""false""}",2024-02-21 15:38:18.204,t0022@sreflect
1630,"{""Q3: Sounds like you've managed to stay productive while enjoying the comfort of familiar spaces this afternoon! 👍👎"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1708549554.734;1708549556.548"",""__user_triggered__"":""false""}",2024-02-21 16:05:56.548,t0005@sreflect
1631,"{""__name__"":""weekday_nudge_afternoon"",""Q3: Catching up with someone in between study sessions sure keeps the brain buzzing! 👍 or 👎?"":""👍"",""RespTime_0"":""1708549205.007;1708549206.409"",""__user_triggered__"":""false""}",2024-02-21 16:00:06.408,t0010@sreflect
1632,"{""Q3: Enjoying the chance to switch between just a few favorite spots this afternoon?"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1708548440.320;1708548444.293"",""__user_triggered__"":""false""}",2024-02-21 15:47:24.292,t0020@sreflect
1633,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1708551271.686;1708551276.184"",""Q3: A good stretch might do wonders after being in one spot for a while."":""👍"",""__user_triggered__"":""false""}",2024-02-21 16:34:36.184,t0017@sreflect
1634,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1708553701.041;1708553703.224"",""Q3: Catching up on some reading or solo study session in your favorite quiet corner this afternoon, thumbs down if not."":""👎"",""__user_triggered__"":""false""}",2024-02-21 17:15:03.224,t0007@sreflect
1635,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1708554697.707;1708554699.446"",""Q3: Looks like finding your focus zone in one spot worked well this afternoon!"":""👍"",""__user_triggered__"":""false""}",2024-02-21 15:31:39.446,t0009@sreflect
1636,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1708556324.190;1708556328.050"",""Q3: Seems like you've had a dynamic mix of moving around and some quality screen time this afternoon! 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-02-21 17:58:48.049,t0013@sreflect
1637,"{""Q3: Looks like you juggled being on the move with some well-deserved screen downtime this afternoon! 👍 or 👎?"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1708555521.701;1708555525.774"",""__user_triggered__"":""false""}",2024-02-21 17:45:25.775,t0014@sreflect
1638,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708558204.629;1708558208.204"",""Q4: Enjoyed some leisure time this evening to recharge, right? 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-02-21 18:30:08.204,t0020@sreflect
1639,"{""Q4: Hunkering down in one spot this evening could have been the perfect chance to recharge. 👍👎"":""👍"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708558211.571;1708558214.762"",""__user_triggered__"":""false""}",2024-02-21 18:30:14.762,t0003@sreflect
1640,"{""__name__"":""weekday_nudge_evening"",""Q4: Balancing study spaces with dorm living makes for a well-rounded evening, doesn't it?"":""👍"",""RespTime_0"":""1708558216.843;1708558222.733"",""__user_triggered__"":""false""}",2024-02-21 18:30:22.733,t0004@sreflect
1641,"{""Q4: Chilling at a friend's dorm was a cozy pick for the evening, huh?"":""👎"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708558432.778;1708558434.465"",""__user_triggered__"":""false""}",2024-02-21 18:33:54.464,t0005@sreflect
1642,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708558266.397;1708558268.937"",""Q4: Sticking to your favorite study spot this evening might have helped you focus and get things done!"":""👍"",""__user_triggered__"":""false""}",2024-02-21 18:31:08.937,t0010@sreflect
1643,"{""Q4: Your favorite evening spot for screen time must have a comfy seat! 👍 or 👎"":""👍"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708558204.648;1708558208.344"",""__user_triggered__"":""false""}",2024-02-21 18:30:08.344,t0012@sreflect
1644,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708558205.860;1708558210.851"",""__user_triggered__"":""false"",""Q4: Enjoyed some quality conversations in a cozy spot on campus this evening, didn't you?"":""👍""}",2024-02-21 18:30:10.852,t0013@sreflect
1645,"{""Q4: Feeling like you've conquered at least one tough task during your studies this evening? 🗻📚"":""👎"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708558297.471;1708558307.808"",""__user_triggered__"":""false""}",2024-02-21 18:31:47.808,t0017@sreflect
1646,"{""Q4: Balancing walks and talks with a dash of screen time seems to be your evening routine! 👍 or 👎?"":""👍"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708558247.374;1708558250.527"",""__user_triggered__"":""false""}",2024-02-21 18:30:50.526,t0019@sreflect
1647,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708558340.320;1708558437.005"",""__user_triggered__"":""false"",""Q4: Checking in - screen time and deep dives into conversations likely made for a varied evening, huh?"":""👍""}",2024-02-21 18:33:57.005,t0002@sreflect
1648,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708558206.428;1708558210.213"",""__user_triggered__"":""false"",""Q4: Balancing study spot focus with dorm downtime this evening seems like your jam!"":""👍""}",2024-02-21 18:30:10.213,t0018@sreflect
1649,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708560338,854;1708560344,433"",""Q4: Hope you enjoyed some me-time during your quiet evening at the dorm!"":""👎"",""__user_triggered__"":""false""}",2024-02-21 19:05:44.433,t0022@sreflect
1650,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708561891.029;1708561922.006"",""Q4: Maybe a little academic hustle at the study spot energized your evening?"":""👎"",""__user_triggered__"":""false""}",2024-02-21 19:32:02.006,t0015@sreflect
1651,"{""Q4: Zapping between study sessions and chats might have made your evening fly by!"":""👍"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708562144,560;1708562147,823"",""__user_triggered__"":""false""}",2024-02-21 19:35:47.822,t0008@sreflect
1652,"{""Q4: Holding down the fort in one spot all evening can be pretty cozy!"":""👍"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708564491.010;1708564495.687"",""__user_triggered__"":""false""}",2024-02-21 20:14:55.688,t0014@sreflect
1653,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708561804.419;1708561809.224"",""__user_triggered__"":""false"",""Q4: A mostly stationary evening with your screen for company could have felt pretty zen. 👍👎"":""👎""}",2024-02-21 19:30:09.224,t0016@sreflect
1654,"{""__name__"":""weekday_nudge_evening"",""Q4: Enjoying a little phone chat amidst your evening studies seems to be your jam, huh?"":""👍"",""RespTime_0"":""1708564531.835;1708564536.754"",""__user_triggered__"":""false""}",2024-02-21 20:15:36.755,t0001@sreflect
1655,"{""Q1"":""5"",""__name__"":""daily_weekday"",""RespTime_0"":""1708564418,770;1708564422,016"",""__user_triggered__"":""false""}",2024-02-21 20:13:42.016,t0022@sreflect
1656,"{""Q4: Evening might have come with a cozy stint at the dorm! Thumbs down if you ventured out."":""👎"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708564729.970;1708564734.131"",""__user_triggered__"":""false""}",2024-02-21 20:18:54.131,t0007@sreflect
1657,"{""Q4: One spot really caught your attention for a while this evening. Feeling like a nest?"":""👍"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708566687.517;1708566688.743"",""__user_triggered__"":""false""}",2024-02-21 18:51:28.743,t0009@sreflect
1658,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708567338.465;1708567339.964"",""__user_triggered__"":""false""}",2024-02-21 21:02:19.963,t0019@sreflect
1659,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708565406.466;1708565414.125"",""Q4: Sitting tight in one place this evening might have helped you zone in on your tasks."":""👍"",""__user_triggered__"":""false""}",2024-02-21 20:30:14.125,test2@sreflect
1660,"{""Q1"":""2"",""__name__"":""daily_weekday"",""RespTime_0"":""1708568115.108;1708568116.533"",""__user_triggered__"":""false""}",2024-02-21 21:15:16.532,t0002@sreflect
1661,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1708567758.925;1708567762.744"",""__user_triggered__"":""false""}",2024-02-21 21:09:22.743,t0003@sreflect
1662,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708567219.657;1708567221.297"",""__user_triggered__"":""false""}",2024-02-21 21:00:21.296,t0004@sreflect
1663,"{""Q1"":""2"",""__name__"":""daily_weekday"",""RespTime_0"":""1708567843.066;1708567844.651"",""__user_triggered__"":""false""}",2024-02-21 21:10:44.651,t0007@sreflect
1664,"{""Q1"":""2"",""__name__"":""daily_weekday"",""RespTime_0"":""1708567603.725;1708567607.270"",""__user_triggered__"":""false""}",2024-02-21 21:06:47.269,t0016@sreflect
1665,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1708568969.489;1708568972.752"",""__user_triggered__"":""false""}",2024-02-21 21:29:32.752,t0020@sreflect
1666,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708568961.620;1708568965.584"",""__user_triggered__"":""false""}",2024-02-21 21:29:25.584,t0006@sreflect
1667,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708571993.040;1708571994.438"",""__user_triggered__"":""false""}",2024-02-21 22:19:54.437,t0010@sreflect
1668,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708574710.105;1708574715.096"",""Q5: Switching through various spots today might've made for an interesting journey!"":""👍"",""__user_triggered__"":""false""}",2024-02-21 23:05:15.098,t0003@sreflect
1669,"{""__name__"":""weekday_nudge_night"",""Q5: Seems like you balanced staying in with a dash of movement today!"":""👍"",""RespTime_0"":""1708574406.179;1708574407.883"",""__user_triggered__"":""false""}",2024-02-21 23:00:07.884,t0005@sreflect
1670,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708574416.102;1708574418.998"",""__user_triggered__"":""true""}",2024-02-21 23:00:18.997,t0005@sreflect
1671,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708572497,887;1708572501,195"",""__user_triggered__"":""false""}",2024-02-21 22:28:21.194,t0008@sreflect
1672,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708574412.965;1708574419.086"",""__user_triggered__"":""false""}",2024-02-21 21:00:19.085,t0009@sreflect
1673,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708574413.350;1708574417.721"",""Q5: Hope your screen time tonight involved some entertaining breaks! 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-02-21 23:00:17.720,t0020@sreflect
1674,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708574406.496;1708574408.493"",""Q5: Balancing screen time with in-person catch-ups today must've felt wholesome!"":""👍"",""__user_triggered__"":""false""}",2024-02-21 23:00:08.493,t0004@sreflect
