,Unnamed: 0,data,day,uid,data_test,Q2_question,Q2_response
2146,2146,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709057299.651;1709057301.099"",""__user_triggered__"":""false"",""Q2: Hopping between a couple of spots surely keeps the morning interesting! 👍👎"":""👍""}",2024-02-27 13:08:21.098,t0009@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1709057299.651;1709057301.099', '__user_triggered__': 'false', 'Q2: Hopping between a couple of spots surely keeps the morning interesting! 👍👎': '👍'}",Hopping between a couple of spots surely keeps the morning interesting! 👍👎,👍
2147,2147,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709055728.691;1709055729.685"",""__user_triggered__"":""false"",""Q2: Mixing up your morning with a few different spots probably spiced up your routine today!"":""👍""}",2024-02-27 12:42:09.684,t0010@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1709055728.691;1709055729.685', '__user_triggered__': 'false', 'Q2: Mixing up your morning with a few different spots probably spiced up your routine today!': '👍'}",Mixing up your morning with a few different spots probably spiced up your routine today!,👍
2148,2148,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709057828.259;1709057834.637"",""__user_triggered__"":""false"",""Q2: Switching between digital chats and real-world interactions seemed to balance your morning. 👍 or 👎?"":""👍""}",2024-02-27 13:17:14.638,t0014@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1709057828.259;1709057834.637', '__user_triggered__': 'false', 'Q2: Switching between digital chats and real-world interactions seemed to balance your morning. 👍 or 👎?': '👍'}",Switching between digital chats and real-world interactions seemed to balance your morning. 👍 or 👎?,👍
2149,2149,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709057690,603;1709057693,586"",""__user_triggered__"":""false"",""Q2: Engaging in different activities this morning must have given you quite the dynamic start. 👍 or 👎?"":""👍""}",2024-02-27 13:14:53.585,t0008@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1709057690,603;1709057693,586', '__user_triggered__': 'false', 'Q2: Engaging in different activities this morning must have given you quite the dynamic start. 👍 or 👎?': '👍'}",Engaging in different activities this morning must have given you quite the dynamic start. 👍 or 👎?,👍
2215,2215,"{""Q2: This morning's gentle pace might have set a calming tone for your day."":""👎"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709141426.659;1709141429.328"",""__user_triggered__"":""false""}",2024-02-28 12:30:29.328,t0002@sreflect,"{""Q2: This morning's gentle pace might have set a calming tone for your day."": '👎', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1709141426.659;1709141429.328', '__user_triggered__': 'false'}",This morning's gentle pace might have set a calming tone for your day.,👎
2216,2216,"{""__name__"":""weekday_nudge_morning"",""Q2: Navigating your cozy spot with a mix of face-to-screen and face-to-face might have hit the spot this morning."":""👍"",""RespTime_0"":""1709141584.917;1709141587.050"",""__user_triggered__"":""false""}",2024-02-28 12:33:07.051,t0003@sreflect,"{'__name__': 'weekday_nudge_morning', 'Q2: Navigating your cozy spot with a mix of face-to-screen and face-to-face might have hit the spot this morning.': '👍', 'RespTime_0': '1709141584.917;1709141587.050', '__user_triggered__': 'false'}",Navigating your cozy spot with a mix of face-to-screen and face-to-face might have hit the spot this morning.,👍
2217,2217,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709141406.389;1709141417.500"",""Q2: Mixing walking moments with screen time make for a dynamic morning!"":""👍"",""__user_triggered__"":""false""}",2024-02-28 12:30:17.500,t0004@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1709141406.389;1709141417.500', 'Q2: Mixing walking moments with screen time make for a dynamic morning!': '👍', '__user_triggered__': 'false'}",Mixing walking moments with screen time make for a dynamic morning!,👍
2218,2218,"{""Q2: Early morning walks seem to have sparked some pep in your step today! 👍 if you felt energized."":""👎"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709141409.127;1709141414.322"",""__user_triggered__"":""false""}",2024-02-28 12:30:14.322,t0007@sreflect,"{'Q2: Early morning walks seem to have sparked some pep in your step today! 👍 if you felt energized.': '👎', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1709141409.127;1709141414.322', '__user_triggered__': 'false'}",Early morning walks seem to have sparked some pep in your step today! 👍 if you felt energized.,👎
2219,2219,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709141630.489;1709141652.988"",""Q2: Your morning seems to have kicked off at a leisurely pace with time well-spent at home, right?"":""👍"",""__user_triggered__"":""false""}",2024-02-28 12:34:12.987,t0015@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1709141630.489;1709141652.988', 'Q2: Your morning seems to have kicked off at a leisurely pace with time well-spent at home, right?': '👍', '__user_triggered__': 'false'}","Your morning seems to have kicked off at a leisurely pace with time well-spent at home, right?",👍
2220,2220,"{""__name__"":""weekday_nudge_morning"",""Q2: Starting off your morning with a balance of movement and stillness – hope it felt good!"":""👍"",""RespTime_0"":""1709141802.101;1709141803.863"",""__user_triggered__"":""false""}",2024-02-28 12:36:43.862,t0018@sreflect,"{'__name__': 'weekday_nudge_morning', 'Q2: Starting off your morning with a balance of movement and stillness – hope it felt good!': '👍', 'RespTime_0': '1709141802.101;1709141803.863', '__user_triggered__': 'false'}",Starting off your morning with a balance of movement and stillness – hope it felt good!,👍
2221,2221,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709141411,200;1709141419,619"",""Q2: Chatted with someone at your dorm this morning, must feel connected!"":""👎"",""__user_triggered__"":""false""}",2024-02-28 12:30:19.619,t0022@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1709141411,200;1709141419,619', 'Q2: Chatted with someone at your dorm this morning, must feel connected!': '👎', '__user_triggered__': 'false'}","Chatted with someone at your dorm this morning, must feel connected!",👎
2222,2222,"{""Q2: Kicking off the morning with some face-to-face time at a friend's place must have been refreshing!"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709141683.545;1709141685.437"",""__user_triggered__"":""false""}",2024-02-28 12:34:45.437,t0005@sreflect,"{""Q2: Kicking off the morning with some face-to-face time at a friend's place must have been refreshing!"": '👍', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1709141683.545;1709141685.437', '__user_triggered__': 'false'}",Kicking off the morning with some face-to-face time at a friend's place must have been refreshing!,👍
2223,2223,"{""__name__"":""weekday_nudge_morning"",""Q2: Quiet morning with your phone seems like your jam today!"":""👍"",""RespTime_0"":""1709141688.751;1709141694.168"",""__user_triggered__"":""false""}",2024-02-28 12:34:54.173,t0006@sreflect,"{'__name__': 'weekday_nudge_morning', 'Q2: Quiet morning with your phone seems like your jam today!': '👍', 'RespTime_0': '1709141688.751;1709141694.168', '__user_triggered__': 'false'}",Quiet morning with your phone seems like your jam today!,👍
2224,2224,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709141408.575;1709141409.611"",""Q2: Exploring a couple of different places this morning kept things interesting, didn't it?"":""👍"",""__user_triggered__"":""false""}",2024-02-28 12:30:09.611,t0010@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1709141408.575;1709141409.611', ""Q2: Exploring a couple of different places this morning kept things interesting, didn't it?"": '👍', '__user_triggered__': 'false'}","Exploring a couple of different places this morning kept things interesting, didn't it?",👍
2225,2225,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709141407,746;1709141410,911"",""Q2: Balancing study time with home life might have set a positive tone for your morning."":""👎"",""__user_triggered__"":""false""}",2024-02-28 12:30:10.911,t0011@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1709141407,746;1709141410,911', 'Q2: Balancing study time with home life might have set a positive tone for your morning.': '👎', '__user_triggered__': 'false'}",Balancing study time with home life might have set a positive tone for your morning.,👎
2226,2226,"{""Q2: Navigating between being active and enjoying some screen time seems to work for you this morning."":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709142007.955;1709142011.822"",""__user_triggered__"":""false""}",2024-02-28 12:40:11.822,t0014@sreflect,"{'Q2: Navigating between being active and enjoying some screen time seems to work for you this morning.': '👍', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1709142007.955;1709142011.822', '__user_triggered__': 'false'}",Navigating between being active and enjoying some screen time seems to work for you this morning.,👍
2227,2227,"{""Q2: Seems like a morning with a good blend of movement and staying cozy at home!"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709141622.471;1709141624.235"",""__user_triggered__"":""false""}",2024-02-28 12:33:44.236,t0019@sreflect,"{'Q2: Seems like a morning with a good blend of movement and staying cozy at home!': '👍', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1709141622.471;1709141624.235', '__user_triggered__': 'false'}",Seems like a morning with a good blend of movement and staying cozy at home!,👍
2229,2229,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709145179.831;1709145181.252"",""Q2: A morning of staying cosy while you juggle between different apps, right? 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-02-28 13:33:01.252,t0009@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1709145179.831;1709145181.252', 'Q2: A morning of staying cosy while you juggle between different apps, right? 👍👎': '👍', '__user_triggered__': 'false'}","A morning of staying cosy while you juggle between different apps, right? 👍👎",👍
2230,2230,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709144231.625;1709144235.310"",""Q2: That morning walk must've been a nice switch from screen time, wasn't it?"":""👍"",""__user_triggered__"":""false""}",2024-02-28 13:17:15.309,t0012@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1709144231.625;1709144235.310', ""Q2: That morning walk must've been a nice switch from screen time, wasn't it?"": '👍', '__user_triggered__': 'false'}","That morning walk must've been a nice switch from screen time, wasn't it?",👍
2231,2231,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709144533.993;1709144537.578"",""Q2: Morning movement paired with a touch of screen time and socializing seems to be your kickstart today! 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-02-28 13:22:17.578,t0020@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1709144533.993;1709144537.578', 'Q2: Morning movement paired with a touch of screen time and socializing seems to be your kickstart today! 👍👎': '👍', '__user_triggered__': 'false'}",Morning movement paired with a touch of screen time and socializing seems to be your kickstart today! 👍👎,👍
2232,2232,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709146824.764;1709146828.018"",""Q2: Seems like staying in your favorite spot with your phone was the highlight of your morning!"":""👍"",""__user_triggered__"":""false""}",2024-02-28 14:00:28.017,t0016@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1709146824.764;1709146828.018', 'Q2: Seems like staying in your favorite spot with your phone was the highlight of your morning!': '👍', '__user_triggered__': 'false'}",Seems like staying in your favorite spot with your phone was the highlight of your morning!,👍
2300,2300,"{""Q2: Looks like you struck a balance with movement and screen involvement this morning. 👍 or 👎?"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709227836.988;1709227840.547"",""__user_triggered__"":""false""}",2024-02-29 12:30:40.548,t0014@sreflect,"{'Q2: Looks like you struck a balance with movement and screen involvement this morning. 👍 or 👎?': '👍', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1709227836.988;1709227840.547', '__user_triggered__': 'false'}",Looks like you struck a balance with movement and screen involvement this morning. 👍 or 👎?,👍
2301,2301,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709227803.788;1709227806.988"",""Q2: Morning stillness with a sprinkle of digital and social flavor - a harmonious blend for you?"":""👍"",""__user_triggered__"":""false""}",2024-02-29 12:30:06.987,t0018@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1709227803.788;1709227806.988', 'Q2: Morning stillness with a sprinkle of digital and social flavor - a harmonious blend for you?': '👍', '__user_triggered__': 'false'}",Morning stillness with a sprinkle of digital and social flavor - a harmonious blend for you?,👍
2302,2302,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709227834.882;1709227836.663"",""Q2: Morning movement before settling in with your apps could have set a positive tone for your day!"":""👍"",""__user_triggered__"":""false""}",2024-02-29 12:30:36.663,t0019@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1709227834.882;1709227836.663', 'Q2: Morning movement before settling in with your apps could have set a positive tone for your day!': '👍', '__user_triggered__': 'false'}",Morning movement before settling in with your apps could have set a positive tone for your day!,👍
2303,2303,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709228165.535;1709228167.924"",""Q2: Starting your morning anchored at home has its own kind of comfort."":""👎"",""__user_triggered__"":""false""}",2024-02-29 12:36:07.924,t0002@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1709228165.535;1709228167.924', 'Q2: Starting your morning anchored at home has its own kind of comfort.': '👎', '__user_triggered__': 'false'}",Starting your morning anchored at home has its own kind of comfort.,👎
2304,2304,"{""__name__"":""weekday_nudge_morning"",""Q2: Balancing screen time and in-person chats this morning could have set a positive tone for your day! 👍👎"":""👍"",""RespTime_0"":""1709229210.201;1709229211.537"",""__user_triggered__"":""false""}",2024-02-29 12:53:31.539,t0003@sreflect,"{'__name__': 'weekday_nudge_morning', 'Q2: Balancing screen time and in-person chats this morning could have set a positive tone for your day! 👍👎': '👍', 'RespTime_0': '1709229210.201;1709229211.537', '__user_triggered__': 'false'}",Balancing screen time and in-person chats this morning could have set a positive tone for your day! 👍👎,👍
2305,2305,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709228357.591;1709228359.451"",""Q2: Casual chats and quick app check-ins seem like they were part of your morning routine!"":""👍"",""__user_triggered__"":""false""}",2024-02-29 12:39:19.450,t0005@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1709228357.591;1709228359.451', 'Q2: Casual chats and quick app check-ins seem like they were part of your morning routine!': '👍', '__user_triggered__': 'false'}",Casual chats and quick app check-ins seem like they were part of your morning routine!,👍
2306,2306,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709229613.404;1709229615.511"",""Q2: Deep chats at the dorm making your morning social? Thumbs down if solitude was missed."":""👎"",""__user_triggered__"":""false""}",2024-02-29 13:00:15.512,t0007@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1709229613.404;1709229615.511', 'Q2: Deep chats at the dorm making your morning social? Thumbs down if solitude was missed.': '👎', '__user_triggered__': 'false'}",Deep chats at the dorm making your morning social? Thumbs down if solitude was missed.,👎
2307,2307,"{""Q2: Caught up with someone special or social network this morning?"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709228773.783;1709228779.766"",""__user_triggered__"":""false""}",2024-02-29 12:46:19.766,t0016@sreflect,"{'Q2: Caught up with someone special or social network this morning?': '👍', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1709228773.783;1709228779.766', '__user_triggered__': 'false'}",Caught up with someone special or social network this morning?,👍
2312,2312,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709229564.584;1709229567.076"",""Q2: Navigating through different spots this morning must've kept things interesting! 👍 or 👎?"":""👍"",""__user_triggered__"":""false""}",2024-02-29 12:59:27.078,t0004@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1709229564.584;1709229567.076', ""Q2: Navigating through different spots this morning must've kept things interesting! 👍 or 👎?"": '👍', '__user_triggered__': 'false'}",Navigating through different spots this morning must've kept things interesting! 👍 or 👎?,👍
2314,2314,"{""__name__"":""weekday_nudge_morning"",""Q2: Balancing your morning between movement and stillness might feel like just the right mix."":""👍"",""RespTime_0"":""1709229846,795;1709229849,949"",""__user_triggered__"":""false""}",2024-02-29 13:04:09.948,t0008@sreflect,"{'__name__': 'weekday_nudge_morning', 'Q2: Balancing your morning between movement and stillness might feel like just the right mix.': '👍', 'RespTime_0': '1709229846,795;1709229849,949', '__user_triggered__': 'false'}",Balancing your morning between movement and stillness might feel like just the right mix.,👍
2315,2315,"{""Q2: Coordinating screen time with entertainment apps might have spiced up your morning, eh? 👍👎"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709229153.675;1709229155.969"",""__user_triggered__"":""false""}",2024-02-29 12:52:35.971,t0009@sreflect,"{'Q2: Coordinating screen time with entertainment apps might have spiced up your morning, eh? 👍👎': '👍', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1709229153.675;1709229155.969', '__user_triggered__': 'false'}","Coordinating screen time with entertainment apps might have spiced up your morning, eh? 👍👎",👍
2317,2317,"{""Q2: Switching up your morning scene probably kept the energy flowing!"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709228763.231;1709228764.270"",""__user_triggered__"":""false""}",2024-02-29 12:46:04.269,t0010@sreflect,"{'Q2: Switching up your morning scene probably kept the energy flowing!': '👍', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1709228763.231;1709228764.270', '__user_triggered__': 'false'}",Switching up your morning scene probably kept the energy flowing!,👍
2319,2319,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709230967,639;1709230970,648"",""Q2: Spending your morning in a familiar place must have felt comforting."":""👍"",""__user_triggered__"":""false""}",2024-02-29 13:22:50.648,t0011@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1709230967,639;1709230970,648', 'Q2: Spending your morning in a familiar place must have felt comforting.': '👍', '__user_triggered__': 'false'}",Spending your morning in a familiar place must have felt comforting.,👍
2322,2322,"{""Q2: Heads up if you found bouncing between a couple of places kept the morning lively!"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709230329.721;1709230332.003"",""__user_triggered__"":""false""}",2024-02-29 13:12:12.003,t0012@sreflect,"{'Q2: Heads up if you found bouncing between a couple of places kept the morning lively!': '👍', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1709230329.721;1709230332.003', '__user_triggered__': 'false'}",Heads up if you found bouncing between a couple of places kept the morning lively!,👍
2324,2324,"{""__name__"":""weekday_nudge_morning"",""Q2: Seems like you've had some screen time already this morning; hope it's been productive!"":""👎"",""RespTime_0"":""1709229954.599;1709229960.791"",""__user_triggered__"":""false""}",2024-02-29 13:06:00.792,t0015@sreflect,"{'__name__': 'weekday_nudge_morning', ""Q2: Seems like you've had some screen time already this morning; hope it's been productive!"": '👎', 'RespTime_0': '1709229954.599;1709229960.791', '__user_triggered__': 'false'}",Seems like you've had some screen time already this morning; hope it's been productive!,👎
2329,2329,"{""Q2: You've had some lively conversations this morning – social butterfly status!"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709230442,686;1709230446,898"",""__user_triggered__"":""false""}",2024-02-29 13:14:06.898,t0022@sreflect,"{""Q2: You've had some lively conversations this morning – social butterfly status!"": '👍', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1709230442,686;1709230446,898', '__user_triggered__': 'false'}",You've had some lively conversations this morning – social butterfly status!,👍
2379,2379,"{""Q2: A morning walk probably felt like a nice start to the day, right? 🚶‍♂️🌼"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709314400.560;1709314403.123"",""__user_triggered__"":""false""}",2024-03-01 12:33:23.122,t0005@sreflect,"{'Q2: A morning walk probably felt like a nice start to the day, right? 🚶\u200d♂️🌼': '👍', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1709314400.560;1709314403.123', '__user_triggered__': 'false'}","A morning walk probably felt like a nice start to the day, right? 🚶‍♂️🌼",👍
2380,2380,"{""Q2: Enjoying some relaxed screen time this morning was the way to go, huh? 👍👎"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709314208.949;1709314210.480"",""__user_triggered__"":""false""}",2024-03-01 12:30:10.480,t0009@sreflect,"{'Q2: Enjoying some relaxed screen time this morning was the way to go, huh? 👍👎': '👍', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1709314208.949;1709314210.480', '__user_triggered__': 'false'}","Enjoying some relaxed screen time this morning was the way to go, huh? 👍👎",👍
2381,2381,"{""__name__"":""weekday_nudge_morning"",""Q2: Spent a bit of time at your preferred spot this morning, I see."":""👍"",""RespTime_0"":""1709314256.577;1709314259.621"",""__user_triggered__"":""false""}",2024-03-01 12:30:59.621,t0012@sreflect,"{'__name__': 'weekday_nudge_morning', 'Q2: Spent a bit of time at your preferred spot this morning, I see.': '👍', 'RespTime_0': '1709314256.577;1709314259.621', '__user_triggered__': 'false'}","Spent a bit of time at your preferred spot this morning, I see.",👍
2382,2382,"{""Q2: Morning multitasking with screen time and face-to-face chats seems like your jam!"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709314206.054;1709314215.473"",""__user_triggered__"":""false""}",2024-03-01 12:30:15.473,t0014@sreflect,"{'Q2: Morning multitasking with screen time and face-to-face chats seems like your jam!': '👍', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1709314206.054;1709314215.473', '__user_triggered__': 'false'}",Morning multitasking with screen time and face-to-face chats seems like your jam!,👍
2383,2383,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709314214.683;1709314218.869"",""__user_triggered__"":""false"",""Q2: Navigated between a couple of spots with your phone as a trusty sidekick this morning? 👍👎"":""👍""}",2024-03-01 12:30:18.869,t0020@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1709314214.683;1709314218.869', '__user_triggered__': 'false', 'Q2: Navigated between a couple of spots with your phone as a trusty sidekick this morning? 👍👎': '👍'}",Navigated between a couple of spots with your phone as a trusty sidekick this morning? 👍👎,👍
2384,2384,"{""__name__"":""weekday_nudge_morning"",""Q2: Moved around a decent amount this morning, seems like an active start to the day!"":""👎"",""RespTime_0"":""1709314647,558;1709314650,593"",""__user_triggered__"":""false""}",2024-03-01 12:37:30.592,t0022@sreflect,"{'__name__': 'weekday_nudge_morning', 'Q2: Moved around a decent amount this morning, seems like an active start to the day!': '👎', 'RespTime_0': '1709314647,558;1709314650,593', '__user_triggered__': 'false'}","Moved around a decent amount this morning, seems like an active start to the day!",👎
2385,2385,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709314312.371;1709314318.525"",""Q2: Managed to sneak in a mindful moment during your morning routine?"":""👎"",""__user_triggered__"":""false""}",2024-03-01 12:31:58.525,t0002@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1709314312.371;1709314318.525', 'Q2: Managed to sneak in a mindful moment during your morning routine?': '👎', '__user_triggered__': 'false'}",Managed to sneak in a mindful moment during your morning routine?,👎
2386,2386,"{""Q2: Spending your morning catching up on screen time and chatting it up might have been just what you needed. 👍👎"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709316177.943;1709316179.059"",""__user_triggered__"":""false""}",2024-03-01 13:02:59.059,t0003@sreflect,"{'Q2: Spending your morning catching up on screen time and chatting it up might have been just what you needed. 👍👎': '👍', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1709316177.943;1709316179.059', '__user_triggered__': 'false'}",Spending your morning catching up on screen time and chatting it up might have been just what you needed. 👍👎,👍
2387,2387,"{""__name__"":""weekday_nudge_morning"",""Q2: Starting the morning anchored in one spot - seems like you're in deep focus mode!🧐📚"":""👍"",""RespTime_0"":""1709314381.791;1709314384.972"",""__user_triggered__"":""false""}",2024-03-01 12:33:04.971,t0004@sreflect,"{'__name__': 'weekday_nudge_morning', ""Q2: Starting the morning anchored in one spot - seems like you're in deep focus mode!🧐📚"": '👍', 'RespTime_0': '1709314381.791;1709314384.972', '__user_triggered__': 'false'}",Starting the morning anchored in one spot - seems like you're in deep focus mode!🧐📚,👍
2388,2388,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709315085.599;1709315089.483"",""__user_triggered__"":""false"",""Q2: Fresh air and a brisk walk in the morning, sets you up for a great day!"":""👍""}",2024-03-01 12:44:49.483,t0006@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1709315085.599;1709315089.483', '__user_triggered__': 'false', 'Q2: Fresh air and a brisk walk in the morning, sets you up for a great day!': '👍'}","Fresh air and a brisk walk in the morning, sets you up for a great day!",👍
2389,2389,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709314708.273;1709314711.091"",""Q2: Social and communication apps got a workout this morning, hope you connected with someone cool!"":""👍"",""__user_triggered__"":""false""}",2024-03-01 12:38:31.091,t0007@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1709314708.273;1709314711.091', 'Q2: Social and communication apps got a workout this morning, hope you connected with someone cool!': '👍', '__user_triggered__': 'false'}","Social and communication apps got a workout this morning, hope you connected with someone cool!",👍
2390,2390,"{""__name__"":""weekday_nudge_morning"",""Q2: A morning chat and some screen time can be a pretty balanced start, right?"":""👍"",""RespTime_0"":""1709314207.563;1709314208.292"",""__user_triggered__"":""false""}",2024-03-01 12:30:08.292,t0010@sreflect,"{'__name__': 'weekday_nudge_morning', 'Q2: A morning chat and some screen time can be a pretty balanced start, right?': '👍', 'RespTime_0': '1709314207.563;1709314208.292', '__user_triggered__': 'false'}","A morning chat and some screen time can be a pretty balanced start, right?",👍
2391,2391,"{""Q2: Staying in motion this morning might have helped kickstart your day! 👍👎"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709315683.151;1709315686.117"",""__user_triggered__"":""false""}",2024-03-01 12:54:46.118,t0017@sreflect,"{'Q2: Staying in motion this morning might have helped kickstart your day! 👍👎': '👍', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1709315683.151;1709315686.117', '__user_triggered__': 'false'}",Staying in motion this morning might have helped kickstart your day! 👍👎,👍
2392,2392,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709315799.284;1709315800.288"",""Q2: Switching between different spots this morning might have sparked some fresh perspectives!"":""👍"",""__user_triggered__"":""false""}",2024-03-01 12:56:40.288,t0018@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1709315799.284;1709315800.288', 'Q2: Switching between different spots this morning might have sparked some fresh perspectives!': '👍', '__user_triggered__': 'false'}",Switching between different spots this morning might have sparked some fresh perspectives!,👍
2393,2393,"{""Q2: Morning routine with a mix of staying put and a bit of a stretch, maybe?"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709314216.362;1709314218.589"",""__user_triggered__"":""false""}",2024-03-01 12:30:18.588,t0019@sreflect,"{'Q2: Morning routine with a mix of staying put and a bit of a stretch, maybe?': '👍', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1709314216.362;1709314218.589', '__user_triggered__': 'false'}","Morning routine with a mix of staying put and a bit of a stretch, maybe?",👍
2394,2394,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709314382,093;1709314388,273"",""__user_triggered__"":""false"",""Q2: Your mix of movement and stillness this morning probably made for a balanced start!👍 or 👎?"":""👍""}",2024-03-01 12:33:08.275,t0011@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1709314382,093;1709314388,273', '__user_triggered__': 'false', 'Q2: Your mix of movement and stillness this morning probably made for a balanced start!👍 or 👎?': '👍'}",Your mix of movement and stillness this morning probably made for a balanced start!👍 or 👎?,👍
2396,2396,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1709320103.828;1709320108.126"",""Q2: Hit your trio of favorite spots this morning, sounds like a sweet routine! 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-03-01 14:08:28.127,t0016@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1709320103.828;1709320108.126', 'Q2: Hit your trio of favorite spots this morning, sounds like a sweet routine! 👍👎': '👍', '__user_triggered__': 'false'}","Hit your trio of favorite spots this morning, sounds like a sweet routine! 👍👎",👍
