,data,day,uid
426,"[""Text"",""Your call and message logs show less reaching out. How can you maintain your social ties this week?"",""Your recent phone and SMS activity has dipped. Can you think of a person who uplifted your spirits lately? How about reaching out to them this week?"",""Your call and message logs show less reaching out. How can you maintain your social ties this week?""]",2024-02-25 21:06:11.213,t0003@sreflect
427,"[""Text"",""Your phone unlocks are down from last week. How has this shift impacted your focus or free time?"",""Your call activity's up, but face-to-face and sleep have dipped. Next week, how might you balance social calls with rest and direct chats?"",""Your phone unlocks are down from last week. How has this shift impacted your focus or free time?""]",2024-02-25 21:04:37.084,t0004@sreflect
428,"[""Text"",""You've embraced more running lately. How has this energized you or fit into your routine?"",""You've been hitting the pavement with more runs lately. How does this complement your week and mood?"",""You've embraced more running lately. How has this energized you or fit into your routine?""]",2024-02-25 21:01:49.204,t0005@sreflect
429,"[""Text"",""You're connecting more via SMS but less in person. Consider how this shift is influencing your social well-being."",""Noticed you're texting more these days. How's this shift affecting your connections and feelings?"",""You're connecting more via SMS but less in person. Consider how this shift is influencing your social well-being.""]",2024-02-25 21:03:22.996,t0019@sreflect
430,"[""Audio"",""You've been reaching out more via calls. How did these conversations impact your day?"",""Your calls and texts have dialed down, how about reaching out to a friend you haven't caught up with recently? Share how it goes!"",""You've been reaching out more via calls. How did these conversations impact your day?""]",2024-02-25 21:14:15.141,t0001@sreflect
431,"[""Text"",""Your social interactions over calls have shifted. This week, who did you enjoy a meaningful conversation with, and why was it special?"",""Lengthening sleep might suggest you're recharging well. What bedtime routine do you find conducive to rest?🌙✨"",""Your social interactions over calls have shifted. This week, who did you enjoy a meaningful conversation with, and why was it special?""]",2024-02-25 21:09:18.756,t0006@sreflect
432,"[""Text"",""Your digital habits have improved. Noticed any changes in your sleep with more screen-free time before bed?"",""Reflect on a positive habit you've maintained despite the busy academic term. How does it benefit your daily life?"",""Your digital habits have improved. Noticed any changes in your sleep with more screen-free time before bed?""]",2024-02-25 21:13:14.273,t0009@sreflect
433,"[""Text"",""Seems like you're finding more reasons to stay put these days. What's one thing you did during your extra time at the dorm that felt rewarding?"",""You've been walking more recently! Could this be affecting your sleep patterns, and are there ways you might combine walking with socializing?"",""Seems like you're finding more reasons to stay put these days. What's one thing you did during your extra time at the dorm that felt rewarding?""]",2024-02-25 21:20:13.857,t0020@sreflect
434,"[""Text"",""You've been visiting more places recently. How have these outings impacted your stress levels and sense of connection?"",""You've been walking more lately. What's prompting this uptick and how are you finding it?"",""You've been visiting more places recently. How have these outings impacted your stress levels and sense of connection?""]",2024-02-25 21:03:36.198,t0022@sreflect
435,"[""Text"",""You've been favoring texts over face-to-face chats. In what ways has this shift made your conversations more meaningful or perhaps less engaging this past week?"",""Your increasing SMS messages suggest more digital chats. Consider the tone and depth of these conversations compared to speaking face-to-face. How do they differ?"",""You've been favoring texts over face-to-face chats. In what ways has this shift made your conversations more meaningful or perhaps less engaging this past week?""]",2024-02-25 21:17:40.654,t0002@sreflect
436,"[""Text"",""Your screen time and social apps use have lessened recently. Got any cool hobbies that have taken their place? How do they fulfill you?"",""While your screen time has been dipping, reflect on the shift in your digital habits over the week. Has it affected your focus or free time?"",""Your screen time and social apps use have lessened recently. Got any cool hobbies that have taken their place? How do they fulfill you?""]",2024-02-25 21:20:00.164,t0007@sreflect
437,"[""Text"",""You've been hitting the pavement hard with runs lately! In what ways has that time outdoors rejuvenated you?"",""Your increased running might be refreshing! What's a new place you've discovered on your runs, and how did it lift your spirits?"",""You've been hitting the pavement hard with runs lately! In what ways has that time outdoors rejuvenated you?""]",2024-02-25 21:42:08.520,t0008@sreflect
438,"[""Text"",""You're texting more and calling less – how has this shift affected your ability to express yourself and maintain relationships last week?"",""Noticed your screen time has gone down while texting went up. Could you be swapping calls for messages? How's that affecting your connections?"",""You're texting more and calling less – how has this shift affected your ability to express yourself and maintain relationships last week?""]",2024-02-25 21:36:58.940,t0010@sreflect
439,"[""Text"",""Your in-person conversations are on the rise! Reflect on how these face-to-face interactions last week have enriched your social circles or study groups."",""Your in-person chats are up, while digital comms dip. How are you redefining your social connections? What's one interaction that stood out?"",""Your in-person conversations are on the rise! Reflect on how these face-to-face interactions last week have enriched your social circles or study groups.""]",2024-02-25 22:26:58.611,t0013@sreflect
440,"[""Text"",""While your social interactions are blossoming, how could tweaking your digital habits enhance your physical and mental well-being next week?"",""Your growing digital habits coincide with less rest. Imagine the benefits of unplugging an hour earlier tonight. How could this shape tomorrow?"",""While your social interactions are blossoming, how could tweaking your digital habits enhance your physical and mental well-being next week?""]",2024-02-25 23:48:09.306,t0017@sreflect
441,"[""Text"",""Considering your sleep pattern is changing, what evening routine might help prep for a more restful night?"",""Considering your sleep pattern is changing, what evening routine might help prep for a more restful night?"",""Considering your sleep pattern is changing, what evening routine might help prep for a more restful night?""]",2024-02-26 12:48:13.354,t0018@sreflect
442,"[""Audio"",""Your places visited upticked—any new spots inspire you or shake up your routine?"",""Noticed a drop in walking but travel distance up. What new locations sparked your interest and how did exploring them feel?"",""Your places visited upticked—any new spots inspire you or shake up your routine?""]",2024-02-26 20:05:00.588,t0016@sreflect
443,"[""Text"",""Your screen time has spiked while social app interaction dipped. Could tweaking your digital habits enhance your overall wellness next week?"",""As you've been spending more time solo, what's one positive aspect about this you've recently discovered?"",""Your screen time has spiked while social app interaction dipped. Could tweaking your digital habits enhance your overall wellness next week?""]",2024-02-26 21:15:24.408,t0002@sreflect
444,"[""Text"",""Seeing more incoming calls lately, what new connections have you made, and how has this affected your daily routine?"",""Noticed you're spending more time at home. How might your space be rearranged to add a dash of joy today?"",""Seeing more incoming calls lately, what new connections have you made, and how has this affected your daily routine?""]",2024-02-26 21:12:34.028,t0003@sreflect
445,"[""Text"",""Your in-person social interactions are blossoming! How do you feel these quality connections contrast with digital chatting?"",""You're spending more time in-person and less on calls. How are these deeper connections enriching your days?"",""Your in-person social interactions are blossoming! How do you feel these quality connections contrast with digital chatting?""]",2024-02-26 21:02:21.407,t0004@sreflect
446,"[""Text"",""Noticing your in-person interactions have dwindled, how might you reconnect with friends this coming week?"",""Noticed your chats and gym trips have dipped. What new, light activity might you enjoy to refresh your day?"",""Noticing your in-person interactions have dwindled, how might you reconnect with friends this coming week?""]",2024-02-26 21:05:06.071,t0007@sreflect
447,"[""Text"",""You've been shifting to more in-person chats lately. How has this affected your connections and digital habits?"",""You've been having more in-person chats lately. How do these interactions enrich your day compared to digital ones?"",""You've been shifting to more in-person chats lately. How has this affected your connections and digital habits?""]",2024-02-26 21:02:14.148,t0011@sreflect
448,"[""Audio"",""Your walking has been on the rise. How might incorporating this into your daily routine support your sleep and overall mood?"",""You're texting more yet spending less time in-person. Could you try replacing some texts with calls this week and see how it shifts your mood?"",""Your walking has been on the rise. How might incorporating this into your daily routine support your sleep and overall mood?""]",2024-02-26 21:30:41.437,t0015@sreflect
449,"[""Text"",""Reflect on your recent outdoor ventures; how are they enriching your fitness and social experiences?"",""Exploring new places can be refreshing. How did visiting more locations recently affect your day?"",""Reflect on your recent outdoor ventures; how are they enriching your fitness and social experiences?""]",2024-02-26 21:31:49.095,t0019@sreflect
450,"[""Text"",""Your interactions have dipped recently. Can you think of one person you've wanted to reconnect with, and how might you reach out to them this week?"",""Your sleep pattern has shifted recently. Could this change be affecting your daytime energy and focus?"",""Your interactions have dipped recently. Can you think of one person you've wanted to reconnect with, and how might you reach out to them this week?""]",2024-02-26 21:16:32.322,t0020@sreflect
451,"[""Text"",""You seem quieter on calls and texts lately. Could a catch-up with friends bring some cheer?"",""With your social interactions on the wane, think of someone who you're thankful to have in your life and why."",""You seem quieter on calls and texts lately. Could a catch-up with friends bring some cheer?""]",2024-02-26 21:17:10.305,t0005@sreflect
452,"[""Text"",""Your social interactions over calls have shifted. This week, who did you enjoy a meaningful conversation with, and why was it special?"",""Today, can you recount one thing you're grateful for that might seem small but made your day brighter?"",""Your social interactions over calls have shifted. This week, who did you enjoy a meaningful conversation with, and why was it special?""]",2024-02-26 21:13:46.736,t0006@sreflect
453,"[""Text"",""Noticing your in-person conversations are up while digital chats are down, what's positively sparked this shift for socializing offline?"",""failure"",""Noticing your in-person conversations are up while digital chats are down, what's positively sparked this shift for socializing offline?""]",2024-02-26 21:50:30.188,t0008@sreflect
454,"[""Text"",""You've notably increased your running recently. How does that align with your physical fitness goals and make you feel?"",""You've been running more lately. How has this change impacted your routine and energy levels?"",""You've notably increased your running recently. How does that align with your physical fitness goals and make you feel?""]",2024-02-26 21:12:53.344,t0010@sreflect
455,"[""Text"",""Noticed you're favoring real chats over calls. How has this reshaped your social interactions?"",""With in-person conversations up, how has this shift impacted your mood and connections?"",""Noticed you're favoring real chats over calls. How has this reshaped your social interactions?""]",2024-02-26 21:52:25.638,t0014@sreflect
456,"[""Text"",""Your screen interactions have remained stable, but sleep has shifted. Could altering bedtime routines improve your rest?"",""Given you've been spending more time at the dorm, what new solo activities have you tried, and how have they impacted your daily routine?"",""Your screen interactions have remained stable, but sleep has shifted. Could altering bedtime routines improve your rest?""]",2024-02-26 21:40:09.154,t0022@sreflect
457,"[""Text"",""Increasing phone interactions reflect a boost in your social life! How are they enriching your daily routine?"",""You've been reaching out more through calls and texts lately. How have these interactions influenced your daily routine?"",""Increasing phone interactions reflect a boost in your social life! How are they enriching your daily routine?""]",2024-02-26 21:47:07.627,t0009@sreflect
458,"[""Audio"",""You've boosted your gym time lately. How does integrating more workouts influence your daily energy and focus?"",""Your walks have picked up pace! Why did you choose to walk more, and how did it affect your day?"",""You've boosted your gym time lately. How does integrating more workouts influence your daily energy and focus?""]",2024-02-26 22:11:35.482,t0012@sreflect
459,"[""Text"",""Noticing less time on your phone lately, how could this new space impact your sleep and physical activity positively?"",""Noticing less time on your phone lately, how could this new space impact your sleep and physical activity positively?"",""Noticing less time on your phone lately, how could this new space impact your sleep and physical activity positively?""]",2024-02-27 08:43:14.029,t0017@sreflect
460,"[""Text"",""Has connecting more through digital means than in-person conversations changed your outlook or comfort levels recently?"",""Your increased dorm time and less in-person chatter could mean more solo moments. How can you integrate brief, quality social breaks into your daily routine?"",""Has connecting more through digital means than in-person conversations changed your outlook or comfort levels recently?""]",2024-02-27 20:12:47.190,t0022@sreflect
461,"[""Text"",""Your sleep patterns have been shifting. Could a new night ritual be the cause, and how does it reflect in your daytime energy?"",""Reflect on a new habit you could adopt for more refreshing mornings, given the changes in your sleep patterns."",""Your sleep patterns have been shifting. Could a new night ritual be the cause, and how does it reflect in your daytime energy?""]",2024-02-27 20:18:06.414,t0018@sreflect
462,"[""Text"",""Take a moment to name one thing you did for yourself today that felt nurturing."",""You've been visiting more places lately. Reflect on how this change has influenced your social interactions and mood."",""Take a moment to name one thing you did for yourself today that felt nurturing.""]",2024-02-27 21:07:08.729,t0002@sreflect
463,"[""Text"",""You've been walking more lately! How does this boost in physical activity affect your daily energy levels?"",""Despite spending more time at your dorm, it seems like you're walking more. What recent changes have prompted this positive shift?"",""You've been walking more lately! How does this boost in physical activity affect your daily energy levels?""]",2024-02-27 21:01:44.440,t0004@sreflect
464,"[""Text"",""With your screen time on the rise, reflect on one recent online interaction that made your day better."",""Noticing more strolls lately—how has the fresh air and movement shifted your day-to-day mood?"",""With your screen time on the rise, reflect on one recent online interaction that made your day better.""]",2024-02-27 21:20:40.756,t0006@sreflect
465,"[""Text"",""Reflecting on your mobile data, you've embraced more in-person chats. What's an enriching conversation you've had recently?"",""You're vibing more in person lately! How has this shift impacted your wellness?"",""Reflecting on your mobile data, you've embraced more in-person chats. What's an enriching conversation you've had recently?""]",2024-02-27 21:02:26.326,t0016@sreflect
466,"[""Text"",""Your recent steps have increased alongside exploring new places. How does this tie into your fitness goals and daily energy?"",""Your screen time is up; what new app is captivating you and how does it make you feel?"",""Your recent steps have increased alongside exploring new places. How does this tie into your fitness goals and daily energy?""]",2024-02-27 21:02:10.447,t0019@sreflect
467,"[""Text"",""Your outgoing calls have spiked while in-person chatter dipped. Do you find phone conversations more rewarding these days?"",""Your outgoing calls have spiked. Recall a recent call you initiated and share how it affected your day."",""Your outgoing calls have spiked while in-person chatter dipped. Do you find phone conversations more rewarding these days?""]",2024-02-27 21:32:25.704,t0005@sreflect
468,"[""Text"",""You've been powering down on screen time lately; what new habits made this possible and how do they reflect on your daily routine?"",""Your screen time has dipped lately. What alternative activities have you found rewarding, and how have they impacted your daily routine?"",""You've been powering down on screen time lately; what new habits made this possible and how do they reflect on your daily routine?""]",2024-02-27 21:40:09.776,t0010@sreflect
469,"[""Text"",""Your screen use is up lately. Reflect on how prioritizing screen time over sleep has influenced your day."",""Your recent social interactions seem in-person focused. How are these meet-ups enriching your day?"",""Your screen use is up lately. Reflect on how prioritizing screen time over sleep has influenced your day.""]",2024-02-27 21:54:54.542,t0003@sreflect
470,"[""Text"",""It seems you've been more mobile and visiting new places. How does exploring affect your well-being?"",""You're exploring more places lately. How is this shaping your daily experiences?"",""It seems you've been more mobile and visiting new places. How does exploring affect your well-being?""]",2024-02-27 22:29:37.187,t0009@sreflect
471,"[""Text"",""You've been opting for text over talks lately. How did a recent SMS conversation add value to your day?"",""Reflecting on your physical fitness, what's one new habit you could start to re-energize your routine?"",""You've been opting for text over talks lately. How did a recent SMS conversation add value to your day?""]",2024-02-27 22:27:07.588,t0020@sreflect
472,"[""Text"",""Your recent gym time boost is impressive! How is this new routine helping with your daily energy and focus?"",""You've explored new spots recently! Could a change in scenery be a factor in your sleep pattern changes?"",""Your recent gym time boost is impressive! How is this new routine helping with your daily energy and focus?""]",2024-02-27 22:32:20.490,t0007@sreflect
473,"[""Text"",""Your sleep patterns have been shifting. Could a new night ritual be the cause, and how does it reflect in your daytime energy?"",""Reflect on a new habit you could adopt for more refreshing mornings, given the changes in your sleep patterns."",""Your sleep patterns have been shifting. Could a new night ritual be the cause, and how does it reflect in your daytime energy?""]",2024-02-27 22:57:23.148,t0018@sreflect
474,"[""Text"",""You've been exploring more places lately. How can you intertwine these adventures with your digital habits to enrich your experiences?"",""You've been exploring more places lately. How can you intertwine these adventures with your digital habits to enrich your experiences?"",""You've been exploring more places lately. How can you intertwine these adventures with your digital habits to enrich your experiences?""]",2024-02-28 07:02:58.796,t0017@sreflect
475,"[""Audio"",""It looks like you're engaging more in lively discussions lately. What's a subject that sparked your enthusiasm and led to lively banter?"",""As you're engaging more with incoming texts, can you share how reaching out has buoyed your spirits or supported a pal today?"",""It looks like you're engaging more in lively discussions lately. What's a subject that sparked your enthusiasm and led to lively banter?""]",2024-02-28 20:03:04.477,t0016@sreflect
476,"[""Text"",""Noticing less phone calls but more locations and in-person chats, how might exploring new places be shaping your social connections?"",""Your walks seem more frequent; how does this reflect your current approach to balancing social interactions and wellness?"",""Noticing less phone calls but more locations and in-person chats, how might exploring new places be shaping your social connections?""]",2024-02-28 20:12:49.575,t0022@sreflect
477,"[""Text"",""Your patterns show a trend towards more face-to-face interactions. Can you share how this shift has impacted your social wellness recently?"",""Spot any novel locations you've discovered during your reduced travels, and share how they've influenced your mood or perspective."",""Your patterns show a trend towards more face-to-face interactions. Can you share how this shift has impacted your social wellness recently?""]",2024-02-28 21:07:43.842,t0006@sreflect
478,"[""Text"",""Your knack for digital entertainment has spiked. Consider how these choices might shape your tomorrow."",""You've switched up your routine with less face-to-face socializing and more screen time lately. How might balancing these better support your well-being?"",""Your knack for digital entertainment has spiked. Consider how these choices might shape your tomorrow.""]",2024-02-28 21:02:41.256,t0009@sreflect
479,"[""Text"",""With your screen time on the decline, have you found alternative activities that boost your mood or creativity?"",""Reflecting on your digital habits, how can the decrease in screen time enable more meaningful moments today?"",""With your screen time on the decline, have you found alternative activities that boost your mood or creativity?""]",2024-02-28 21:05:19.516,t0017@sreflect
480,"[""Text"",""Curious, with gym time up but overall activity less, how might incorporating a quick outdoor walk boost your day and connections?"",""You've been nurturing your mind and body at the gym more lately. How is this shaping your daily routine and focus?"",""Curious, with gym time up but overall activity less, how might incorporating a quick outdoor walk boost your day and connections?""]",2024-02-28 21:08:40.693,t0002@sreflect
481,"[""Text"",""With your physical fitness on the rise, how could your evolving digital habits better compliment this trend?"",""Noticing a shift to texting and in-person chats, consider how this change affects your connections and focus."",""With your physical fitness on the rise, how could your evolving digital habits better compliment this trend?""]",2024-02-28 21:14:09.328,t0019@sreflect
482,"[""Text"",""Noticing a drop in call durations, how might refocusing that time improve your sleep routine?"",""Your texts are up while calls dropped. Reflect on this shift to messaging, has it changed the depth of your conversations?"",""Noticing a drop in call durations, how might refocusing that time improve your sleep routine?""]",2024-02-28 21:24:29.171,t0004@sreflect
483,"[""Text"",""Your phone unlocks have gone up recently. Could this be affecting your sleep? What changes might improve your rest tonight?"",""You've made more outgoing calls lately; who have you been reaching out to, and how do these conversations uplift you?"",""Your phone unlocks have gone up recently. Could this be affecting your sleep? What changes might improve your rest tonight?""]",2024-02-28 21:34:07.752,t0013@sreflect
484,"[""Text"",""Your walks have picked up recently. How has integrating more strolls into your routine bolstered your day-to-day experience?"",""Reflect on one good thing your increased offline interactions recently brought into your life."",""Your walks have picked up recently. How has integrating more strolls into your routine bolstered your day-to-day experience?""]",2024-02-28 21:49:59.243,t0008@sreflect
485,"[""Text"",""Your calendar shows more events lately. How are these shaping your interaction with others and influencing your wellbeing?"",""You're reaching out less by phone but chatting more in person. What's the most memorable convo you've had face-to-face recently?"",""Your calendar shows more events lately. How are these shaping your interaction with others and influencing your wellbeing?""]",2024-02-28 22:11:54.825,t0010@sreflect
486,"[""Text"",""With a notable increase in face-to-face conversations, reflect on how this has shaped your perspective on digital detoxing."",""Reflecting on recent walks, how did they invigorate your day or alter your state of mind?"",""With a notable increase in face-to-face conversations, reflect on how this has shaped your perspective on digital detoxing.""]",2024-02-28 21:42:40.108,t0011@sreflect
487,"[""Text"",""Your call activity is up. Reflect on how increased phone conversations have enhanced your connection with friends and family this term."",""Reflect on one digital habit you've positively changed and how it's affecting your day."",""Your call activity is up. Reflect on how increased phone conversations have enhanced your connection with friends and family this term.""]",2024-02-28 21:54:51.928,t0012@sreflect
488,"[""Text"",""Given your increased time spent resting, what’s one dream that made an impression on you recently?"",""Recall a moment from this week where you felt calm or rested. What brought on that tranquility?"",""Given your increased time spent resting, what’s one dream that made an impression on you recently?""]",2024-02-28 21:59:19.533,t0020@sreflect
489,"[""Text"",""Your increased in-person conversations suggest you're quite the social butterfly! What’s one recent interaction that felt particularly meaningful?"",""Reflect on a recent in-person interaction that uplifted you. What about it was different and positive?"",""Your increased in-person conversations suggest you're quite the social butterfly! What’s one recent interaction that felt particularly meaningful?""]",2024-02-28 22:48:52.980,t0005@sreflect
490,"[""Text"",""You've been unlocking your phone more frequently. Reflect on how this might be influencing your sleep and social interactions."",""You've been exploring more spots lately. How does discovering new places shape your daily thoughts?"",""You've been unlocking your phone more frequently. Reflect on how this might be influencing your sleep and social interactions.""]",2024-02-28 22:27:58.674,t0007@sreflect
491,"[""Text"",""Notice how your in-person interactions are flourishing? What's one conversation that stood out to you and why?"",""Notice how your in-person interactions are flourishing? What's one conversation that stood out to you and why?"",""Notice how your in-person interactions are flourishing? What's one conversation that stood out to you and why?""]",2024-02-29 18:56:55.358,t0018@sreflect
492,"[""Text"",""Noticing a shift towards texting, what specific advantages does this have for you compared to calls or in-person chats?"",""Reflecting a bit, how did boosting your running make you feel amidst the high academic term stress?"",""Noticing a shift towards texting, what specific advantages does this have for you compared to calls or in-person chats?""]",2024-02-29 19:02:30.785,t0014@sreflect
493,"[""Audio"",""You've embraced more face-to-face time recently. How has this shift impacted your approach to high academic term stress?"",""As your walks and travel have dialed down a bit, think about an indoor or local activity to boost your fitness today?"",""You've embraced more face-to-face time recently. How has this shift impacted your approach to high academic term stress?""]",2024-02-29 20:03:43.650,t0016@sreflect
494,"[""Text"",""You've been reaching out more on calls and texts. How are these chats shaping your days?"",""With increased calls and messages, who have you connected with lately that left you feeling uplifted?"",""You've been reaching out more on calls and texts. How are these chats shaping your days?""]",2024-02-29 21:04:45.365,t0003@sreflect
495,"[""Text"",""Your walking has increased but gym time has dipped. Could outdoor activities be a new fitness focus for you?"",""Mindful of the decrease in screen time, how could you tweak your evening routine for better sleep?"",""Your walking has increased but gym time has dipped. Could outdoor activities be a new fitness focus for you?""]",2024-02-29 21:02:02.176,t0004@sreflect
496,"[""Text"",""With gym visits up but running down, consider trying a new sport this week for fun. How do you feel about that?"",""Reflect on the funniest meme or video you encountered this week. How did it brighten your day?"",""With gym visits up but running down, consider trying a new sport this week for fun. How do you feel about that?""]",2024-02-29 21:19:28.095,t0002@sreflect
497,"[""Text"",""Your frequent social app usage contrasts with fewer phone calls. What shifts in social interactions have you noticed?"",""Your in-person chats are up while phone calls have dipped. Can you share how face-to-face connections have influenced your mood lately?"",""Your frequent social app usage contrasts with fewer phone calls. What shifts in social interactions have you noticed?""]",2024-02-29 21:03:27.407,t0007@sreflect
498,"[""Text"",""With your screen time down, reflect on new non-digital activities you've discovered recently."",""Reflecting on recent online activity, what stood out that you’re thankful for and why?"",""With your screen time down, reflect on new non-digital activities you've discovered recently.""]",2024-02-29 21:32:51.997,t0009@sreflect
499,"[""Text"",""You've been choosing different settings for in-person chats lately. How does this align with your network-building and communication?"",""Your running has really picked up! How has this shift influenced your overall energy and daily routine?"",""You've been choosing different settings for in-person chats lately. How does this align with your network-building and communication?""]",2024-02-29 21:08:06.463,t0019@sreflect
500,"[""Text"",""Spending less time at the dorm, you're out and about more. How does varying your environment influence your daily routine and relations with others?"",""Reflect on your movement today, how did it uplift or dampen your spirits?"",""Spending less time at the dorm, you're out and about more. How does varying your environment influence your daily routine and relations with others?""]",2024-02-29 21:22:58.349,t0022@sreflect
501,"[""Text"",""Reflecting on the fading phone calls but more texts, how has this shift impacted your connections with friends?"",""Acknowledging your recent trend, how might you reshape your digital and social habits to support more restorative sleep?"",""Reflecting on the fading phone calls but more texts, how has this shift impacted your connections with friends?""]",2024-02-29 22:05:08.538,t0010@sreflect
502,"[""Text"",""You're socializing more in person these days! How has a recent face-to-face chat positively impacted you?"",""Reflect on an in-person conversation that elevated your day. How did the interaction boost your mood?"",""You're socializing more in person these days! How has a recent face-to-face chat positively impacted you?""]",2024-02-29 22:05:54.071,t0020@sreflect
503,"[""Text"",""Noticing a decrease in your phone interactions and an upswing in face-to-face conversations, what new insights have you gained about balancing your tech use with social connection?"",""Reflect on the recent shift to more in-person catch-ups and how this impacts your feelings about screen time."",""Noticing a decrease in your phone interactions and an upswing in face-to-face conversations, what new insights have you gained about balancing your tech use with social connection?""]",2024-02-29 22:19:22.839,t0011@sreflect
504,"[""Text"",""You seem to be embracing more face-to-face chats and gym time. How are these choices enriching your day?"",""You've been more into texts and less chatty on calls lately. What's been the best convo you've had over SMS this week?"",""You seem to be embracing more face-to-face chats and gym time. How are these choices enriching your day?""]",2024-02-29 22:18:03.411,t0012@sreflect
505,"[""Text"",""You're dialing down the digital and ramping up the in-person rapport! Can you share how prioritizing face-to-face interactions lately has impacted your day-to-day life?"",""Given that your in-person interactions are on the rise, share how an encounter with someone today left you feeling uplifted."",""You're dialing down the digital and ramping up the in-person rapport! Can you share how prioritizing face-to-face interactions lately has impacted your day-to-day life?""]",2024-02-29 23:06:10.473,t0005@sreflect
506,"[""Text"",""Noticing incoming calls have dropped, but visits to new places are up. What inspired this shift and how does it resonate with your pursuit of balance?"",""Spending more time at home recently, how has this shaped your approach to self-care and rest?"",""Noticing incoming calls have dropped, but visits to new places are up. What inspired this shift and how does it resonate with your pursuit of balance?""]",2024-02-29 22:35:21.578,t0008@sreflect
507,"[""Text"",""Noticing a shift towards texting, what specific advantages does this have for you compared to calls or in-person chats?"",""Considering you've been texting more, is it helping you stay connected or feel detached from your social circle?"",""Noticing a shift towards texting, what specific advantages does this have for you compared to calls or in-person chats?""]",2024-02-29 23:32:23.888,t0014@sreflect
508,"[""Text"",""You've managed to swap screen time with something else. Reflect on how this change has influenced your daily routine and feelings."",""You've managed to swap screen time with something else. Reflect on how this change has influenced your daily routine and feelings."",""You've managed to swap screen time with something else. Reflect on how this change has influenced your daily routine and feelings.""]",2024-03-01 15:37:59.457,t0017@sreflect
509,"[""Text"",""It looks like you're spending more time at the dorm lately. How does staying in influence your social and study routines?"",""It looks like you're spending more time at the dorm lately. How does staying in influence your social and study routines?"",""It looks like you're spending more time at the dorm lately. How does staying in influence your social and study routines?""]",2024-03-01 18:51:16.683,t0018@sreflect
510,"[""Audio"",""You're calling others more but texting less. How have these changes in communication affected your social wellness lately?"",""Your outgoing calls have increased significantly. Reflect on a call that uplifted your spirits. Why was it memorable?"",""You're calling others more but texting less. How have these changes in communication affected your social wellness lately?""]",2024-03-01 20:28:26.167,t0016@sreflect
511,"[""Text"",""Your outgoing SMS has surged—what messages have uplifted you recently?"",""Seen a shift in your social interactions towards messaging. How's this change impacting your sense of connection?"",""Your outgoing SMS has surged—what messages have uplifted you recently?""]",2024-03-01 21:04:33.075,t0009@sreflect
512,"[""Text"",""You're connecting more in person lately. How are those interactions shaping your social wellness?"",""Your increased visits to varied locations might hint at fresh experiences. How are these new environments influencing your well-being or routine?"",""You're connecting more in person lately. How are those interactions shaping your social wellness?""]",2024-03-01 21:07:03.677,t0019@sreflect
513,"[""Text"",""Considering your decreased phone calls, what are some other ways you’ve stayed connected with friends and family recently?"",""Lately, your digital habits shifted; you're checking your phone more but reducing screen time. How might this affect your focus on tasks?"",""Considering your decreased phone calls, what are some other ways you’ve stayed connected with friends and family recently?""]",2024-03-01 21:05:27.025,t0007@sreflect
514,"[""Text"",""Reflecting on recent shifts in your digital engagement, how are changes in your app usage affecting your daily routine or focus?"",""Reflect on a recent text conversation you've found comforting or uplifting."",""Reflecting on recent shifts in your digital engagement, how are changes in your app usage affecting your daily routine or focus?""]",2024-03-01 21:36:55.101,t0020@sreflect
515,"[""Text"",""Reflect on your increased screen time. How might balancing it better support your physical fitness goals?"",""Your uptick in screen time suggests more digital engagement. Reflect on how this shift might be affecting your sleep and overall wellness."",""Reflect on your increased screen time. How might balancing it better support your physical fitness goals?""]",2024-03-01 21:05:47.111,t0022@sreflect
516,"[""Text"",""Your in-person conversations are growing! Which recent face-to-face chat left you feeling more connected?"",""With your phone unlocks on the up, consider the \""why.\"" Could it be aiding your focus or is it time for a digital declutter?"",""Your in-person conversations are growing! Which recent face-to-face chat left you feeling more connected?""]",2024-03-01 21:54:27.539,t0004@sreflect
517,"[""Text"",""Seems like in-person chats are up! How does this shift reflect on your social interactions?"",""You're texting more and meeting up less—has this shift helped manage the academic term stress, or is there something you miss about calls and visits?"",""Seems like in-person chats are up! How does this shift reflect on your social interactions?""]",2024-03-01 22:02:10.963,t0006@sreflect
518,"[""Text"",""Your recent trend shows shifting sleep patterns, how can tweaking your nighttime routine improve your rest quality?"",""Your SMS interaction has soared while in-person chats and calls have lessened. What's the upside to this change, and how do you ensure meaningful connections?"",""Your recent trend shows shifting sleep patterns, how can tweaking your nighttime routine improve your rest quality?""]",2024-03-01 22:03:23.753,t0008@sreflect
519,"[""Text"",""With your phone unlocks on the rise, what's one new habit you could try to reduce them?"",""Your phone unlocks have gone up. How might trimming these interruptions help your focus?"",""With your phone unlocks on the rise, what's one new habit you could try to reduce them?""]",2024-03-01 21:51:47.197,t0010@sreflect
520,"[""Text"",""It seems your in-person socializing is thriving! How do these face-to-face interactions enrich your day?"",""You've dialed up your outgoing calls lately; how's connecting more with others shaping your days?"",""It seems your in-person socializing is thriving! How do these face-to-face interactions enrich your day?""]",2024-03-01 21:30:20.002,t0017@sreflect
521,"[""Audio"",""Reflect on a moment this week where resilience turned a challenge into a success story. Keep on shining!"",""Reflect on a small victory you had this week and how it made a difference. Keep growing; your journey is valued!"",""Reflect on a moment this week where resilience turned a challenge into a success story. Keep on shining!""]",2024-03-02 21:03:57.927,t0016@sreflect
