,Unnamed: 0,data,day,uid,data_test,Q5_question,Q5_response
2455,2455,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709355009.693;1709355011.371"",""__user_triggered__"":""false"",""Q5: Seems like you managed to have some meaningful interactions in a couple of different spots today!"":""👍""}",2024-03-01 23:50:11.371,t0007@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1709355009.693;1709355011.371', '__user_triggered__': 'false', 'Q5: Seems like you managed to have some meaningful interactions in a couple of different spots today!': '👍'}",Seems like you managed to have some meaningful interactions in a couple of different spots today!,👍
2456,2456,"{""Q5: Caught any interesting conversations at the cafeteria today?"":""👎"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709353696.709;1709353704.743"",""__user_triggered__"":""false""}",2024-03-01 23:28:24.743,t0015@sreflect,"{'Q5: Caught any interesting conversations at the cafeteria today?': '👎', '__name__': 'weekday_nudge_night', 'RespTime_0': '1709353696.709;1709353704.743', '__user_triggered__': 'false'}",Caught any interesting conversations at the cafeteria today?,👎
2519,2519,"{""__name__"":""weekday_nudge_night"",""Q5: Ended your day with a blend of screen time and chats, I bet!"":""👍"",""RespTime_0"":""1709438406.864;1709438409.401"",""__user_triggered__"":""false""}",2024-03-02 23:00:09.401,t0002@sreflect,"{'__name__': 'weekday_nudge_night', 'Q5: Ended your day with a blend of screen time and chats, I bet!': '👍', 'RespTime_0': '1709438406.864;1709438409.401', '__user_triggered__': 'false'}","Ended your day with a blend of screen time and chats, I bet!",👍
2520,2520,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709438546.074;1709438547.461"",""__user_triggered__"":""false"",""Q5: Chatting in different spots sure keeps things lively at night, huh?"":""👍""}",2024-03-02 23:02:27.461,t0004@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1709438546.074;1709438547.461', '__user_triggered__': 'false', 'Q5: Chatting in different spots sure keeps things lively at night, huh?': '👍'}","Chatting in different spots sure keeps things lively at night, huh?",👍
2521,2521,"{""Q5: Seems like you stayed cozy at home tonight. Comfort was key, wasn't it?"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709438426.420;1709438429.428"",""__user_triggered__"":""false""}",2024-03-02 23:00:29.428,t0005@sreflect,"{""Q5: Seems like you stayed cozy at home tonight. Comfort was key, wasn't it?"": '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1709438426.420;1709438429.428', '__user_triggered__': 'false'}","Seems like you stayed cozy at home tonight. Comfort was key, wasn't it?",👍
2522,2522,"{""Q5: Enjoyed catching up on your favorite social apps tonight?"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709438577.464;1709438580.111"",""__user_triggered__"":""false""}",2024-03-02 23:03:00.111,t0010@sreflect,"{'Q5: Enjoyed catching up on your favorite social apps tonight?': '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1709438577.464;1709438580.111', '__user_triggered__': 'false'}",Enjoyed catching up on your favorite social apps tonight?,👍
2526,2526,"{""Q5: Ending the day nestled in at home seems like a cozy wrap-up, right?"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709438418.360;1709438420.986"",""__user_triggered__"":""false""}",2024-03-02 23:00:20.986,t0020@sreflect,"{'Q5: Ending the day nestled in at home seems like a cozy wrap-up, right?': '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1709438418.360;1709438420.986', '__user_triggered__': 'false'}","Ending the day nestled in at home seems like a cozy wrap-up, right?",👍
2527,2527,"{""Q5: Looks like your phone got to tag along for lots of today's action. 👍 or 👎?"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709440250,076;1709440256,152"",""__user_triggered__"":""false""}",2024-03-02 23:30:56.153,t0008@sreflect,"{""Q5: Looks like your phone got to tag along for lots of today's action. 👍 or 👎?"": '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1709440250,076;1709440256,152', '__user_triggered__': 'false'}",Looks like your phone got to tag along for lots of today's action. 👍 or 👎?,👍
2529,2529,"{""Q5: Looks like a night of cozy homeliness has been on your agenda! 👍👎"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709438412.461;1709438413.856"",""__user_triggered__"":""false""}",2024-03-02 23:00:13.857,t0009@sreflect,"{'Q5: Looks like a night of cozy homeliness has been on your agenda! 👍👎': '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1709438412.461;1709438413.856', '__user_triggered__': 'false'}",Looks like a night of cozy homeliness has been on your agenda! 👍👎,👍
2530,2530,"{""Q5: Looks like your phone had a busy night with you. Could it be jealous of all the in-person chats you've had?"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709440256.699;1709440258.982"",""__user_triggered__"":""false""}",2024-03-02 23:30:58.983,t0015@sreflect,"{""Q5: Looks like your phone had a busy night with you. Could it be jealous of all the in-person chats you've had?"": '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1709440256.699;1709440258.982', '__user_triggered__': 'false'}",Looks like your phone had a busy night with you. Could it be jealous of all the in-person chats you've had?,👍
2531,2531,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709440352.086;1709440357.742"",""Q5: Tonight's trekking around might have left your energy levels feeling charged. "":""👍"",""__user_triggered__"":""false""}",2024-03-02 23:32:37.743,t0003@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1709440352.086;1709440357.742', ""Q5: Tonight's trekking around might have left your energy levels feeling charged. "": '👍', '__user_triggered__': 'false'}",Tonight's trekking around might have left your energy levels feeling charged.,👍
2533,2533,"{""__name__"":""weekday_nudge_night"",""Q5: Catching up on messages and social feeds might have been a chill way to spend your evening."":""👍"",""RespTime_0"":""1709440213,148;1709440217,279"",""__user_triggered__"":""false""}",2024-03-02 23:30:17.279,t0011@sreflect,"{'__name__': 'weekday_nudge_night', 'Q5: Catching up on messages and social feeds might have been a chill way to spend your evening.': '👍', 'RespTime_0': '1709440213,148;1709440217,279', '__user_triggered__': 'false'}",Catching up on messages and social feeds might have been a chill way to spend your evening.,👍
2534,2534,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709441224.332;1709441226.966"",""__user_triggered__"":""false"",""Q5: Chatted with someone at the cafeteria today, feels good to connect over a meal, doesn't it?"":""👎""}",2024-03-02 23:47:06.966,t0012@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1709441224.332;1709441226.966', '__user_triggered__': 'false', ""Q5: Chatted with someone at the cafeteria today, feels good to connect over a meal, doesn't it?"": '👎'}","Chatted with someone at the cafeteria today, feels good to connect over a meal, doesn't it?",👎
2537,2537,"{""Q5: Wrapping up your day with some social app time, huh? Feel free to agree or not!"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709438425.738;1709438427.947"",""__user_triggered__"":""false""}",2024-03-02 23:00:27.947,t0006@sreflect,"{'Q5: Wrapping up your day with some social app time, huh? Feel free to agree or not!': '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1709438425.738;1709438427.947', '__user_triggered__': 'false'}","Wrapping up your day with some social app time, huh? Feel free to agree or not!",👍
2602,2602,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709524944.755;1709524953.400"",""__user_triggered__"":""false"",""Q5: Evening seemed to blend some active time with chill screen moments – that balance works, doesn't it? 👍👎"":""👍""}",2024-03-03 23:02:33.400,t0020@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1709524944.755;1709524953.400', '__user_triggered__': 'false', ""Q5: Evening seemed to blend some active time with chill screen moments – that balance works, doesn't it? 👍👎"": '👍'}","Evening seemed to blend some active time with chill screen moments – that balance works, doesn't it? 👍👎",👍
2603,2603,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709525221.636;1709525223.068"",""Q5: Hunkering down for a cozy night with screens and chats could have been super chill."":""👍"",""__user_triggered__"":""false""}",2024-03-03 23:07:03.068,t0003@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1709525221.636;1709525223.068', 'Q5: Hunkering down for a cozy night with screens and chats could have been super chill.': '👍', '__user_triggered__': 'false'}",Hunkering down for a cozy night with screens and chats could have been super chill.,👍
2604,2604,"{""Q5: Social and communication apps seem to have spiced up your night!"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709525786.649;1709525788.163"",""__user_triggered__"":""false""}",2024-03-03 23:16:28.163,t0004@sreflect,"{'Q5: Social and communication apps seem to have spiced up your night!': '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1709525786.649;1709525788.163', '__user_triggered__': 'false'}",Social and communication apps seem to have spiced up your night!,👍
2605,2605,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709524853.611;1709524856.067"",""Q5: Your evening seemed to have a nice rhythm between moving around and unwinding at home!"":""👍"",""__user_triggered__"":""false""}",2024-03-03 23:00:56.066,t0005@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1709524853.611;1709524856.067', 'Q5: Your evening seemed to have a nice rhythm between moving around and unwinding at home!': '👍', '__user_triggered__': 'false'}",Your evening seemed to have a nice rhythm between moving around and unwinding at home!,👍
2609,2609,"{""Q5: Ditched the screens for a bit of star gazing tonight, perhaps? 🌌👀"":""👎"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709524803.929;1709524816.049"",""__user_triggered__"":""false""}",2024-03-03 23:00:16.049,t0006@sreflect,"{'Q5: Ditched the screens for a bit of star gazing tonight, perhaps? 🌌👀': '👎', '__name__': 'weekday_nudge_night', 'RespTime_0': '1709524803.929;1709524816.049', '__user_triggered__': 'false'}","Ditched the screens for a bit of star gazing tonight, perhaps? 🌌👀",👎
2610,2610,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709525235.383;1709525236.706"",""Q5: You might have found a cozy corner at your usual spot to wind down tonight, right?"":""👍"",""__user_triggered__"":""false""}",2024-03-03 23:07:16.706,t0009@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1709525235.383;1709525236.706', 'Q5: You might have found a cozy corner at your usual spot to wind down tonight, right?': '👍', '__user_triggered__': 'false'}","You might have found a cozy corner at your usual spot to wind down tonight, right?",👍
2611,2611,"{""Q5: Refreshed by that good ol’ catch-up during your in-person chats today, I hope! 👎👍"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709524947.971;1709524952.215"",""__user_triggered__"":""false""}",2024-03-03 23:02:32.214,t0016@sreflect,"{'Q5: Refreshed by that good ol’ catch-up during your in-person chats today, I hope! 👎👍': '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1709524947.971;1709524952.215', '__user_triggered__': 'false'}","Refreshed by that good ol’ catch-up during your in-person chats today, I hope! 👎👍",👍
2613,2613,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709525899.563;1709525909.220"",""__user_triggered__"":""false"",""Q5: Wrapped up the day tuning into your social apps at the dorm, right? Give it a thumbs down if I'm wrong!"":""👍""}",2024-03-03 23:18:29.220,t0018@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1709525899.563;1709525909.220', '__user_triggered__': 'false', ""Q5: Wrapped up the day tuning into your social apps at the dorm, right? Give it a thumbs down if I'm wrong!"": '👍'}","Wrapped up the day tuning into your social apps at the dorm, right? Give it a thumbs down if I'm wrong!",👍
2614,2614,"{""Q5: You might've had some meaningful in-person conversations despite a mostly stationary evening. 👍👎"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709525107.186;1709525110.623"",""__user_triggered__"":""false""}",2024-03-03 23:05:10.624,t0019@sreflect,"{""Q5: You might've had some meaningful in-person conversations despite a mostly stationary evening. 👍👎"": '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1709525107.186;1709525110.623', '__user_triggered__': 'false'}",You might've had some meaningful in-person conversations despite a mostly stationary evening. 👍👎,👍
2615,2615,"{""Q5: Embracing some quiet time at home tonight could be just your speed!"":""👎"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709525130,011;1709525133,062"",""__user_triggered__"":""false""}",2024-03-03 23:05:33.062,t0022@sreflect,"{'Q5: Embracing some quiet time at home tonight could be just your speed!': '👎', '__name__': 'weekday_nudge_night', 'RespTime_0': '1709525130,011;1709525133,062', '__user_triggered__': 'false'}",Embracing some quiet time at home tonight could be just your speed!,👎
2616,2616,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709525041.442;1709525044.450"",""Q5: Seems like a balancing act with screen and convo time at the dorm today!"":""👍"",""__user_triggered__"":""false""}",2024-03-03 23:04:04.450,t0002@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1709525041.442;1709525044.450', 'Q5: Seems like a balancing act with screen and convo time at the dorm today!': '👍', '__user_triggered__': 'false'}",Seems like a balancing act with screen and convo time at the dorm today!,👍
2617,2617,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709526610,940;1709526614,473"",""__user_triggered__"":""false"",""Q5: Enjoying a cozy evening settling in at your usual spot could have been a slice of calm in your busy day!"":""👍""}",2024-03-03 23:30:14.473,t0011@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1709526610,940;1709526614,473', '__user_triggered__': 'false', 'Q5: Enjoying a cozy evening settling in at your usual spot could have been a slice of calm in your busy day!': '👍'}",Enjoying a cozy evening settling in at your usual spot could have been a slice of calm in your busy day!,👍
2618,2618,"{""Q5: Catching up on screen entertainment at home is the perfect night activity, isn't it?"":""👎"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709525703.287;1709525706.588"",""__user_triggered__"":""false""}",2024-03-03 23:15:06.588,t0012@sreflect,"{""Q5: Catching up on screen entertainment at home is the perfect night activity, isn't it?"": '👎', '__name__': 'weekday_nudge_night', 'RespTime_0': '1709525703.287;1709525706.588', '__user_triggered__': 'false'}","Catching up on screen entertainment at home is the perfect night activity, isn't it?",👎
2686,2686,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709611305.518;1709611311.016"",""Q5: Flip to a new page in that book or tap through the next chapter of your e-reader tonight!"":""👍"",""__user_triggered__"":""false""}",2024-03-04 23:01:51.016,t0002@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1709611305.518;1709611311.016', 'Q5: Flip to a new page in that book or tap through the next chapter of your e-reader tonight!': '👍', '__user_triggered__': 'false'}",Flip to a new page in that book or tap through the next chapter of your e-reader tonight!,👍
2687,2687,"{""__name__"":""weekday_nudge_night"",""Q5: Spending time in fewer places today might have made for a focused night!"":""👍"",""RespTime_0"":""1709611243.911;1709611245.449"",""__user_triggered__"":""false""}",2024-03-04 23:00:45.448,t0003@sreflect,"{'__name__': 'weekday_nudge_night', 'Q5: Spending time in fewer places today might have made for a focused night!': '👍', 'RespTime_0': '1709611243.911;1709611245.449', '__user_triggered__': 'false'}",Spending time in fewer places today might have made for a focused night!,👍
2688,2688,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709611805.067;1709611806.112"",""Q5: Bouncing between study and leisure spots must have made today pretty dynamic!"":""👍"",""__user_triggered__"":""false""}",2024-03-04 23:10:06.111,t0004@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1709611805.067;1709611806.112', 'Q5: Bouncing between study and leisure spots must have made today pretty dynamic!': '👍', '__user_triggered__': 'false'}",Bouncing between study and leisure spots must have made today pretty dynamic!,👍
2689,2689,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709611424.921;1709611441.133"",""__user_triggered__"":""false"",""Q5: Looks like your screen time was down tonight; hoping that gave your eyes a well-deserved rest!"":""👍""}",2024-03-04 23:04:01.132,t0007@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1709611424.921;1709611441.133', '__user_triggered__': 'false', 'Q5: Looks like your screen time was down tonight; hoping that gave your eyes a well-deserved rest!': '👍'}",Looks like your screen time was down tonight; hoping that gave your eyes a well-deserved rest!,👍
2691,2691,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709611207.715;1709611209.680"",""Q5: Nestled at home, your evening wrapped up with some leisure screen time, right?"":""👍"",""__user_triggered__"":""false""}",2024-03-04 23:00:09.680,t0009@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1709611207.715;1709611209.680', 'Q5: Nestled at home, your evening wrapped up with some leisure screen time, right?': '👍', '__user_triggered__': 'false'}","Nestled at home, your evening wrapped up with some leisure screen time, right?",👍
2692,2692,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709611384.831;1709611388.583"",""Q5: Connecting with someone while enjoying a meal at the cafeteria surely adds a spark to the day!"":""👍"",""__user_triggered__"":""false""}",2024-03-04 23:03:08.582,t0012@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1709611384.831;1709611388.583', 'Q5: Connecting with someone while enjoying a meal at the cafeteria surely adds a spark to the day!': '👍', '__user_triggered__': 'false'}",Connecting with someone while enjoying a meal at the cafeteria surely adds a spark to the day!,👍
2694,2694,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709611205.086;1709611213.379"",""Q5: Looks like you struck a nice balance between screen time and face-to-face interaction today!"":""👍"",""__user_triggered__"":""false""}",2024-03-04 23:00:13.380,t0014@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1709611205.086;1709611213.379', 'Q5: Looks like you struck a nice balance between screen time and face-to-face interaction today!': '👍', '__user_triggered__': 'false'}",Looks like you struck a nice balance between screen time and face-to-face interaction today!,👍
2695,2695,"{""Q5: Spending time at home tonight was probably cozy and quiet. 👍 or 👎?"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709611750,681;1709611754,486"",""__user_triggered__"":""false""}",2024-03-04 23:09:14.486,t0008@sreflect,"{'Q5: Spending time at home tonight was probably cozy and quiet. 👍 or 👎?': '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1709611750,681;1709611754,486', '__user_triggered__': 'false'}",Spending time at home tonight was probably cozy and quiet. 👍 or 👎?,👍
2696,2696,"{""Q5: Enjoyed some quality screen time before calling it a night, didn't you? 👍 or 👎"":""👎"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709613072.660;1709613076.135"",""__user_triggered__"":""false""}",2024-03-04 23:31:16.141,t0018@sreflect,"{""Q5: Enjoyed some quality screen time before calling it a night, didn't you? 👍 or 👎"": '👎', '__name__': 'weekday_nudge_night', 'RespTime_0': '1709613072.660;1709613076.135', '__user_triggered__': 'false'}","Enjoyed some quality screen time before calling it a night, didn't you? 👍 or 👎",👎
2697,2697,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709613018.854;1709613023.396"",""Q5: Catching up on your screen and socials at the dorm tonight might have been a smooth sail."":""👎"",""__user_triggered__"":""false""}",2024-03-04 23:30:23.395,t0020@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1709613018.854;1709613023.396', 'Q5: Catching up on your screen and socials at the dorm tonight might have been a smooth sail.': '👎', '__user_triggered__': 'false'}",Catching up on your screen and socials at the dorm tonight might have been a smooth sail.,👎
2698,2698,"{""__name__"":""weekday_nudge_night"",""Q5: That cozy corner at home sure brought some calm to your night, didn't it?"":""👍"",""RespTime_0"":""1709611476.927;1709611479.682"",""__user_triggered__"":""false""}",2024-03-04 23:04:39.681,t0017@sreflect,"{'__name__': 'weekday_nudge_night', ""Q5: That cozy corner at home sure brought some calm to your night, didn't it?"": '👍', 'RespTime_0': '1709611476.927;1709611479.682', '__user_triggered__': 'false'}","That cozy corner at home sure brought some calm to your night, didn't it?",👍
2771,2771,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709698376.435;1709698378.330"",""Q5: Finding time for a little reading or studying at a calm place could have been a peaceful change of pace tonight. 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-03-05 23:12:58.329,t0005@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1709698376.435;1709698378.330', 'Q5: Finding time for a little reading or studying at a calm place could have been a peaceful change of pace tonight. 👍👎': '👍', '__user_triggered__': 'false'}",Finding time for a little reading or studying at a calm place could have been a peaceful change of pace tonight. 👍👎,👍
2772,2772,"{""Q5: Tonight's dorm stay with your digital world might have been quite the cozy setup. 👍👎"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709697677.771;1709697681.155"",""__user_triggered__"":""false""}",2024-03-05 23:01:21.155,t0020@sreflect,"{""Q5: Tonight's dorm stay with your digital world might have been quite the cozy setup. 👍👎"": '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1709697677.771;1709697681.155', '__user_triggered__': 'false'}",Tonight's dorm stay with your digital world might have been quite the cozy setup. 👍👎,👍
2773,2773,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709698062.964;1709698064.692"",""Q5: Hope your conversations today sparked some joy!"":""👍"",""__user_triggered__"":""false""}",2024-03-05 23:07:44.691,t0002@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1709698062.964;1709698064.692', 'Q5: Hope your conversations today sparked some joy!': '👍', '__user_triggered__': 'false'}",Hope your conversations today sparked some joy!,👍
2774,2774,"{""__name__"":""weekday_nudge_night"",""Q5: Spending time in fewer places today might have made for a focused night!"":""👍"",""RespTime_0"":""1709698277.896;1709698279.418"",""__user_triggered__"":""false""}",2024-03-05 23:11:19.417,t0003@sreflect,"{'__name__': 'weekday_nudge_night', 'Q5: Spending time in fewer places today might have made for a focused night!': '👍', 'RespTime_0': '1709698277.896;1709698279.418', '__user_triggered__': 'false'}",Spending time in fewer places today might have made for a focused night!,👍
2775,2775,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709698137,450;1709698143,373"",""Q5: You might have enjoyed some leisurely chats at home tonight, cozy as it can be."":""👍"",""__user_triggered__"":""false""}",2024-03-05 23:09:03.374,t0008@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1709698137,450;1709698143,373', 'Q5: You might have enjoyed some leisurely chats at home tonight, cozy as it can be.': '👍', '__user_triggered__': 'false'}","You might have enjoyed some leisurely chats at home tonight, cozy as it can be.",👍
2776,2776,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709698623.356;1709698624.619"",""Q5: Home base was the zone for your night's recharge, wasn't it?"":""👍"",""__user_triggered__"":""false""}",2024-03-05 23:17:04.621,t0009@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1709698623.356;1709698624.619', ""Q5: Home base was the zone for your night's recharge, wasn't it?"": '👍', '__user_triggered__': 'false'}","Home base was the zone for your night's recharge, wasn't it?",👍
2777,2777,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709697819,538;1709697826,753"",""Q5: Your evening was quite the social butterfly scene!"":""👎"",""__user_triggered__"":""false""}",2024-03-05 23:03:46.753,t0011@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1709697819,538;1709697826,753', 'Q5: Your evening was quite the social butterfly scene!': '👎', '__user_triggered__': 'false'}",Your evening was quite the social butterfly scene!,👎
2842,2842,"{""Q5: Chatting through those communication apps tonight might have sparked some great conversations!"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709784068.269;1709784071.564"",""__user_triggered__"":""false""}",2024-03-06 23:01:11.566,t0003@sreflect,"{'Q5: Chatting through those communication apps tonight might have sparked some great conversations!': '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1709784068.269;1709784071.564', '__user_triggered__': 'false'}",Chatting through those communication apps tonight might have sparked some great conversations!,👍
2843,2843,"{""Q5: Dedicated some time to your digital world tonight, is that a thumbs up for you?"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709784901.771;1709784904.695"",""__user_triggered__"":""false""}",2024-03-06 23:15:04.694,t0012@sreflect,"{'Q5: Dedicated some time to your digital world tonight, is that a thumbs up for you?': '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1709784901.771;1709784904.695', '__user_triggered__': 'false'}","Dedicated some time to your digital world tonight, is that a thumbs up for you?",👍
2844,2844,"{""Q5: You probably enjoyed some quiet downtime tonight, right?"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709784865.270;1709784869.595"",""__user_triggered__"":""false""}",2024-03-06 23:14:29.598,t0006@sreflect,"{'Q5: You probably enjoyed some quiet downtime tonight, right?': '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1709784865.270;1709784869.595', '__user_triggered__': 'false'}","You probably enjoyed some quiet downtime tonight, right?",👍
2845,2845,"{""__name__"":""weekday_nudge_night"",""Q5: If your evening had a chapter title, it might be 'The Great Indoors'! Agree?"":""👍"",""RespTime_0"":""1709784649.454;1709784651.619"",""__user_triggered__"":""false""}",2024-03-06 23:10:51.618,t0007@sreflect,"{'__name__': 'weekday_nudge_night', ""Q5: If your evening had a chapter title, it might be 'The Great Indoors'! Agree?"": '👍', 'RespTime_0': '1709784649.454;1709784651.619', '__user_triggered__': 'false'}","If your evening had a chapter title, it might be 'The Great Indoors'! Agree?",👍
2846,2846,"{""__name__"":""weekday_nudge_night"",""Q5: Maybe this evening wrapped you in a cozy blanket of screen time and quiet chats at home."":""👍"",""RespTime_0"":""1709786953,514;1709786963,269"",""__user_triggered__"":""false""}",2024-03-06 23:49:23.269,t0011@sreflect,"{'__name__': 'weekday_nudge_night', 'Q5: Maybe this evening wrapped you in a cozy blanket of screen time and quiet chats at home.': '👍', 'RespTime_0': '1709786953,514;1709786963,269', '__user_triggered__': 'false'}",Maybe this evening wrapped you in a cozy blanket of screen time and quiet chats at home.,👍
2847,2847,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709785876.048;1709785878.324"",""Q5: Hope your conversations today sparked some joy!"":""👍"",""__user_triggered__"":""false""}",2024-03-06 23:31:18.323,t0002@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1709785876.048;1709785878.324', 'Q5: Hope your conversations today sparked some joy!': '👍', '__user_triggered__': 'false'}",Hope your conversations today sparked some joy!,👍
2849,2849,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709784072.198;1709784073.579"",""Q5: Finding time for a little reading or studying at a calm place could have been a peaceful change of pace tonight. 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-03-06 23:01:13.578,t0005@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1709784072.198;1709784073.579', 'Q5: Finding time for a little reading or studying at a calm place could have been a peaceful change of pace tonight. 👍👎': '👍', '__user_triggered__': 'false'}",Finding time for a little reading or studying at a calm place could have been a peaceful change of pace tonight. 👍👎,👍
2852,2852,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1709784006.327;1709784007.710"",""Q5: Ended your night mingling more with friends online than offline, I bet!"":""👍"",""__user_triggered__"":""false""}",2024-03-06 23:00:07.710,t0018@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1709784006.327;1709784007.710', 'Q5: Ended your night mingling more with friends online than offline, I bet!': '👍', '__user_triggered__': 'false'}","Ended your night mingling more with friends online than offline, I bet!",👍
2908,2908,"{""__name__"":""weekday_nudge_night"",""Q5: Unwinding at night after productivity by day sure feels rewarding!"":""👍"",""RespTime_0"":""1709870579,675;1709870582,482"",""__user_triggered__"":""false""}",2024-03-07 23:03:02.482,t0022@sreflect,"{'__name__': 'weekday_nudge_night', 'Q5: Unwinding at night after productivity by day sure feels rewarding!': '👍', 'RespTime_0': '1709870579,675;1709870582,482', '__user_triggered__': 'false'}",Unwinding at night after productivity by day sure feels rewarding!,👍
